text,sentiment,sentiment_score,theme,theme_score,length
Don't be ridiculous!,uncertain,0.3807,Family,0.4275,3
It'll tear you to pieces!,uncertain,0.3328,Trauma,0.7521,5
Pazu!,very positive,0.5191,Friendship,0.7947,1
Look.,uncertain,0.3684,Family,0.8535,1
Just what we need.,uncertain,0.4351,Resilience,0.8319,4
Let's go for it!,uncertain,0.4019,Family,0.8546,4
Dad did it.,positive,0.5543,Family,0.9981,3
He made it back.,uncertain,0.3546,Resilience,0.9697,4
"All right, into the Dragon's Lair!",uncertain,0.3922,Trauma,0.0609,6
Got 'em!,very positive,0.5087,Family,0.8635,2
Our ship's in danger.,uncertain,0.4497,Trauma,0.7266,4
We must withdraw.,uncertain,0.3094,Family,0.5997,3
Stay on course.,uncertain,0.3345,Family,0.8363,3
What?,uncertain,0.396,Family,0.3908,1
The light's pointing right into the cloud.,very positive,0.4788,Resilience,0.6366,7
Laputa's in there.,uncertain,0.4049,Family,0.7368,3
Stay on course.,uncertain,0.3345,Family,0.8363,3
We'll find a way in.,neutral,0.4751,Family,0.7566,5
"Here we go, Sheeta!",very positive,0.6205,Personal Growth,0.6008,4
Okay.,neutral,0.7094,Family,0.8657,1
"Sheeta, Sheeta!",very positive,0.6713,Family,0.8696,2
Are you all right?,uncertain,0.3641,Family,0.4713,4
Look...,uncertain,0.4163,Family,0.7671,1
Laputa...,uncertain,0.2775,Personal Growth,0.5547,1
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
Wait...,uncertain,0.4391,Family,0.5136,1
I tied it really tight.,uncertain,0.4061,Family,0.8586,5
My hands are shaking...,uncertain,0.2948,Family,0.8556,4
We did it!,uncertain,0.4147,Family,0.8869,3
Birds...,neutral,0.4924,Resilience,0.4189,1
Where is everyone?,uncertain,0.417,Loneliness,0.3221,3
Coming to greet you?,uncertain,0.2999,Friendship,0.8287,4
But I don't have the stone.,uncertain,0.4411,Personal Growth,0.552,6
I'll cut the rope.,positive,0.4992,Family,0.6295,4
What are you doing!,uncertain,0.3584,Personal Growth,0.6387,4
Wait.,neutral,0.4999,Family,0.5777,1
Please don't break that.,very negative,0.5244,Family,0.9844,4
We need it to get home.,uncertain,0.3808,Family,0.281,6
A flycatcher's nest!,uncertain,0.4177,Resilience,0.2633,3
That's why he's here?,uncertain,0.3164,Personal Growth,0.5651,4
See?,uncertain,0.3472,Family,0.7879,1
All your eggs are fine.,neutral,0.6138,Family,0.832,5
The birds aren't afraid.,neutral,0.4835,Resilience,0.9548,4
It says to follow.,neutral,0.4834,Family,0.7821,4
You understand it?,neutral,0.4718,Family,0.7335,3
Just intuition.,uncertain,0.3609,Family,0.5365,2
It's a city...,neutral,0.4946,Resilience,0.7001,3
What an amazing place...,very positive,0.6779,Resilience,0.5551,4
You can see the sky!,very positive,0.6656,Resilience,0.3476,5
"If their science was so advanced, what happened?",uncertain,0.3163,Resilience,0.109,8
It's a grave.,very negative,0.595,Trauma,0.8977,3
I wish I could read the writing.,uncertain,0.3858,Family,0.6986,7
Someone left flowers.,uncertain,0.3471,Romantic Love,0.5888,3
Do you leave the flowers?,uncertain,0.37,Romantic Love,0.308,5
Pazu!,very positive,0.5191,Friendship,0.7947,1
It's a different robot!,uncertain,0.3229,Resilience,0.5457,4
It must've broken down long ago...,uncertain,0.3105,Family,0.4609,6
Probably a gardener robot.,very negative,0.6131,Personal Growth,0.8385,4
It protected this place even after the people went away.,very positive,0.5122,Resilience,0.9765,10
You picked flowers for the grave.,uncertain,0.4231,Grief,0.6928,6
Thank you.,positive,0.5047,Family,0.8872,2
Are you all alone?,very negative,0.5203,Loneliness,0.5131,4
Are there any other robots here?,uncertain,0.3751,Resilience,0.0735,6
He doesn't seem to be lonely.,uncertain,0.4031,Resilience,0.82,6
He's got friends and birds' nests to look after...,positive,0.4511,Resilience,0.8995,9
This way!,very positive,0.5597,Family,0.5705,2
This section's been destroyed.,very negative,0.6313,Trauma,0.5917,4
They got the Tiger Moth.,uncertain,0.3691,Resilience,0.634,5
I hope the pirates are okay.,uncertain,0.4093,Resilience,0.4574,6
"Sheeta, look there!",uncertain,0.408,Family,0.7115,3
They're prisoners!,uncertain,0.3924,Trauma,0.4607,2
They hang pirates.,very negative,0.5552,Trauma,0.0118,3
We must help them.,uncertain,0.3501,Family,0.8434,4
Let's go!,very positive,0.4721,Personal Growth,0.855,2
We found a way in.,uncertain,0.4031,Family,0.7071,5
"Look at this, mountains of treasure.",very positive,0.4623,Family,0.0629,6
W...,uncertain,0.3699,Family,0.7187,1
What?,uncertain,0.396,Family,0.3908,1
Wow...,uncertain,0.2875,Family,0.8112,1
Want some?,uncertain,0.4347,Family,0.7072,2
I'll give you plenty of rope.,uncertain,0.4088,Family,0.7902,6
Have you reported that we found Laputa?,uncertain,0.3704,Resilience,0.0923,7
Just about to.,uncertain,0.3159,Family,0.8396,3
Make the code good and complicated.,positive,0.5784,Resilience,0.5122,6
Hey!,uncertain,0.3457,Family,0.7355,1
No looting!,very negative,0.6121,Family,0.6162,2
The perfect distraction for those idiots.,uncertain,0.3042,Family,0.1752,6
What amazing roots.,very positive,0.6592,Family,0.9566,3
"You can climb trees, can't you?",uncertain,0.3762,Personal Growth,0.8095,6
I see a way.,uncertain,0.3999,Family,0.7242,4
No better than thieves.,very negative,0.5627,Trauma,0.0316,4
If they reach the garden...!,uncertain,0.2806,Personal Growth,0.4337,5
"Sheeta, let's find the stone!",uncertain,0.2933,Resilience,0.1465,5
It's the only way to stop them.,very negative,0.4714,Family,0.6467,7
I was wondering why the clouds parted.,uncertain,0.4051,Resilience,0.1202,7
It was so they could land.,uncertain,0.2855,Family,0.1543,6
Was it my spell?,uncertain,0.4489,Family,0.289,4
Muska was right.,uncertain,0.4323,Family,0.7435,3
The seal's broken.,very negative,0.6885,Trauma,0.9573,3
The kingdom's waking up.,uncertain,0.4066,Personal Growth,0.7644,4
It's welcomed the visitor with the stone.,positive,0.4926,Friendship,0.8057,7
But Muska will become king.,very positive,0.6774,Resilience,0.7553,5
He's got much worse in mind.,negative,0.4836,Family,0.4245,6
But what do I do when I get the stone back...,uncertain,0.4471,Personal Growth,0.6991,11
"Wait, that spell!",uncertain,0.3429,Identity,0.2038,3
You mean...,neutral,0.4931,Family,0.708,2
the destruction spell?,very negative,0.6724,Grief,0.0079,3
Down and around.,neutral,0.532,Personal Growth,0.8041,3
I'll go first.,uncertain,0.3907,Family,0.8796,3
Okay.,neutral,0.7094,Family,0.8657,1
It's here somewhere.,neutral,0.4743,Family,0.6153,3
"Please, God...",uncertain,0.2549,Trauma,0.4979,2
This is it!,very positive,0.5437,Family,0.8067,3
It's that kid.,very negative,0.495,Personal Growth,0.8891,3
No!,very negative,0.5534,Family,0.9037,1
Don't shoot!,very negative,0.5949,Family,0.7509,2
Capture her.,uncertain,0.4402,Family,0.775,2
"Well, if it isn't the little princess.",neutral,0.4637,Romantic Love,0.1503,7
Sheeta!,very positive,0.5312,Family,0.8207,1
Damn!,very positive,0.522,Grief,0.9297,1
"What is it, Colonel?",uncertain,0.3488,Personal Growth,0.1415,4
The last of the pirates.,very negative,0.5333,Resilience,0.0503,5
There's one right under you.,neutral,0.4793,Family,0.4099,5
Yes sir!,very positive,0.5571,Family,0.7933,2
"Sheeta, wait for me!",uncertain,0.4284,Friendship,0.8448,4
Pazu!,very positive,0.5191,Friendship,0.7947,1
Grenades!,very positive,0.5316,Personal Growth,0.4938,1
Is that Pazu?,uncertain,0.3592,Personal Growth,0.1249,3
What was that?,uncertain,0.3154,Family,0.1964,3
"No, it wasn't.",uncertain,0.3968,Family,0.8718,3
What's wrong?,uncertain,0.3969,Family,0.3095,2
Over here!,very positive,0.5286,Family,0.764,2
The general is over there.,uncertain,0.367,Resilience,0.1287,5
"Militia, fall in on the double.",uncertain,0.3272,Resilience,0.1174,6
Dola!,very positive,0.4615,Family,0.6716,1
They've got Sheeta.,uncertain,0.3102,Family,0.9767,3
I'm going after her.,uncertain,0.4132,Personal Growth,0.574,4
I'll cut your ropes.,positive,0.5082,Family,0.5466,4
Get out of here.,uncertain,0.3549,Trauma,0.6827,4
"Hey, wait!",uncertain,0.3151,Personal Growth,0.6637,2
Take this.,uncertain,0.3002,Family,0.7043,2
Thanks.,uncertain,0.375,Family,0.9123,1
The boy has become a man.,very positive,0.6217,Personal Growth,0.9716,6
What!,uncertain,0.3293,Family,0.7144,1
Muska destroyed all the radio equipment?,very negative,0.7218,Trauma,0.7329,6
"Yes, while the ship was lightly guarded.",uncertain,0.4009,Resilience,0.6778,7
Several guards are badly wounded.,uncertain,0.3521,Trauma,0.9328,5
The colonel entered the inner palace with the girl.,uncertain,0.3438,Family,0.9016,9
The soldiers saw him.,uncertain,0.3986,Resilience,0.6816,4
That upstart's finally showing his colors.,uncertain,0.4341,Personal Growth,0.9827,6
Hunt him down and arrest him!,uncertain,0.3924,Identity,0.5613,6
All units!,very positive,0.5492,Family,0.6682,2
Hey!,uncertain,0.3457,Family,0.7355,1
Hurry!,uncertain,0.4101,Family,0.7446,1
Shoot if he resists!,uncertain,0.3695,Personal Growth,0.7337,4
Find the entrance.,uncertain,0.4463,Family,0.7301,3
"Where are we, Colonel?",uncertain,0.2976,Resilience,0.1362,4
Laputa's core.,uncertain,0.4059,Family,0.5693,2
The castle above is just a trifle.,uncertain,0.4476,Resilience,0.0388,7
All of Laputa's knowledge is crystallized here.,very positive,0.5241,Resilience,0.5898,7
You two wait here.,uncertain,0.4035,Family,0.954,4
Colonel!,very positive,0.6036,Personal Growth,0.1475,1
Only royalty may enter the sacred area.,uncertain,0.3899,Resilience,0.1833,7
What is this!,uncertain,0.3545,Personal Growth,0.0906,3
The roots have invaded...,uncertain,0.2701,Family,0.9075,4
"Eventually, we'll burn them all.",uncertain,0.2921,Family,0.73,5
"Come, this way.",uncertain,0.3993,Family,0.8525,3
Darn it...,very negative,0.6237,Grief,0.9101,2
Yes...,uncertain,0.3973,Family,0.9147,1
This is it!,very positive,0.5437,Family,0.8067,3
"Here, too!",uncertain,0.3811,Family,0.667,2
Screw it...,uncertain,0.4328,Family,0.7654,2
Found it!,very positive,0.5446,Family,0.8031,2
Behold the giant crystal!,very positive,0.6994,Resilience,0.1295,4
Source of Laputa's power.,uncertain,0.2774,Resilience,0.4121,4
Fantastic.,very positive,0.5821,Family,0.9054,1
It has awaited the king's return for 700 years.,uncertain,0.2971,Resilience,0.8551,9
700 years?,uncertain,0.3484,Family,0.6389,2
Your family forgot even that?,very negative,0.638,Family,0.9871,5
The black rock!,uncertain,0.3241,Resilience,0.1773,3
As the epics described!,very positive,0.5979,Resilience,0.02,4
I can read it.,uncertain,0.3944,Family,0.8614,4
I know what it says!,uncertain,0.3722,Resilience,0.6975,5
Just who are you?,uncertain,0.3495,Identity,0.9135,4
"I too have an ancient, secret name, Lucita.",very positive,0.559,Family,0.1872,8
My name is Romuska Palo Ur Laputa.,uncertain,0.2596,Identity,0.9451,7
We are descended from the same royal family.,uncertain,0.3519,Family,0.9876,8
Later it split into two branches.,neutral,0.6743,Resilience,0.4419,6
Not even a crack.,uncertain,0.3942,Resilience,0.8341,4
It's indestructible.,very positive,0.5764,Resilience,0.8884,2
Deploy all our explosives.,uncertain,0.3835,Family,0.0791,4
"Force won't be necessary, Your Excellency.",very positive,0.6275,Identity,0.1666,6
"Muska, where are you!",very positive,0.6989,Personal Growth,0.7882,4
"What are you waiting for, General?",uncertain,0.3838,Personal Growth,0.5257,6
"All right, after me!",uncertain,0.3802,Personal Growth,0.5445,4
Forward!,uncertain,0.3841,Personal Growth,0.9458,1
What is this!,uncertain,0.3545,Personal Growth,0.0906,3
"Muska, where are you?",uncertain,0.3897,Personal Growth,0.7407,4
Silence!,uncertain,0.385,Family,0.835,1
What on earth!,very positive,0.5964,Family,0.705,3
Watch your tongue.,very positive,0.532,Family,0.8757,3
You're in the presence of Laputa's king.,uncertain,0.3251,Resilience,0.5574,7
Are you insane?,uncertain,0.4263,Family,0.4327,3
Let's celebrate Laputa's return with a demonstration of its power.,uncertain,0.3765,Resilience,0.8581,10
Sheeta!,very positive,0.5312,Family,0.8207,1
Behold Laputa's thunder!,very positive,0.575,Personal Growth,0.5087,3
Sheeta.,uncertain,0.4004,Family,0.7299,1
It's the heavenly fire that destroyed Sodom and Gomorrah.,very positive,0.6627,Trauma,0.0011,9
It's the Ramayana's Arrow of Indra.,very positive,0.6844,Resilience,0.002,6
The world shall bow down before Laputa once more!,very positive,0.5356,Resilience,0.1354,9
"Wonderful, Muska.",very positive,0.5498,Personal Growth,0.8383,2
You're a hero.,very positive,0.7044,Personal Growth,0.7875,3
A monumental achievement.,very positive,0.6496,Personal Growth,0.6855,3
What?,uncertain,0.396,Family,0.3908,1
I grow tired of your stupid face.,uncertain,0.439,Grief,0.2027,7
"Run, everyone!",uncertain,0.2686,Personal Growth,0.8623,2
Die!,very positive,0.6488,Grief,0.4984,1
It's those monsters!,very positive,0.6491,Trauma,0.0335,3
Look at them...,uncertain,0.3996,Family,0.8251,3
Run!,uncertain,0.3124,Personal Growth,0.7969,1
Are the Flaptors okay?,neutral,0.5082,Trauma,0.1986,4
Ready to fly!,very positive,0.4609,Personal Growth,0.896,3
Let's hurry!,uncertain,0.2786,Family,0.8831,2
Quiet.,uncertain,0.3841,Family,0.9069,1
Keep your voice down.,uncertain,0.3503,Family,0.8987,4
What are those two doing?,uncertain,0.3467,Family,0.2995,5
I'll have to leave them behind.,uncertain,0.2923,Family,0.8057,6
I advise you not to anger me.,uncertain,0.4177,Family,0.5647,7
We'll be alone here for a long time.,uncertain,0.3609,Loneliness,0.9797,8
They should've escaped.,uncertain,0.2755,Trauma,0.4022,3
You think you can fight me?,uncertain,0.3329,Identity,0.2939,6
Robots!,very positive,0.6084,Resilience,0.0107,1
Sheeta!,very positive,0.5312,Family,0.8207,1
Fantastic!,very positive,0.6147,Family,0.9011,1
"A marvelous display, no?",very positive,0.5116,Family,0.7196,4
"Die, you insects!",uncertain,0.4372,Trauma,0.3344,3
How dare you!,very positive,0.6633,Trauma,0.682,3
Damn.,uncertain,0.3432,Grief,0.8351,1
"Be a good girl, give it back.",positive,0.4775,Family,0.8901,7
"Please, open!",uncertain,0.439,Family,0.863,2
Just where will you go?,uncertain,0.3534,Personal Growth,0.4851,5
Open!,very positive,0.4793,Personal Growth,0.9361,1
Sheeta!,very positive,0.5312,Family,0.8207,1
Sheeta!,very positive,0.5312,Family,0.8207,1
Pazu!,very positive,0.5191,Friendship,0.7947,1
Sheeta!,very positive,0.5312,Family,0.8207,1
Pazu!,very positive,0.5191,Friendship,0.7947,1
Sheeta!,very positive,0.5312,Family,0.8207,1
Sheeta!,very positive,0.5312,Family,0.8207,1
Pazu!,very positive,0.5191,Friendship,0.7947,1
Sheeta!,very positive,0.5312,Family,0.8207,1
I'm coming.,uncertain,0.303,Personal Growth,0.9437,2
Damn.,uncertain,0.3432,Grief,0.8351,1
Get back!,uncertain,0.4369,Trauma,0.7007,2
"Take this, hurry!",uncertain,0.2501,Family,0.6909,3
"Muska's coming, quick!",positive,0.4906,Family,0.2478,3
Throw it into the sea.,uncertain,0.3947,Family,0.6168,5
Sheeta!,very positive,0.5312,Family,0.8207,1
Hold onto that stone.,uncertain,0.25,Resilience,0.931,4
I'll trade her life for it.,uncertain,0.3983,Family,0.8356,6
Get up!,uncertain,0.4082,Personal Growth,0.9846,2
No more hide and seek.,very negative,0.5992,Personal Growth,0.6455,5
How delightful that it should end in the throne room.,uncertain,0.374,Resilience,0.4442,10
Come here!,very positive,0.604,Family,0.8854,2
The throne room?,uncertain,0.2992,Resilience,0.0624,3
This will be our grave.,very negative,0.4649,Grief,0.7383,5
What is a king when his country lies ruined?,very negative,0.7037,Trauma,0.3218,9
I won't give you the stone.,very negative,0.6007,Family,0.6464,6
"You'll die, trapped here with me.",very negative,0.6511,Loneliness,0.8576,6
There's no escape.,very negative,0.7158,Family,0.7886,3
This is why Laputa died out.,very negative,0.4604,Trauma,0.1245,6
There's a song in my valley...,uncertain,0.3802,Romantic Love,0.5283,6
Put down your roots in the soil Live together with the wind Pass the winter with the seeds Sing in the spring with the birds Your weapons may be powerful.,uncertain,0.3942,Personal Growth,0.9481,30
Your pitiful robots may be numerous.,uncertain,0.3925,Trauma,0.0817,6
But you can't survive away from the earth.,uncertain,0.2296,Trauma,0.3539,8
Laputa will not die.,negative,0.472,Resilience,0.9883,4
It will rise again.,uncertain,0.3388,Resilience,0.9819,4
Its power is the stuff of humanity's dreams.,very positive,0.5326,Resilience,0.6792,8
"Next, I shoot off your ears!",uncertain,0.2956,Trauma,0.7268,6
Beg for your life.,very positive,0.4773,Trauma,0.6574,4
Make the kid hand over the stone.,uncertain,0.3954,Family,0.7656,7
Wait!,uncertain,0.368,Family,0.5416,1
The stone's hidden.,uncertain,0.3608,Resilience,0.6242,3
"You can shoot, but you won't get it.",uncertain,0.4304,Family,0.4791,8
"Stay away, Pazu.",very positive,0.4977,Trauma,0.4969,3
He'll kill us both.,uncertain,0.3858,Trauma,0.6634,4
I'll spare her life if you tell me where the stone is.,uncertain,0.2898,Trauma,0.7143,12
Or do you intend to conquer me with that cannon of yours?,uncertain,0.3098,Trauma,0.5446,12
Let me talk to Sheeta alone.,neutral,0.5081,Family,0.8646,6
Run away.,uncertain,0.3085,Personal Growth,0.6404,2
Take the stone and run!,very positive,0.5586,Trauma,0.6961,5
Three minutes.,uncertain,0.4317,Family,0.7923,2
Pazu.,uncertain,0.3938,Friendship,0.2426,1
"Sheeta, calm down and listen.",uncertain,0.373,Family,0.8528,5
Teach me that spell.,uncertain,0.4499,Family,0.1759,4
I'll say it with you.,uncertain,0.37,Family,0.8357,5
Put your hand in mine.,uncertain,0.2745,Empathy,0.9349,5
I cut the pirates' ropes.,positive,0.5144,Resilience,0.7298,5
Time's up.,uncertain,0.3735,Family,0.7217,2
What do you say?,neutral,0.5995,Family,0.5531,4
My eyes!,very positive,0.6011,Personal Growth,0.4578,2
My eyes!,very positive,0.6011,Personal Growth,0.4578,2
I can't see...,uncertain,0.3926,Loneliness,0.8055,3
"Mama, it's collapsing!",uncertain,0.2273,Family,0.9706,3
"All right, let's go.",neutral,0.4681,Family,0.8173,4
Hurry!,uncertain,0.4101,Family,0.7446,1
Hurry!,uncertain,0.4101,Family,0.7446,1
"Look, the bottom's falling out!",uncertain,0.3206,Trauma,0.8554,5
Sheeta was such a nice girl...,very positive,0.4619,Family,0.9469,6
They used the spell of destruction.,very negative,0.4963,Family,0.0554,6
Those kids saved Laputa from those idiots.,very positive,0.5601,Resilience,0.8887,7
It's stopping!,uncertain,0.2834,Family,0.8326,2
A crystal!,very positive,0.6591,Personal Growth,0.4238,2
A humongous one!,very positive,0.5991,Family,0.8322,3
It's rising.,uncertain,0.2545,Personal Growth,0.9356,2
The tree...,uncertain,0.3143,Resilience,0.7874,2
it's carrying it away.,uncertain,0.3367,Family,0.7353,4
Chase it!,uncertain,0.4002,Personal Growth,0.8204,2
"You're heavy, get off.",uncertain,0.4208,Trauma,0.5014,4
I can't!,uncertain,0.3118,Trauma,0.8103,2
Sheeta!,very positive,0.5312,Family,0.8207,1
Pazu...,uncertain,0.2911,Personal Growth,0.4356,1
The roots protected us.,very positive,0.4598,Resilience,0.9117,4
We can still use this.,uncertain,0.2659,Family,0.6358,5
Here goes.,neutral,0.6283,Personal Growth,0.7409,2
"What are you doing, we're not moving.",uncertain,0.365,Family,0.8087,7
"Of course not, we're overloaded.",uncertain,0.4265,Family,0.8032,5
It's Sheeta!,very positive,0.5648,Family,0.9613,2
She's alive!,very positive,0.6256,Resilience,0.9695,2
It's the kid!,very positive,0.6066,Personal Growth,0.9457,3
Dola!,very positive,0.4615,Family,0.6716,1
Thank God you're alive!,very positive,0.6283,Family,0.8565,4
You guys okay?,uncertain,0.4359,Family,0.9355,3
"Oh, no!",very negative,0.5702,Family,0.8729,2
My galleon's wrecked...,very negative,0.5272,Trauma,0.9033,3
"Oh, stop blubbering.",very negative,0.5288,Family,0.8487,3
We'll build a better ship!,uncertain,0.3811,Resilience,0.7085,5
"You poor child, the worst is having your hair hacked off...",very negative,0.7404,Trauma,0.9262,11
I can't breathe!,very negative,0.5563,Trauma,0.9095,3
Sorry.,uncertain,0.3377,Family,0.7528,1
Pathetic.,uncertain,0.3584,Trauma,0.389,1
"All that work, and only this to show.",uncertain,0.3481,Family,0.5852,8
We ran out of time!,very negative,0.4612,Family,0.7413,5
