text,sentiment,sentiment_score,theme,theme_score,length
Uh...,neutral,0.4839,Family,0.7665,1
um...,uncertain,0.4296,Family,0.7876,1
"By the way, what title would you like?",uncertain,0.2956,Personal Growth,0.3465,8
"Sire, she got away, sir.",very positive,0.518,Trauma,0.81,5
She got away?,uncertain,0.2526,Trauma,0.7271,3
"A peculiar title, but if that’s what you-- She what?",neutral,0.5178,Resilience,0.2212,10
"Why you, you...",uncertain,0.3446,Identity,0.9172,3
you traitor!,very positive,0.5987,Trauma,0.8546,2
"Now, Sire, remember your...",very positive,0.4558,Resilience,0.5621,4
your blood pressure.,uncertain,0.2487,Family,0.0352,3
Traitor!,very positive,0.6649,Trauma,0.4762,1
"No, Sire, no!",very negative,0.5617,Family,0.7683,3
Sabotage!,very negative,0.6648,Family,0.0895,1
You were in league with the Prince all along!,very positive,0.5032,Identity,0.7941,9
I tried to stop her...,uncertain,0.3717,Trauma,0.8208,5
but she vanished into thin air!,uncertain,0.4081,Trauma,0.803,6
A likely story!,uncertain,0.3665,Family,0.5026,3
"But it’s true, Sire!",very positive,0.6591,Resilience,0.6671,4
All we could find was this glass slipper.,very negative,0.583,Personal Growth,0.1568,8
The whole thing was a plot!,uncertain,0.4061,Family,0.205,6
"But, Sire, he loves her.",uncertain,0.4022,Family,0.9777,5
He won't rest 'til he finds her.,very negative,0.4922,Family,0.767,7
He's determined to marry her.,uncertain,0.2959,Romantic Love,0.8413,5
What?,uncertain,0.396,Family,0.3908,1
What did you say?,neutral,0.5752,Family,0.4548,4
"The Prince, Sire, swears he'll marry none but the girl...",uncertain,0.2645,Family,0.9498,10
who fits this slipper.,uncertain,0.2565,Personal Growth,0.6519,4
"He said that, did he?",uncertain,0.4125,Family,0.713,5
Ha-ha!,very positive,0.4728,Family,0.7999,1
We've got him!,very positive,0.5622,Family,0.769,3
Yahoo-o-o!,very positive,0.5583,Personal Growth,0.4811,1
"But, Sire, this slipper may fit any number of girls.",uncertain,0.3019,Personal Growth,0.8127,10
That's his problem.,uncertain,0.4199,Trauma,0.7493,3
He's given his word.,uncertain,0.3234,Family,0.8084,4
We'll hold him to it.,uncertain,0.3431,Family,0.8861,5
"No, no, Your Highness.",uncertain,0.3293,Trauma,0.6226,4
I'll have nothing to do with it.,uncertain,0.3761,Family,0.7853,7
"You'll try this on every maid in my kingdom, and if the shoe fits...",uncertain,0.3689,Personal Growth,0.4294,14
bring her in!,very positive,0.5599,Family,0.938,3
"Y-y-yes, Your Majesty.",very positive,0.4537,Family,0.8322,3
Cinderella!,very positive,0.5281,Romantic Love,0.171,1
Cinderella?,uncertain,0.3803,Romantic Love,0.0813,1
Cinderella!,very positive,0.5281,Romantic Love,0.171,1
"Oh, where is that-- Yes?",uncertain,0.3048,Family,0.6429,5
Here I am.,neutral,0.4798,Identity,0.884,3
Oh...,uncertain,0.3841,Family,0.7784,1
"my daughters, where are they?",uncertain,0.3595,Family,0.9765,5
I...,uncertain,0.4219,Identity,0.9149,1
I think they're still in bed.,uncertain,0.2992,Family,0.7379,6
Oh...,uncertain,0.3841,Family,0.7784,1
"Well, don't just stand there.",uncertain,0.3326,Family,0.6842,5
"Bring up the breakfast trays at once, and hurry!",uncertain,0.4084,Family,0.8997,9
Uh-oh!,uncertain,0.4115,Family,0.8111,1
Wonder what's the matter.,uncertain,0.3883,Family,0.3366,4
Duh...,uncertain,0.3054,Family,0.8388,1
duh...,uncertain,0.3046,Family,0.8584,1
What's the matter with her?,neutral,0.4779,Trauma,0.7206,5
I don’t know.,uncertain,0.4378,Personal Growth,0.333,3
Let's find out.,neutral,0.5093,Family,0.7859,3
Come on!,very positive,0.5919,Personal Growth,0.8703,2
Drizella!,very positive,0.596,Personal Growth,0.6651,1
Drizella!,very positive,0.596,Personal Growth,0.6651,1
What?,uncertain,0.396,Family,0.3908,1
Get up!,uncertain,0.4082,Personal Growth,0.9846,2
Quick!,positive,0.5572,Family,0.7543,1
This instant!,very positive,0.6366,Family,0.6591,2
We haven't a moment to lose.,uncertain,0.432,Family,0.8448,6
Anastasia?,uncertain,0.3302,Romantic Love,0.4904,1
Anastasia.,uncertain,0.3552,Romantic Love,0.3983,1
"Get up, Anastasia!",very positive,0.505,Personal Growth,0.9695,3
What for?,uncertain,0.4458,Family,0.193,2
Why?,uncertain,0.3626,Family,0.3678,1
"Oh, everyone's talking about it the whole kingdom.",uncertain,0.4365,Family,0.8018,8
Hurry now!,very positive,0.5374,Family,0.8331,2
He'll be here any minute.,uncertain,0.365,Family,0.8967,5
Who will?,uncertain,0.3041,Personal Growth,0.4348,2
The Grand Duke.,very positive,0.5998,Family,0.5372,3
He's been hunting all night.,uncertain,0.2791,Trauma,0.1182,5
Hunting?,uncertain,0.2967,Identity,0.0007,1
For that girl.,uncertain,0.4227,Empathy,0.9454,3
The one who lost her slipper at the ball last night.,very negative,0.6325,Trauma,0.8434,11
They say he's madly in love with her.,very positive,0.4675,Romantic Love,0.8948,8
The Duke is?,uncertain,0.4345,Identity,0.5305,3
"No, no, no!",very negative,0.5215,Family,0.9186,3
The Prince!,very positive,0.682,Romantic Love,0.9503,2
The Prince!,very positive,0.682,Romantic Love,0.9503,2
You clumsy little fool!,uncertain,0.2602,Trauma,0.5269,4
"Clean that up, and then help my daughters dress.",uncertain,0.4,Family,0.982,9
What for?,uncertain,0.4458,Family,0.193,2
"If he’s in love with that girl, why should we even bother?",uncertain,0.4295,Family,0.7761,12
"Now, you two, listen to me!",very positive,0.4898,Family,0.9075,6
There is still a chance that one of you can get him.,uncertain,0.3491,Family,0.7501,12
What?,uncertain,0.396,Family,0.3908,1
One of us?,uncertain,0.4181,Identity,0.9448,3
"Why, Mother, what do you mean?",uncertain,0.3766,Family,0.9776,6
Just this.,uncertain,0.4179,Family,0.4935,2
"No one, not even the Prince, knows who that girl is.",uncertain,0.4079,Identity,0.8257,11
We do!,very positive,0.4844,Family,0.8884,2
We do!,very positive,0.4844,Family,0.8884,2
"Cinderelly, Cinder-- The glass slipper is their only clue.",uncertain,0.2944,Loneliness,0.0966,9
"The Duke has been ordered to try it on every girl in the kingdom, and if one can be found whom the slipper fits, then...",neutral,0.494,Personal Growth,0.4494,25
"by the King's command, that girl shall be the Prince's bride.",very positive,0.5215,Family,0.9273,11
Bride...,uncertain,0.36,Romantic Love,0.9509,1
Bride!,very positive,0.5447,Romantic Love,0.959,1
"Cinderella, get my things together.",uncertain,0.4234,Personal Growth,0.0857,5
"Never mind her, mend these right away!",very positive,0.5919,Trauma,0.5478,7
Not until she irons my dress!,uncertain,0.385,Personal Growth,0.7306,6
Mend these.,uncertain,0.3647,Personal Growth,0.6482,2
After she's brushed my shoes.,uncertain,0.3438,Family,0.6852,5
But first get my new-- W-w-what's the matter with her?,uncertain,0.4273,Family,0.9118,10
"Wake up, stupid!",uncertain,0.3165,Trauma,0.408,3
We've gotta get dressed!,very positive,0.4702,Family,0.8535,4
Dressed...,uncertain,0.3779,Family,0.5664,1
"Oh, yes...",uncertain,0.3565,Family,0.8655,2
We must get dressed.,uncertain,0.3618,Family,0.8939,4
It would never do...,very negative,0.7781,Family,0.5992,4
for the Duke to see me looking like this.,uncertain,0.3328,Family,0.6795,9
"Mother, did you see what she did?",uncertain,0.355,Family,0.9961,7
Are you just going to let-- Quiet!,uncertain,0.4165,Family,0.8615,7
So this is love What she gonna do?,very positive,0.5464,Romantic Love,0.9207,8
Shhh!,very positive,0.471,Family,0.9117,1
I don't know.,uncertain,0.4149,Personal Growth,0.5138,3
Gotta watch her.,positive,0.4515,Personal Growth,0.8433,3
Come on!,very positive,0.5919,Personal Growth,0.8703,2
"la, la...",neutral,0.4952,Romantic Love,0.8359,2
"Cinderelly, Cinderelly!",very positive,0.5134,Family,0.454,2
Cinderelly!,very positive,0.5141,Loneliness,0.5907,1
"Look out, look out!",uncertain,0.3628,Trauma,0.4121,4
"So this is the miracle That I've been dreaming of Cinderelly, look out!",very positive,0.7307,Personal Growth,0.806,13
"Behind you, behind you!",uncertain,0.4013,Family,0.4279,4
"Look behind you, Cinderelly!",very positive,0.5101,Personal Growth,0.7817,4
What?,uncertain,0.396,Family,0.3908,1
Oh!,uncertain,0.3701,Family,0.7929,1
"Oh, no!",very negative,0.5702,Family,0.8729,2
"No, please!",uncertain,0.3745,Family,0.8682,2
"Oh, you can’t!",uncertain,0.3456,Family,0.8802,3
You just can't!,uncertain,0.4436,Family,0.7393,3
Let me out!,uncertain,0.4257,Personal Growth,0.8676,3
You must let me out!,very positive,0.5443,Trauma,0.5392,5
oh...,neutral,0.4586,Family,0.7697,1
ho...,uncertain,0.3287,Family,0.7743,1
You can't keep me in here!,very negative,0.6305,Personal Growth,0.7071,6
Please...,uncertain,0.2558,Family,0.8452,1
"No, no!",very negative,0.5612,Family,0.9034,2
She can't do it!,very negative,0.6017,Family,0.8785,4
She can't lock up Cinderelly!,very positive,0.4756,Family,0.8937,5
"I'm gonna-- Oh, please, please.",very positive,0.5088,Family,0.797,5
"We gotta get that key, Gus-Gus.",uncertain,0.3462,Personal Growth,0.304,6
We just gotta get that key.,uncertain,0.3399,Family,0.3863,6
Whoa!,very positive,0.5642,Family,0.7385,1
"He's-a here, he's-a here!",very positive,0.5263,Identity,0.9727,4
A Duke-Duke!,very positive,0.7329,Romantic Love,0.0388,2
Duh...,uncertain,0.3054,Family,0.8388,1
duh...,uncertain,0.3046,Family,0.8584,1
a who?,uncertain,0.3085,Personal Growth,0.0584,2
A Grand Duke with the slipper.,very positive,0.506,Resilience,0.1601,6
Gotta get that key quick!,positive,0.5586,Identity,0.2043,5
Zuk-zuk key-key quick-quick.,positive,0.5502,Personal Growth,0.3885,3
"Oh, Mother, Mother.",very positive,0.4512,Family,0.9344,3
He's here!,very positive,0.562,Family,0.8876,2
He's here!,very positive,0.562,Family,0.8876,2
The Grand Duke!,very positive,0.7066,Family,0.0573,3
Do I look all right?,uncertain,0.3563,Personal Growth,0.6795,5
"I'm so excited, I just-- Girls, now remember...",uncertain,0.421,Personal Growth,0.6224,8
this is your last chance.,uncertain,0.3967,Personal Growth,0.7091,5
Don't fail me.,very negative,0.474,Family,0.6708,3
"Announcing His Imperial Grace, the Grand Duke.",very positive,0.6995,Family,0.7259,7
"You honour our humble home, m'Lord.",very positive,0.6246,Family,0.9178,6
Ahem.,uncertain,0.3415,Family,0.6962,1
Quite so.,neutral,0.5952,Family,0.871,2
"May I present my daughters, Drizella and Anastasia.",uncertain,0.4218,Family,0.9938,8
Your Grace.,very positive,0.6092,Family,0.9759,2
"Ladies, charmed I'm sure.",uncertain,0.4167,Personal Growth,0.6107,4
His Grace will read a royal proclamation.,very positive,0.5075,Family,0.7719,7
All loyal subjects of His Imperial Majesty are hereby...,uncertain,0.3313,Family,0.8744,9
notified by royal proclamation in regard to a certain...,neutral,0.4557,Family,0.8171,9
glass...,uncertain,0.388,Resilience,0.293,1
slipper.,uncertain,0.4138,Family,0.0578,1
"It is upon this day decreed-- Why, that's my slipper!",uncertain,0.2843,Personal Growth,0.2548,10
"Well, I like that!",very positive,0.47,Family,0.8637,4
It...,neutral,0.5038,Family,0.8084,1
it's my slipper!,uncertain,0.3958,Resilience,0.2689,3
"No, No!",very negative,0.6283,Family,0.903,2
Cinderelly's slipper!,uncertain,0.405,Trauma,0.0184,2
"Cinderelly's slip-- How can she--- Girls, girls, girls!",very positive,0.5813,Trauma,0.6908,8
Your manners.,very positive,0.4734,Family,0.5695,2
"A thousand pardons, Your Grace.",very positive,0.6493,Family,0.6159,5
Please continue.,uncertain,0.2784,Family,0.8515,2
"Yes, quite so.",neutral,0.6018,Family,0.8636,3
It is upon this day decreed that a quest be instituted...,uncertain,0.2836,Personal Growth,0.6748,11
throughout the length and breadth of our domain...,neutral,0.4571,Resilience,0.6636,8
"the sole and express purpose of said quest to be as follows: That every single maiden in our beloved kingdom, without prearranged exception, shall try upon her foot...",uncertain,0.3281,Family,0.5463,28
this aforementioned slipper of glass.,very negative,0.5901,Resilience,0.0706,5
And should one be found upon whose foot said slipper...,uncertain,0.3658,Trauma,0.4243,10
shall properly fit...,uncertain,0.3774,Family,0.7243,3
such maiden shall be acclaimed the object of this search...,uncertain,0.3485,Resilience,0.1894,10
and immediately forthwith shall be looked upon...,uncertain,0.382,Family,0.5175,7
"as the one and only true love of His Royal Highness, our beloved son and heir, the Noble Prince.",very positive,0.7606,Family,0.9647,19
Said Noble Prince will humbly and upon bended knee...,uncertain,0.3345,Personal Growth,0.9423,9
"beg, request, or if need be, implore...",uncertain,0.4476,Personal Growth,0.6324,7
"said maiden, that they grant her hand in marriage.",uncertain,0.42,Family,0.9436,9
"Well...Whereupon, should the aforementioned maide look with favour upon his suit, then shall the happy couple pledge their troth...",uncertain,0.37,Romantic Love,0.8522,19
on...,neutral,0.5411,Family,0.6607,1
uh...,uncertain,0.3969,Family,0.7926,1
"And in due course, upon the inevitable demise...",uncertain,0.2593,Family,0.6317,8
"of His Most Gracious and August Majesty, the King, succeed to the throne, there to rule over all the land...",uncertain,0.3222,Identity,0.433,20
as Kingsland Queen of our beloved kingdom.,very positive,0.707,Identity,0.6328,7
Oh...,uncertain,0.3841,Family,0.7784,1
So be it.,very positive,0.5573,Family,0.8654,3
"You must be quite fatigued, Your Grace.",uncertain,0.3693,Family,0.5757,7
May we offer you some tea?,uncertain,0.3977,Friendship,0.6887,6
What?,uncertain,0.396,Family,0.3908,1
Tea?,uncertain,0.3163,Personal Growth,0.0899,1
"Thank you, madam, no.",uncertain,0.3296,Personal Growth,0.6736,4
We must proceed with the...,uncertain,0.3154,Family,0.7262,5
the fitting.,uncertain,0.4423,Family,0.8008,2
Of course.,uncertain,0.37,Family,0.9305,2
"Anastasia, dear.",very negative,0.6915,Friendship,0.7949,2
There!,uncertain,0.4205,Family,0.7808,1
I knew it was my slipper.,uncertain,0.303,Identity,0.5014,6
Exactly my size.,very positive,0.5907,Identity,0.9775,3
I always wear the same size.,uncertain,0.4406,Identity,0.9619,6
"As soon as I saw it, I said-- Oh!",uncertain,0.4093,Family,0.835,9
Well...,uncertain,0.4194,Family,0.7545,1
it...,neutral,0.5117,Family,0.7892,1
it may be a trifle snug today.,uncertain,0.3572,Family,0.7866,7
You know how it is...,neutral,0.6531,Family,0.7847,5
dancing all night.,uncertain,0.3828,Romantic Love,0.1577,3
I can't understand why.,neutral,0.477,Family,0.5407,4
It's always fit perfectly before.,uncertain,0.3882,Family,0.843,5
I don’t think you're half trying!,uncertain,0.375,Family,0.664,6
"Mother, can you-- Shhh.",very positive,0.4668,Family,0.9946,4
"Be quiet, my dear.",uncertain,0.337,Family,0.9915,4
We mustn't disturb His Grace.,uncertain,0.3786,Family,0.6259,5
"Young man, are you sure you're trying it on the right foot?",uncertain,0.2867,Personal Growth,0.8545,12
"Oh, it's the right foot, but it must have shrunk or something.",uncertain,0.4103,Trauma,0.7991,12
A glass shoe isn't always reliable.,negative,0.451,Resilience,0.1083,6
"Come on, Gus-Gus.",very positive,0.4596,Personal Growth,0.8421,3
Hurry!,uncertain,0.4101,Family,0.7446,1
Up the stairs!,very positive,0.4926,Personal Growth,0.8098,3
Up the stairs!,very positive,0.4926,Personal Growth,0.8098,3
Why can't you hold still a minute?,uncertain,0.3484,Trauma,0.4633,7
"Oh, my word!",very positive,0.5763,Family,0.879,3
Enough of this!,uncertain,0.3781,Trauma,0.5245,3
"The next young lady, please.",uncertain,0.3171,Personal Growth,0.8431,5
"Hear that, Gus?",uncertain,0.2676,Personal Growth,0.6486,3
Hear that?,uncertain,0.343,Family,0.8645,2
Yup.,uncertain,0.3649,Family,0.8928,1
Quick.,positive,0.5401,Family,0.7736,1
Gotta hurry!,uncertain,0.3898,Family,0.5778,2
"Come on, come on!",very positive,0.6463,Personal Growth,0.8406,4
Hurry!,uncertain,0.4101,Family,0.7446,1
.,uncertain,0.3667,Family,0.7734,1
"Gus-Gus, Gus-Gus.",neutral,0.6462,Family,0.9208,2
"Aw, come on.",uncertain,0.3327,Trauma,0.579,3
"Look, Look.",uncertain,0.4283,Family,0.8565,2
It's just up there Come on!,very positive,0.547,Family,0.6148,6
"Us a-comin', Cinderelly.",uncertain,0.2789,Personal Growth,0.9713,3
Us a-comin'!,very positive,0.6123,Personal Growth,0.9692,2
Us'll get you out.,uncertain,0.3053,Family,0.8143,4
You've got the key.,uncertain,0.3929,Family,0.6384,4
How did you ever manage it?,uncertain,0.4416,Family,0.5662,6
Lucifer!,very positive,0.754,Trauma,0.0138,1
"Let him go, Lucifer!",very positive,0.7193,Trauma,0.6597,4
"Please, let him go!",uncertain,0.3031,Family,0.8288,4
Let him go.,uncertain,0.3134,Personal Growth,0.8353,3
Let him go!,very positive,0.5724,Personal Growth,0.86,3
Let him out!,uncertain,0.3549,Personal Growth,0.6839,3
Let him out!,uncertain,0.3549,Personal Growth,0.6839,3
Here!,very positive,0.47,Family,0.7095,1
"Here, R-ucifee!",very positive,0.4992,Romantic Love,0.8637,2
Bruno!,very positive,0.585,Personal Growth,0.6955,1
Yes!,uncertain,0.4402,Family,0.8961,1
Bruno!,very positive,0.585,Personal Growth,0.6955,1
Quick!,positive,0.5572,Family,0.7543,1
Get Bruno!,very positive,0.585,Personal Growth,0.9182,2
Get Bruno!,very positive,0.585,Personal Growth,0.9182,2
"Oh, of all the stupid little idiots!",uncertain,0.3888,Grief,0.6517,7
I'll do it myself!,uncertain,0.4312,Personal Growth,0.9775,4
Get away from me!,very positive,0.6181,Trauma,0.5808,4
I'll make it fit!,positive,0.4935,Family,0.7952,4
There!,uncertain,0.4205,Family,0.7808,1
It fit!,uncertain,0.4183,Family,0.9459,2
It fits?,neutral,0.475,Family,0.8225,2
"Oh, Your Grace, I'm dreadfully sorry.",very negative,0.6507,Family,0.9571,6
It shan't happen again.,uncertain,0.4143,Family,0.7715,4
"Precisely, madam.",uncertain,0.3349,Resilience,0.6973,2
"Come on, come on!",very positive,0.6463,Personal Growth,0.8406,4
"Get up, Gus-Gus!",very positive,0.5499,Personal Growth,0.9892,3
"Get up, get up!",uncertain,0.3142,Personal Growth,0.9745,4
"Don't, don't, don't, don't, don't.",uncertain,0.4148,Family,0.7788,5
"Let go, let go!",very positive,0.6015,Personal Growth,0.8514,4
"You are the only ladies of the household, I hope-- I presume.",very positive,0.5351,Family,0.945,12
"There’s no one else, Your Grace.",uncertain,0.2783,Loneliness,0.8351,6
Quite so.,neutral,0.5952,Family,0.871,2
Good day.,positive,0.4564,Family,0.885,2
Good day!,uncertain,0.4437,Family,0.8513,2
Your Grace!,very positive,0.6297,Family,0.9388,2
Your Grace!,very positive,0.6297,Family,0.9388,2
Please!,uncertain,0.248,Family,0.8072,1
Wait!,uncertain,0.368,Family,0.5416,1
May I try it on?,uncertain,0.3568,Family,0.6103,5
"Oh, pay no attention to her.",very negative,0.5473,Loneliness,0.2146,6
It's only Cinderella.- Our scullery maid.,uncertain,0.3028,Resilience,0.0043,6
From the kitchen.,uncertain,0.2571,Resilience,0.5259,3
It's ridiculous.,very negative,0.5443,Family,0.6479,2
Impossible.,uncertain,0.3578,Family,0.4306,1
She’s out of her mind.,uncertain,0.3162,Trauma,0.9057,5
"Yes, yes.",neutral,0.6604,Family,0.8912,2
Just an imaginative child.,uncertain,0.3626,Personal Growth,0.8131,4
"Madam, my orders were every maiden!",very positive,0.7381,Family,0.8125,6
"Come, my child.",very positive,0.6469,Family,0.9939,3
"Oh, no!",very negative,0.5702,Family,0.8729,2
"Oh, no, no, no!",uncertain,0.4416,Family,0.9115,4
"Oh, no!",very negative,0.5702,Family,0.8729,2
This is terrible.,very negative,0.7033,Trauma,0.8119,3
The King!,very positive,0.7193,Identity,0.0325,2
What will he say?,neutral,0.5284,Family,0.3942,4
What will he do?,neutral,0.4542,Personal Growth,0.5327,4
"But perhaps, if it would help-- No, no.",uncertain,0.3276,Family,0.7994,8
"Nothing can help now, nothing.",very negative,0.5104,Trauma,0.7925,5
"But, you see, I have the other slipper.",neutral,0.4646,Resilience,0.6355,8
Have faith in dreams and someday Your rainbow will come smiling through No matter how your heart is grieving If you keep on believing The dreams that you wish will come true.,very positive,0.6423,Resilience,0.9588,32
