text,sentiment,score
Genie.,neutral,0.5898
I have decided to make my final wish.,neutral,0.8556
I wish for Princess Jasmine to fall desperately in love with me.,positive,0.7072
"Ah, Master, there are a few addendas, some quid pro quo...",neutral,0.8016
"Don't talk back to me, you big blue lout.",negative,0.8817
"You will do what I order you to do, slave.",neutral,0.6907
Jafar.,neutral,0.6419
I never realized how...,neutral,0.5337
incredibly handsome you are.,positive,0.9753
Mmm.,neutral,0.595
That's better.,positive,0.77
"Now, pussycat...",negative,0.7213
tell me more about myself.,neutral,0.8656
You're tall...,neutral,0.7191
dark...,neutral,0.7018
well dressed...,neutral,0.5356
Al.,neutral,0.6423
"Al, little buddy.",neutral,0.7076
Shh.,negative,0.4913
"Al, I can't help you.",negative,0.5209
I work for Seor Psychopath now.,neutral,0.7205
What are you gonna do?,neutral,0.856
"Hey, I'm a street rat, remember?",neutral,0.5115
I'll improvise.,neutral,0.6405
...cute little gaps between your teeth.,positive,0.7182
Go on.,neutral,0.6503
And your beard...,neutral,0.6461
is so...,neutral,0.761
twisted.,neutral,0.6584
You've stolen my heart.,negative,0.842
Jaf...!,neutral,0.6933
And the street rat?,neutral,0.7036
What street rat?,neutral,0.603
Yech!,neutral,0.4957
That was...,neutral,0.69
You!,positive,0.4782
"How many times do I have to kill you, boy?",negative,0.7836
Get the lamp.,neutral,0.646
No!,neutral,0.4416
"Ah, ah, ah, Princess.",neutral,0.7182
Your time is up.,neutral,0.6175
Jasmine.,neutral,0.8176
"Oh, nice shot, Jaf...",positive,0.8058
Don't toy with me.,negative,0.5181
Abu!,neutral,0.5929
"Things are unraveling fast now, boy.",negative,0.9135
Get the point?,neutral,0.742
I'm just getting warmed up.,neutral,0.5967
"Are you afraid to fight me yourself, you cowardly snake?",negative,0.9159
"A snake, am l?",neutral,0.5447
Perhaps you'd like to see how snakelike I can be.,neutral,0.5432
"#Rick 'em, rack 'em, rock 'em, rake Stick that sword into that snake# You stay out of this.",neutral,0.5787
"Jafar, Jafar, he's our man.",positive,0.7257
If he can't do it...,neutral,0.521
great!,positive,0.9185
Aladdin.,neutral,0.6785
"Jasmine, hang on.",neutral,0.7983
You little fool.,negative,0.937
You thought you could defeat the most powerful being on Earth.,neutral,0.4861
"Squeeze him, Jafar.",neutral,0.7459
Squeeze him like a...,neutral,0.7458
Awk!,neutral,0.5187
"Without the genie, boy, you're nothing.",neutral,0.4726
The genie.,neutral,0.6841
The genie.,neutral,0.6841
The genie has more power than you'll ever have.,positive,0.6278
What?,neutral,0.5653
He gave you your power.,neutral,0.5758
He can take it away.,neutral,0.5825
"Al, what are you doing?",neutral,0.8264
Why are you bringing me into this?,negative,0.7882
"Face it, Jafar.",neutral,0.7136
You're still just second best.,neutral,0.6186
You're right.,positive,0.4782
His power does exceed my own.,neutral,0.5981
But not for long.,neutral,0.6178
The boy is crazy.,negative,0.4179
He's a little punch-drunk.,neutral,0.6173
One too many hits with the snake.,negative,0.727
"Slave, I make my third wish.",neutral,0.8008
I wish to be an all-powerful genie!,positive,0.8613
"All right, your wish is my command.",neutral,0.7695
"Way to go, Al.",positive,0.9012
Yes.,positive,0.461
Yes!,positive,0.8097
The power.,neutral,0.5217
The absolute power!,positive,0.6967
What have you done?,neutral,0.823
Trust me.,positive,0.511
"The universe is mine to command, to control!",neutral,0.5428
"Not so fast, Jafar.",neutral,0.672
Aren't you forgetting something?,negative,0.5149
Huh?,neutral,0.6584
You wanted to be a genie...,neutral,0.6712
you got it.,positive,0.5589
What?,neutral,0.5653
And everything that goes with it.,neutral,0.6237
No!,neutral,0.4416
No!,neutral,0.4416
I'm gettin' out of here.,neutral,0.5934
Phenomenal cosmic powers...,neutral,0.8746
You're the genie.,neutral,0.6044
I don't want...,negative,0.8874
Itty bitty living space.,neutral,0.5113
"Al, you little genius, you.",negative,0.5634
Ahh!,neutral,0.4871
Get your blasted beak out of my face.,negative,0.9469
"Oh, shut up, you moron.",negative,0.95
Don't tell me to shut up.,negative,0.5259
Allow me.,neutral,0.6624
"10,000 years in a Cave of Wonders ought to chill him out.",neutral,0.7793
Shut up!,negative,0.787
Jasmine...,neutral,0.8414
I'm sorry I lied to you about being a prince.,negative,0.7418
I know why you did.,neutral,0.673
"Well, I guess...",neutral,0.7368
this is good-bye?,neutral,0.7521
"Oh, that stupid law.",negative,0.9567
This isn't fair.,negative,0.9635
I love you.,positive,0.9643
"Al, no problem.",neutral,0.541
You've still got one wish left.,neutral,0.7459
Just say the word and you're a prince again.,neutral,0.5762
"But, Genie, what about your freedom?",neutral,0.7301
"Hey, it's only an eternity of servitude.",negative,0.6047
This is love.,positive,0.8877
"Al, you're not gonna find another girl like her in a million years.",neutral,0.4902
"Believe me, I know.",positive,0.5392
I've looked.,neutral,0.6981
"Jasmine, I do love you, but I got to stop pretending to be something I'm not.",neutral,0.4865
I understand.,neutral,0.5501
"Genie, I wish for your freedom.",positive,0.5476
One bona fide prince pedigree coming up.,neutral,0.6599
What?,neutral,0.5653
"Genie, you're free.",positive,0.5114
I'm free.,positive,0.7877
I'm free.,positive,0.7877
Quick.,neutral,0.5475
Quick.,neutral,0.5475
Wish for something outrageous.,neutral,0.6377
"Say, ""l want the Nile."" Try that.",neutral,0.658
"Uh, I wish for the Nile.",neutral,0.5853
No way!,negative,0.6254
"Oh, does that feel good!",positive,0.955
Oh!,neutral,0.5628
I'm free!,positive,0.8941
I'm free at last!,positive,0.9377
I'm hittin' the road.,neutral,0.7272
I'm off to see the world.,positive,0.5396
I'm...,neutral,0.6445
"Genie, I'm...",neutral,0.7026
I'm gonna miss you.,negative,0.4515
"Me, too, Al.",neutral,0.7584
"No matter what anybody says, you'll always be a prince to me.",positive,0.888
That's right.,neutral,0.569
You've certainly proven your worth as far as I'm concerned.,positive,0.9122
It's that law that's the problem.,negative,0.8111
Father?,neutral,0.7309
"Well, am I Sultan or am I Sultan?",neutral,0.7345
"From this day forth, the princess shall marry whomever she deems worthy.",neutral,0.63
Him.,neutral,0.6884
I choose...,neutral,0.7788
"I choose you, Aladdin.",positive,0.6359
Call me Al.,neutral,0.8211
"Oh, all of ya, come over here.",neutral,0.7431
Big group hug.,positive,0.7677
Group hug.,neutral,0.5438
Mind if I kiss the monkey?,neutral,0.8581
"Ooh, hairball.",neutral,0.6584
"Well, I can't do any more damage around this Popsicle stand.",negative,0.927
I'm outta here!,neutral,0.454
"Bye-bye, you two crazy lovebirds!",negative,0.4535
"Hey, Rugman, ciao.",neutral,0.7739
I'm history.,neutral,0.6857
"No, I'm mythology.",neutral,0.621
I don't care what I am.,neutral,0.5868
I'm free!,positive,0.8941
#A whole new world# #A whole new life# #For you and me# #A whole new world #?,positive,0.6959
Made you look.,neutral,0.6484
"00:00:0,500 --> 00:00:2,00 <font color=""#ffff00"" size=14>www.moviesubtitles.org</font>",neutral,0.7141
