text,sentiment,sentiment_score,theme,theme_score,length
"There's something sweet and almost kind But he was mean and he was coarse and unrefined And now he's dear and so unsure I wonder why I didn't see it there before She glanced this way I thought I saw And when we touched she didn't shudder at my paw No, it can't be I'll just ignore But then she's never looked at me that way before New and a bit alarming Who'd have ever thought That this could be True That he's no Prince Charming But there's something in him That I simply didn't see -Well, who'd have thought -Well, bless my soul -Well, who'd have known -Well, who, indeed And who'd have guessed they'd come together on their own -It's so peculiar.",very positive,0.4962,Personal Growth,0.9495,124
"Wait and see -We'll wait and see A few days more There may be something there that wasn't there before You know, perhaps there is something there that wasn't there before What?",neutral,0.6971,Resilience,0.783,32
"There may be something there that wasn't there before What's there, Mama?",uncertain,0.4351,Family,0.5574,12
I'll tell you when you're older.,neutral,0.4727,Family,0.5364,6
Tonight is the night.,neutral,0.5673,Family,0.8192,4
I'm not sure I can do this.,neutral,0.4948,Personal Growth,0.7735,7
You don't have time to be timid.,uncertain,0.3789,Family,0.6744,7
"You must be bold, daring.",very positive,0.4668,Personal Growth,0.7844,5
Bold.,uncertain,0.4243,Family,0.8758,1
Daring.,uncertain,0.3733,Personal Growth,0.8185,1
"There will be music, romantic candlelight provided by myself.",neutral,0.486,Romantic Love,0.8927,9
"And when the moment is right, you confess your love.",uncertain,0.372,Romantic Love,0.8017,10
"Yes, I...",neutral,0.4735,Family,0.8589,2
I...,uncertain,0.4219,Identity,0.9149,1
I...,uncertain,0.4219,Identity,0.9149,1
"No, I can't.",uncertain,0.4297,Family,0.9301,3
"You care for the girl, don't you?",uncertain,0.2981,Empathy,0.9347,7
More than anything.,uncertain,0.2799,Family,0.8864,3
"Well, then, you must tell her.",neutral,0.5033,Family,0.8942,6
Voilà!,very positive,0.5353,Family,0.6863,1
"You look so, so...",neutral,0.6614,Personal Growth,0.8145,4
Stupid.,very negative,0.4736,Identity,0.0546,1
Not quite the word I was looking for.,negative,0.5401,Trauma,0.1473,8
Perhaps a little more off the top.,uncertain,0.4034,Personal Growth,0.4073,7
Your lady awaits.,uncertain,0.3826,Romantic Love,0.8627,3
"Tale as old as time True as it can be Barely even friends Then somebody bends Unexpectedly Just a little change Small to say the least Both a little scared Neither one prepared Beauty and the Beast Ever just the same Ever a surprise Ever as before Ever just as sure As the sun will rise Tale as old as time Tune as old as song Bittersweet and strange Finding you can change Learning you were wrong Certain as the sun Rising in the east Tale as old as time Song as old as rhyme Beauty and the Beast Tale as old as time Song as old as rhyme Beauty and the Beast Off to the cupboard with you now, Chip.",neutral,0.487,Personal Growth,0.4525,121
It's past your bedtime.,uncertain,0.3988,Family,0.3994,4
"Good night, love.",uncertain,0.4033,Family,0.9646,3
Belle?,very positive,0.506,Romantic Love,0.7402,1
Are you happy here with me?,uncertain,0.3473,Family,0.7449,6
Yes.,uncertain,0.3673,Family,0.9347,1
What is it?,neutral,0.4969,Personal Growth,0.1153,3
"If only I could see my father again, just for a moment.",uncertain,0.327,Family,0.9831,12
I miss him so much.,very negative,0.5389,Grief,0.9665,5
There is a way.,neutral,0.6921,Resilience,0.7166,4
This mirror will show you anything.,uncertain,0.3138,Personal Growth,0.2478,6
Anything you wish to see.,neutral,0.5347,Resilience,0.4058,5
"I'd like to see my father, please.",uncertain,0.4271,Family,0.9947,7
Papa.,uncertain,0.4419,Family,0.8266,1
"Oh, no.",uncertain,0.4435,Family,0.826,2
He's sick.,uncertain,0.3681,Trauma,0.9007,2
"He may be dying, and he's all alone.",uncertain,0.3077,Loneliness,0.9377,8
Then you must go to him.,uncertain,0.2988,Personal Growth,0.4863,6
What did you say?,neutral,0.5752,Family,0.4548,4
I release you.,uncertain,0.374,Family,0.7676,3
You're no longer my prisoner.,very negative,0.6631,Identity,0.5677,5
You mean I'm free?,uncertain,0.4053,Personal Growth,0.7421,4
Yes.,uncertain,0.3673,Family,0.9347,1
Thank you.,positive,0.5047,Family,0.8872,2
"Hold on, Papa.",very positive,0.4613,Family,0.9788,3
I'm on my way.,uncertain,0.407,Personal Growth,0.8843,4
Take it with you so you'll always have a way to look back and remember me.,uncertain,0.4277,Family,0.6802,16
Thank you for understanding how much he needs me.,uncertain,0.3618,Empathy,0.9291,9
"Well, Your Highness, I must say everything is going just swimmingly.",very positive,0.5553,Family,0.8621,11
I knew you had it in you.,uncertain,0.3953,Personal Growth,0.8442,7
I let her go.,uncertain,0.3066,Family,0.8588,4
"Yes, yes...",neutral,0.5729,Family,0.8823,2
You what?,uncertain,0.3904,Trauma,0.4539,2
How could you do that?,uncertain,0.3496,Family,0.2326,5
I had to.,uncertain,0.3668,Family,0.8168,3
"Yes, but...",neutral,0.5298,Family,0.7695,2
But why?,uncertain,0.4241,Family,0.3864,2
Because I love her.,very positive,0.6342,Family,0.9683,4
He did what?,uncertain,0.4469,Personal Growth,0.2955,3
"Yes, I'm afraid it's true.",uncertain,0.2658,Family,0.8491,5
She's going away?,uncertain,0.2827,Personal Growth,0.761,3
But he was so close.,uncertain,0.3604,Family,0.8626,5
"After all this time, he's finally learned to love.",uncertain,0.4399,Personal Growth,0.9743,9
That's it then.,neutral,0.5426,Family,0.7375,3
That should break the spell.,uncertain,0.3562,Family,0.7657,5
But it's not enough.,uncertain,0.3943,Family,0.722,4
She has to love him in return.,very positive,0.4505,Family,0.9269,7
Now it's too late.,negative,0.4948,Family,0.8849,4
Papa?,uncertain,0.2659,Family,0.8813,1
Papa?,uncertain,0.2659,Family,0.8813,1
They're back.,uncertain,0.2544,Resilience,0.9125,2
Belle.,uncertain,0.3775,Romantic Love,0.9099,1
"It's all right, Papa.",uncertain,0.3579,Family,0.9804,4
I'm home.,very positive,0.4911,Family,0.8719,2
I thought I'd never see you again.,very negative,0.7292,Grief,0.805,7
I missed you so much!,uncertain,0.3349,Loneliness,0.9528,5
But the Beast...,uncertain,0.4409,Trauma,0.0294,3
Did you...,uncertain,0.2857,Family,0.8221,2
How did you escape?,uncertain,0.3882,Resilience,0.1551,4
"I didn't escape, Papa.",uncertain,0.3019,Family,0.9516,4
He...,uncertain,0.3069,Family,0.8651,1
He let me go.,uncertain,0.2773,Personal Growth,0.8279,4
That horrible beast?,very negative,0.717,Trauma,0.4357,3
"But he's different now, Papa.",uncertain,0.3287,Personal Growth,0.953,5
He's changed somehow.,uncertain,0.3745,Personal Growth,0.9755,3
Hi!,very positive,0.4551,Family,0.853,1
A stowaway.,uncertain,0.363,Trauma,0.0447,2
"Why, hello there, little fella.",uncertain,0.4325,Empathy,0.8198,5
Didn't think I'd see you again.,uncertain,0.3648,Family,0.7644,6
"Belle, why'd you go away?",very positive,0.4675,Trauma,0.6365,5
Don't you like us anymore?,very negative,0.4809,Family,0.8485,5
"Chip, of course I do.",uncertain,0.3955,Family,0.836,5
It's just that...,uncertain,0.3903,Family,0.6644,3
May I help you?,uncertain,0.3049,Resilience,0.5352,4
I've come to collect your father.,uncertain,0.3971,Family,0.9925,6
My father?,very negative,0.5636,Family,0.9954,2
"Don't worry, mademoiselle.",very negative,0.4732,Resilience,0.6649,3
We'll take good care of him.,uncertain,0.3549,Family,0.9887,6
My father's not crazy!,positive,0.4549,Family,0.9919,4
He was raving like a lunatic!,very positive,0.5582,Trauma,0.7062,6
"We all heard him, didn't we?",uncertain,0.3526,Family,0.8055,6
Yes!,uncertain,0.4402,Family,0.8961,1
"No, I won't let you!",very negative,0.6109,Family,0.9166,5
Belle?,very positive,0.506,Romantic Love,0.7402,1
"Maurice, tell us again, old man.",uncertain,0.366,Family,0.5882,6
Just how big was the beast?,uncertain,0.2691,Trauma,0.0574,6
He was...,uncertain,0.4413,Family,0.9096,2
"I mean, he was...",neutral,0.4835,Family,0.712,4
He was enormous!,very positive,0.6191,Personal Growth,0.7177,3
I'd...,uncertain,0.4093,Family,0.8085,1
"I'd say at least eight, no, more like 10 feet!",uncertain,0.3527,Family,0.8354,10
"Well, you don't get much crazier than that.",uncertain,0.3331,Family,0.6169,8
"It's true, I tell you.",very positive,0.5636,Family,0.7905,5
Get him out of here!,uncertain,0.2889,Trauma,0.7326,5
Let go of me!,very positive,0.551,Trauma,0.722,4
No!,very negative,0.5534,Family,0.9037,1
You can't do this!,very negative,0.7301,Family,0.7163,4
Poor Belle.,uncertain,0.2965,Family,0.9604,2
It's a shame about your father.,uncertain,0.4391,Family,0.9885,6
"You know he's not crazy, Gaston.",uncertain,0.3774,Resilience,0.735,6
I might be able to clear up this little misunderstanding if...,uncertain,0.2934,Family,0.6913,11
If what?,uncertain,0.4421,Family,0.1801,2
If you marry me.,uncertain,0.3514,Romantic Love,0.7952,4
What?,uncertain,0.396,Family,0.3908,1
"One little word, Belle.",uncertain,0.4474,Romantic Love,0.0939,4
That's all it takes.,neutral,0.5709,Family,0.7385,4
Never!,uncertain,0.36,Family,0.5854,1
Have it your way.,uncertain,0.3744,Family,0.7884,4
Belle?,very positive,0.506,Romantic Love,0.7402,1
Let go of me!,very positive,0.551,Trauma,0.722,4
My father's not crazy and I can prove it.,uncertain,0.4011,Family,0.9722,9
Show me the Beast.,uncertain,0.3321,Trauma,0.0088,4
Is it dangerous?,very negative,0.5751,Family,0.2263,3
"No, no, he'd never hurt anyone.",very negative,0.6334,Family,0.8556,6
"Please, I know he looks vicious, but he's really kind and gentle.",very positive,0.619,Empathy,0.614,12
He's my friend.,uncertain,0.3749,Friendship,0.9941,3
"If I didn't know better, I'd think you had feelings for this monster.",uncertain,0.3627,Trauma,0.3531,13
"He's no monster, Gaston.",very negative,0.4959,Resilience,0.5613,4
You are!,very positive,0.5622,Identity,0.9915,2
She's as crazy as the old man.,uncertain,0.3639,Family,0.9221,7
The Beast will make off with your children.,uncertain,0.3891,Family,0.6033,8
He'll come after them in the night.,uncertain,0.3598,Family,0.7716,7
No.,very negative,0.4577,Family,0.8406,1
We're not safe till his head is mounted on my wall!,very negative,0.4992,Trauma,0.77,11
I say we kill the Beast!,uncertain,0.3806,Trauma,0.0404,6
"We're not safe until he's dead He'll come stalking us at night Set to sacrifice our children To his monstrous appetite He'll wreak havoc on our village If we let him wander free So, it's time to take some action, boys It's time to follow me Through the mist, through the woods through the darkness and the shadows It's a nightmare but it's one exciting ride Say a prayer, then we're there at the drawbridge of a castle And there's something truly terrible inside It's a beast He's got fangs, razor-sharp ones Massive paws, killer claws for the feast Hear him roar, see him foam But we're not coming home Till he's dead, good and dead Kill the Beast!",very negative,0.5708,Family,0.9281,119
"No, I won't let you do this.",very negative,0.5101,Family,0.9195,7
"If you're not with us, you're against us.",uncertain,0.3452,Identity,0.8135,8
Bring the old man!,very positive,0.6257,Family,0.6775,4
Get your hands off me!,very positive,0.5161,Trauma,0.6878,5
We can't have them running off to warn the creature.,very negative,0.5204,Family,0.8495,10
Let us out!,very positive,0.4663,Personal Growth,0.6145,3
We'll rid the village of this beast!,uncertain,0.3348,Trauma,0.171,7
Who's with me?,uncertain,0.3453,Personal Growth,0.8385,3
I am!,very positive,0.6666,Identity,0.994,2
I am!,very positive,0.6666,Identity,0.994,2
I am!,very positive,0.6666,Identity,0.994,2
"Light your torch, mount your horse Screw your courage to the sticking place We're counting on Gaston to lead the way Through a mist, to a wood where within a haunted castle Something's lurking that you don't see every day It's a beast One as tall as a mountain We won't rest till he's good and deceased Sally forth, tally-ho Grab your sword and your bow Praise the Lord and here we go We'll lay siege to the castle and bring back his head!",very positive,0.6571,Personal Growth,0.9432,84
I have to warn the Beast.,uncertain,0.2792,Trauma,0.0537,6
This is all my fault.,very negative,0.5737,Trauma,0.691,5
"Papa, what are we going to do?",uncertain,0.2853,Family,0.9822,7
"Now, now.",neutral,0.5059,Family,0.6435,2
We'll think of something.,neutral,0.6759,Family,0.5901,4
"We don't like what we don't understand In fact, it scares us And this monster is mysterious at least Bring your guns, bring your knives Save your children and your wives We'll save our village and our lives We'll kill the Beast I knew it.",uncertain,0.3431,Family,0.9657,45
I knew it was foolish to get our hopes up.,uncertain,0.2864,Family,0.8528,10
Maybe it would have been better if she'd never come at all.,uncertain,0.2313,Family,0.9536,12
Could it be...,uncertain,0.3862,Family,0.7213,3
Is it she?,uncertain,0.3729,Identity,0.9038,3
Sacrebleu!,very positive,0.7209,Romantic Love,0.392,1
Invaders!,very positive,0.6357,Trauma,0.0108,1
Encroachers.,uncertain,0.276,Trauma,0.1072,1
And they have the mirror.,uncertain,0.3724,Personal Growth,0.6668,5
Warn the master.,very positive,0.5779,Resilience,0.4043,3
"If it's a fight they want, we'll be ready for them.",uncertain,0.4233,Resilience,0.8781,11
Who's with me?,uncertain,0.3453,Personal Growth,0.8385,3
Take whatever booty you can find.,uncertain,0.379,Personal Growth,0.1397,6
"But remember, the Beast is mine!",uncertain,0.4446,Resilience,0.0069,6
"Hearts ablaze, banners high We go marching into battle Unafraid, although the danger just increased Raise the flag, sing the song Here we come, we're 50 strong And 50 Frenchmen can't be wrong Let's kill the Beast Pardon me, Master.",uncertain,0.3307,Resilience,0.8976,40
Leave me in peace.,very positive,0.5794,Loneliness,0.8043,4
"But, sir, the castle is under attack.",uncertain,0.3214,Resilience,0.392,7
Kill the Beast!,very positive,0.4808,Trauma,0.0085,3
Kill the Beast!,very positive,0.4808,Trauma,0.0085,3
This isn't working.,uncertain,0.4278,Family,0.7791,3
"Lumiere, we must do something!",very positive,0.5131,Personal Growth,0.6145,5
Wait!,uncertain,0.368,Family,0.5416,1
I know!,uncertain,0.3962,Family,0.7402,2
Kill the Beast!,very positive,0.4808,Trauma,0.0085,3
Kill the Beast!,very positive,0.4808,Trauma,0.0085,3
"What shall we do, Master?",uncertain,0.2696,Personal Growth,0.3836,5
It doesn't matter now.,uncertain,0.4211,Family,0.6674,4
Just let them come.,very negative,0.4583,Family,0.8514,4
Kill the Beast!,very positive,0.4808,Trauma,0.0085,3
Kill the Beast!,very positive,0.4808,Trauma,0.0085,3
Kill the Beast!,very positive,0.4808,Trauma,0.0085,3
Now!,very positive,0.572,Family,0.6186,1
Yes!,uncertain,0.4402,Family,0.8961,1
Here we go!,very positive,0.56,Personal Growth,0.7011,3
What the devil?,uncertain,0.3323,Trauma,0.2206,3
"Belle, look out!",uncertain,0.4417,Personal Growth,0.4909,3
You guys gotta try this thing.,uncertain,0.335,Personal Growth,0.6183,6
"Up here, you scurvy scum.",uncertain,0.2677,Trauma,0.3535,5
Now!,very positive,0.572,Family,0.6186,1
And stay out.,uncertain,0.3382,Family,0.6157,3
Get up.,uncertain,0.3873,Personal Growth,0.9835,2
Get up.,uncertain,0.3873,Personal Growth,0.9835,2
"What's the matter, Beast?",uncertain,0.3843,Trauma,0.3,4
Too kind and gentle to fight back?,uncertain,0.2877,Family,0.8916,7
No!,very negative,0.5534,Family,0.9037,1
Belle.,uncertain,0.3775,Romantic Love,0.9099,1
"No, Gaston, don't.",uncertain,0.3402,Personal Growth,0.7536,3
"Let's go, Philippe.",uncertain,0.3797,Personal Growth,0.8604,3
Come on out and fight!,very positive,0.5978,Resilience,0.4353,5
"Were you in love with her, Beast?",uncertain,0.2561,Romantic Love,0.0921,7
Did you honestly think she'd want you when she had someone like me?,uncertain,0.39,Family,0.8683,13
"It's over, Beast!",uncertain,0.2728,Trauma,0.0083,3
Belle is mine!,very positive,0.6262,Family,0.9842,3
Let me go.,uncertain,0.3033,Personal Growth,0.8509,3
Let me go.,uncertain,0.3033,Personal Growth,0.8509,3
"Please, don't hurt me.",uncertain,0.3264,Empathy,0.8616,4
I'll do anything.,uncertain,0.3513,Family,0.6646,3
Anything!,very positive,0.467,Resilience,0.5668,1
Get out.,uncertain,0.384,Trauma,0.6216,2
Beast!,very positive,0.496,Trauma,0.0164,1
Belle.,uncertain,0.3775,Romantic Love,0.9099,1
Belle?,very positive,0.506,Romantic Love,0.7402,1
You came back.,very positive,0.5203,Resilience,0.9766,3
You...,uncertain,0.3754,Personal Growth,0.7494,1
You came back.,very positive,0.5203,Resilience,0.9766,3
Of course I came back.,uncertain,0.3885,Resilience,0.938,5
I couldn't let them...,uncertain,0.2768,Family,0.9468,4
This is all my fault.,very negative,0.5737,Trauma,0.691,5
If only I'd gotten here sooner.,uncertain,0.3036,Personal Growth,0.9478,6
Maybe it's better...,uncertain,0.2364,Family,0.8103,3
It's better this way.,uncertain,0.3821,Family,0.8525,4
Don't talk like that.,very negative,0.4573,Family,0.7087,4
You'll be all right.,neutral,0.4894,Family,0.8932,4
We're together now.,uncertain,0.3275,Family,0.9604,3
"Everything's going to be fine, you'll see.",neutral,0.5839,Family,0.9035,7
At least I got to see you one last time.,uncertain,0.3167,Family,0.9038,10
No.,very negative,0.4577,Family,0.8406,1
No.,very negative,0.4577,Family,0.8406,1
Please.,uncertain,0.3244,Family,0.8544,1
Please.,uncertain,0.3244,Family,0.8544,1
Please don't leave me.,very negative,0.5653,Family,0.8799,4
I love you.,very positive,0.4616,Family,0.9732,3
"Belle, it's me.",very positive,0.4675,Identity,0.9905,3
It is you.,uncertain,0.4195,Identity,0.9896,3
Lumiere.,very negative,0.5315,Romantic Love,0.5126,1
Cogsworth.,uncertain,0.3422,Personal Growth,0.0257,1
Mrs.,uncertain,0.3755,Family,0.9431,1
Potts!,very positive,0.5115,Personal Growth,0.737,1
Look at us.,uncertain,0.3222,Family,0.9134,3
Mama.,uncertain,0.3054,Family,0.9902,1
Mama.,uncertain,0.3054,Family,0.9902,1
"Oh, my goodness.",very positive,0.5371,Family,0.8355,3
It is a miracle.,very positive,0.579,Resilience,0.6084,4
L'amour.,very positive,0.5362,Friendship,0.9782,1
"Well, Lumiere, old friend.",uncertain,0.2907,Friendship,0.9897,4
Shall we let bygones be bygones?,uncertain,0.3315,Family,0.6578,6
"Of course, mon ami.",very positive,0.5889,Friendship,0.9857,4
I told you she would break the spell.,uncertain,0.3001,Family,0.7213,8
"I beg your pardon, old friend, but I believe I told you.",uncertain,0.3113,Friendship,0.9322,12
"No, you didn't.",uncertain,0.4112,Family,0.9129,3
I told you.,uncertain,0.3562,Family,0.8053,3
"You most certainly did not, you pompous, paraffin-headed pea-brain!",uncertain,0.4299,Trauma,0.76,9
"En garde, you overgrown pocket watch!",very positive,0.5581,Personal Growth,0.8434,6
Take that.,uncertain,0.4387,Family,0.762,2
Stop shoving.,uncertain,0.3956,Trauma,0.462,2
"Are they gonna live happily ever after, Mama?",uncertain,0.3186,Family,0.9132,8
"Of course, my dear.",uncertain,0.3578,Family,0.9641,4
Of course.,uncertain,0.37,Family,0.9305,2
Do I still have to sleep in the cupboard?,uncertain,0.3076,Trauma,0.5559,9
Certain as the sun Rising in the east Tale as old as time Song as old as rhyme Beauty and the Beast Tale as old as time Song as old as rhyme Beauty and the Beast,neutral,0.6521,Resilience,0.0125,36
