text,sentiment,sentiment_score,theme,theme_score,length
"If we run now, they'll hunt us forever.",anxious,0.9764,Moral Complexity,0.7069,8
But don't become a pirate for me.,bittersweet,0.9815,Moral Complexity,0.7467,7
I won't become a pirate.,negative,0.9873,Bittersweet Ending,0.9688,5
Dola understands.,positive,0.9685,Intergenerational Wisdom,0.9619,2
She's nicer than she looks.,very positive,0.9978,Female Empowerment,0.7973,5
"Once things are settled, I'll take you to Gondoa.",contemplative,0.7916,Cultural Identity,0.7267,9
"I want to see where you were born, the valley, the yaks...",contemplative,0.922,Animal Symbolism,0.9638,12
Pazu...,contemplative,0.9348,Spiritual Connection,0.8806,1
What's that!,contemplative,0.8277,Bittersweet Ending,0.5193,2
"Below us, look!",positive,0.4169,Spiritual Connection,0.4853,3
"Goliath, right below us!",very negative,0.9231,Animal Symbolism,0.7855,4
Come about!,positive,0.9238,Spiritual Connection,0.8321,2
Full rudder!,positive,0.9907,Capitalist Success,0.7241,2
We should go after them.,positive,0.5938,Collective Responsibility,0.8732,5
They'll be trouble if we don't!,anxious,0.75,Collective Responsibility,0.7065,6
We can't catch them in these clouds.,negative,0.8969,Bittersweet Ending,0.7418,7
We'll get them.,positive,0.9704,Collective Responsibility,0.8262,3
They won't go far.,negative,0.9931,Bittersweet Ending,0.8105,4
Steady as she goes.,contemplative,0.955,Quiet Contemplation,0.9062,4
We're farther north than I thought.,contemplative,0.841,Bittersweet Ending,0.5365,6
"Pazu, listen up!",contemplative,0.9257,Elderly Guidance,0.9678,3
Time's running out.,anxious,0.9942,Bittersweet Ending,0.7531,3
"If we lose Goliath, it's all over.",negative,0.9853,Collective Responsibility,0.4114,7
Your eyes are sharp.,positive,0.9624,Quiet Contemplation,0.6131,4
Track them from the crow's nest.,anxious,0.1447,Animal Symbolism,0.9444,6
What do I do?,contemplative,0.9222,Moral Complexity,0.4597,4
That lookout post is a glider.,positive,0.3987,Animal Symbolism,0.9288,6
See the crank?,very negative,0.9179,Technology Skepticism,0.6069,3
Yeah.,positive,0.9804,Bittersweet Ending,0.9496,1
- Turn it clockwise.,contemplative,0.6217,Japanese Collectivism,0.7714,4
"Once it's locked, the upper lever unfolds the wings.",contemplative,0.4504,Animal Symbolism,0.9429,9
Use the wire to stabilize them.,positive,0.5653,Collective Responsibility,0.4679,6
Figure out how to steer as you go!,contemplative,0.3283,Moral Complexity,0.4764,8
"Sheeta, you there?",anxious,0.9629,Animal Symbolism,0.7484,3
Yes.,positive,0.9949,Bittersweet Ending,0.9535,1
Get back down here.,negative,0.928,Elderly Guidance,0.8583,4
- Why?,contemplative,0.9137,Bittersweet Ending,0.5316,2
Because you're a girl!,negative,0.9696,Female Empowerment,0.9726,4
But so are you!,positive,0.9514,Collective Responsibility,0.9927,4
"Besides, I'm a mountain girl with sharp eyes.",contemplative,0.7748,Female Empowerment,0.7772,8
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Please.,contemplative,0.9093,Bittersweet Ending,0.8937,1
Pazu agrees.,positive,0.9858,Intergenerational Wisdom,0.8639,2
"Once you're aloft, the voice tube won't work.",negative,0.5802,Technology Skepticism,0.438,8
See the head set?,contemplative,0.9039,Japanese Collectivism,0.487,4
"You mean this, right?",contemplative,0.8163,Bittersweet Ending,0.4749,4
Wow...,contemplative,0.9143,Bittersweet Ending,0.9666,1
Okay.,positive,0.9354,Bittersweet Ending,0.8798,1
I'll give it a try.,contemplative,0.8943,Bittersweet Ending,0.5872,5
Release us.,anxious,0.8612,Bittersweet Ending,0.8813,2
Here goes.,positive,0.4259,Collective Responsibility,0.5193,2
They're gone.,negative,0.9368,Acceptance of Death,0.9513,2
Slipped into the clouds.,contemplative,0.9793,Bittersweet Ending,0.9608,4
Look sharp!,positive,0.9889,Japanese Collectivism,0.6565,2
They could be anywhere.,contemplative,0.4956,Bittersweet Ending,0.4899,4
Aye!,positive,0.9978,Intergenerational Wisdom,0.6411,1
Hold on tight.,contemplative,0.9124,Elderly Guidance,0.9168,3
What's wrong!,negative,0.8709,Melancholy,0.4289,2
We're fine.,positive,0.9973,Quiet Contemplation,0.8036,2
Just ran into a gust of wind.,negative,0.7661,Bittersweet Ending,0.8933,7
We're keeping watch.,contemplative,0.9885,Collective Responsibility,0.8672,3
Scared?,anxious,0.9662,Technology Skepticism,0.3847,1
No.,negative,0.9994,Bittersweet Ending,0.9271,1
I'm getting the hang of it.,contemplative,0.8149,Bittersweet Ending,0.7022,6
Rough skies ahead.,negative,0.9985,Environmental Anxiety,0.4883,3
"Sheeta, get the rope from my bag.",anxious,0.6051,Female Empowerment,0.9425,7
Okay.,positive,0.9354,Bittersweet Ending,0.8798,1
Tie yourself to me.,positive,0.8414,Collective Responsibility,0.9907,4
Okay.,positive,0.9354,Bittersweet Ending,0.8798,1
"The mercury's dropping, Mama...",melancholy,0.9877,Bittersweet Ending,0.9403,4
Lousy luck.,negative,0.9992,Bittersweet Ending,0.9761,2
Storm coming up...,anxious,0.9758,Environmental Anxiety,0.8835,3
How long 'til dawn?,contemplative,0.9475,Bittersweet Ending,0.3304,4
One more hour.,contemplative,0.9281,Bittersweet Ending,0.8001,3
It's dawn.,contemplative,0.9297,Collective Responsibility,0.5466,2
Strange that the sun's rising on that side...,contemplative,0.8912,Bittersweet Ending,0.9176,8
I know!,positive,0.9524,Intergenerational Wisdom,0.836,2
We're supposed to be heading east.,positive,0.3271,Bittersweet Ending,0.4004,6
Bridge!,positive,0.9845,Musical Expression,0.7773,1
What!,negative,0.968,Bittersweet Ending,0.8614,1
We're heading north?,contemplative,0.7999,Moral Ambiguity,0.4506,3
The compass is pointing east.,contemplative,0.6551,Traditional Values,0.6499,5
The shifting winds must have put us off course.,negative,0.8705,Bittersweet Ending,0.6784,9
- Look!,positive,0.9016,Child Wisdom,0.7052,2
What is it?,contemplative,0.7068,Bittersweet Ending,0.2054,3
Goliath?,negative,0.9507,Moral Complexity,0.6282,1
It's a cloud.,melancholy,0.9773,Bittersweet Ending,0.4181,3
A huge one...,very positive,0.7129,Clear Antagonist,0.5509,3
A cloud?,contemplative,0.8912,Bittersweet Ending,0.7069,2
It's headed for us!,positive,0.9668,Clear Antagonist,0.8026,4
A castle in the sky...,contemplative,0.5653,Bittersweet Ending,0.798,5
We're headed into a low pressure system.,negative,0.9923,Bittersweet Ending,0.6782,7
"Turn her away, full speed!",negative,0.98,Collective Responsibility,0.9263,5
It's sucking us in.,contemplative,0.9185,Spiritual Connection,0.6715,4
"Hold tight, we can't help!",negative,0.9949,Elderly Guidance,0.7763,5
The helm won't move!,negative,0.9547,Bittersweet Ending,0.6239,4
Where's your brute strength?,negative,0.7329,Hero's Journey,0.1548,4
Engine's burning up!,anxious,0.9272,Environmental Anxiety,0.366,3
Stop whining and figure something out!,negative,0.9832,Melancholy,0.6197,6
We're clearing the clouds!,positive,0.9984,Environmental Harmony,0.9689,4
"Sheeta, the ocean!",very negative,0.9234,Nature Worship,0.9014,3
The Dragon's Lair!,very negative,0.1825,Animal Symbolism,0.9958,3
So this is the Dragon's Lair...,bittersweet,0.4472,Animal Symbolism,0.9946,6
Just as Dad said.,positive,0.9009,Intergenerational Wisdom,0.9985,4
The wind's blowing the other way.,negative,0.9806,Bittersweet Ending,0.9478,6
"Look out, a wall of wind!",anxious,0.9517,Environmental Anxiety,0.6062,6
Mama!,positive,0.8915,Female Empowerment,0.8945,1
It's sucking us in!,contemplative,0.7543,Spiritual Connection,0.7071,4
Don't give up!,positive,0.9757,Intergenerational Wisdom,0.8024,3
Be a man!,positive,0.7619,Western Individualism,0.8463,3
Bridge!,positive,0.9845,Musical Expression,0.7773,1
It's Laputa!,positive,0.9267,Animal Symbolism,0.9969,2
What was that?,contemplative,0.8887,Bittersweet Ending,0.3257,3
Dad saw Laputa inside the Dragon's Lair.,contemplative,0.647,Animal Symbolism,0.994,7
Don't be ridiculous!,negative,0.9377,Technology Skepticism,0.6394,3
It'll tear you to pieces!,very negative,0.997,Moral Complexity,0.5158,5
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Look.,contemplative,0.962,Bittersweet Ending,0.7729,1
Just what we need.,positive,0.9975,Spiritual Connection,0.7012,4
Let's go for it!,positive,0.9957,Collective Responsibility,0.9175,4
Dad did it.,bittersweet,0.9247,Intergenerational Wisdom,0.986,3
He made it back.,positive,0.9763,Bittersweet Ending,0.8731,4
"All right, into the Dragon's Lair!",anxious,0.7823,Animal Symbolism,0.9875,6
Got 'em!,positive,0.9805,Collective Responsibility,0.6986,2
Our ship's in danger.,anxious,0.9894,Clear Antagonist,0.5233,4
We must withdraw.,negative,0.9822,Bittersweet Ending,0.9569,3
Stay on course.,positive,0.878,Intergenerational Wisdom,0.8927,3
What?,contemplative,0.9244,Bittersweet Ending,0.6608,1
The light's pointing right into the cloud.,positive,0.6093,Spiritual Connection,0.7406,7
Laputa's in there.,contemplative,0.8773,Animal Symbolism,0.9812,3
Stay on course.,positive,0.878,Intergenerational Wisdom,0.8927,3
We'll find a way in.,contemplative,0.8413,Collective Responsibility,0.6057,5
"Here we go, Sheeta!",anxious,0.8271,Female Empowerment,0.7859,4
Okay.,positive,0.9354,Bittersweet Ending,0.8798,1
"Sheeta, Sheeta!",negative,0.9972,Bittersweet Ending,0.9819,2
Are you all right?,contemplative,0.7109,Bittersweet Ending,0.5321,4
Look...,contemplative,0.9387,Bittersweet Ending,0.778,1
Laputa...,contemplative,0.9191,Animal Symbolism,0.9661,1
I'm sorry.,negative,0.9872,Bittersweet Ending,0.973,2
Wait...,contemplative,0.9946,Bittersweet Ending,0.9524,1
I tied it really tight.,contemplative,0.7904,Collective Responsibility,0.6344,5
My hands are shaking...,anxious,0.9908,Bittersweet Ending,0.9458,4
We did it!,positive,0.9975,Collective Responsibility,0.9728,3
Birds...,positive,0.4042,Animal Symbolism,0.9901,1
Where is everyone?,anxious,0.9627,Technology Skepticism,0.3262,3
Coming to greet you?,positive,0.904,Animal Symbolism,0.6591,4
But I don't have the stone.,bittersweet,0.9487,Bittersweet Ending,0.8014,6
I'll cut the rope.,negative,0.8272,Bittersweet Ending,0.9313,4
What are you doing!,very negative,0.5724,Bittersweet Ending,0.4194,4
Wait.,contemplative,0.9939,Bittersweet Ending,0.8507,1
Please don't break that.,contemplative,0.9059,Traditional Values,0.9322,4
We need it to get home.,anxious,0.9232,Collective Responsibility,0.6593,6
A flycatcher's nest!,positive,0.896,Animal Symbolism,0.9947,3
That's why he's here?,contemplative,0.9479,Moral Complexity,0.4857,4
See?,positive,0.9852,Spiritual Connection,0.7081,1
All your eggs are fine.,positive,0.9874,Environmental Harmony,0.6204,5
The birds aren't afraid.,positive,0.9751,Animal Symbolism,0.9743,4
It says to follow.,positive,0.8714,Intergenerational Wisdom,0.8397,4
You understand it?,contemplative,0.9258,Bittersweet Ending,0.7789,3
Just intuition.,contemplative,0.9,Bittersweet Ending,0.5832,2
It's a city...,positive,0.757,Bittersweet Ending,0.4244,3
What an amazing place...,very positive,0.9587,Quiet Contemplation,0.7529,4
You can see the sky!,positive,0.8678,Romantic Resolution,0.6141,5
"If their science was so advanced, what happened?",bittersweet,0.7397,Technology Skepticism,0.2953,8
It's a grave.,negative,0.9989,Acceptance of Death,0.9417,3
I wish I could read the writing.,bittersweet,0.8769,Bittersweet Ending,0.7629,7
Someone left flowers.,positive,0.927,Bittersweet Ending,0.9025,3
Do you leave the flowers?,contemplative,0.9138,Bittersweet Ending,0.8379,5
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
It's a different robot!,positive,0.3719,Magical Transformation,0.5878,4
It must've broken down long ago...,melancholy,0.969,Bittersweet Ending,0.8019,6
Probably a gardener robot.,negative,0.3186,Environmental Harmony,0.5197,4
It protected this place even after the people went away.,positive,0.8886,Collective Responsibility,0.8139,10
You picked flowers for the grave.,contemplative,0.7818,Collective Responsibility,0.8633,6
Thank you.,positive,0.9871,Bittersweet Ending,0.8257,2
Are you all alone?,contemplative,0.8302,Technology Skepticism,0.3099,4
Are there any other robots here?,contemplative,0.1551,Technology Skepticism,0.1386,6
He doesn't seem to be lonely.,positive,0.9899,Quiet Contemplation,0.6778,6
He's got friends and birds' nests to look after...,contemplative,0.8421,Animal Symbolism,0.9703,9
This way!,positive,0.9747,Japanese Collectivism,0.626,2
This section's been destroyed.,negative,0.9915,Bittersweet Ending,0.5852,4
They got the Tiger Moth.,positive,0.9091,Animal Symbolism,0.9894,5
I hope the pirates are okay.,anxious,0.9615,Bittersweet Ending,0.9079,6
"Sheeta, look there!",positive,0.908,Animal Symbolism,0.8505,3
They're prisoners!,negative,0.9677,Moral Complexity,0.4261,2
They hang pirates.,negative,0.618,Bittersweet Ending,0.6546,3
We must help them.,positive,0.9157,Collective Responsibility,0.99,4
Let's go!,positive,0.9863,Collective Responsibility,0.8947,2
We found a way in.,positive,0.966,Capitalist Success,0.6024,5
"Look at this, mountains of treasure.",positive,0.8912,Japanese Collectivism,0.3579,6
W...,contemplative,0.8972,Bittersweet Ending,0.91,1
What?,contemplative,0.9244,Bittersweet Ending,0.6608,1
Wow...,contemplative,0.9143,Bittersweet Ending,0.9666,1
Want some?,positive,0.7681,Japanese Collectivism,0.4801,2
I'll give you plenty of rope.,positive,0.9215,Elderly Guidance,0.8286,6
Have you reported that we found Laputa?,positive,0.8009,Animal Symbolism,0.9641,7
Just about to.,anxious,0.9304,Bittersweet Ending,0.9384,3
Make the code good and complicated.,positive,0.5011,Collective Responsibility,0.4037,6
Hey!,positive,0.9615,Bittersweet Ending,0.8948,1
No looting!,positive,0.9927,Collective Responsibility,0.9394,2
The perfect distraction for those idiots.,positive,0.7085,Clear Antagonist,0.4345,6
What amazing roots.,very positive,0.9061,Intergenerational Wisdom,0.8673,3
"You can climb trees, can't you?",positive,0.9125,Female Empowerment,0.8141,6
I see a way.,positive,0.9533,Bittersweet Ending,0.6703,4
No better than thieves.,negative,0.9969,Moral Complexity,0.4384,4
If they reach the garden...!,anxious,0.9093,Bittersweet Ending,0.8882,5
"Sheeta, let's find the stone!",positive,0.946,Female Empowerment,0.8845,5
It's the only way to stop them.,negative,0.3666,Clear Antagonist,0.5737,7
I was wondering why the clouds parted.,contemplative,0.9974,Bittersweet Ending,0.9086,7
It was so they could land.,bittersweet,0.5639,Bittersweet Ending,0.4377,6
Was it my spell?,contemplative,0.9271,Moral Ambiguity,0.5865,4
Muska was right.,positive,0.9912,Intergenerational Wisdom,0.907,3
The seal's broken.,negative,0.9819,Bittersweet Ending,0.9336,3
The kingdom's waking up.,positive,0.9735,Magical Transformation,0.5281,4
It's welcomed the visitor with the stone.,positive,0.992,Spiritual Connection,0.8171,7
But Muska will become king.,positive,0.9347,Bittersweet Ending,0.9692,5
He's got much worse in mind.,very negative,0.9773,Clear Antagonist,0.5454,6
But what do I do when I get the stone back...,contemplative,0.9902,Moral Complexity,0.9105,11
"Wait, that spell!",contemplative,0.9328,Bittersweet Ending,0.7337,3
You mean...,contemplative,0.903,Bittersweet Ending,0.8279,2
the destruction spell?,very negative,0.8282,Moral Complexity,0.0453,3
Down and around.,negative,0.9448,Bittersweet Ending,0.957,3
I'll go first.,positive,0.6783,Clear Antagonist,0.9086,3
Okay.,positive,0.9354,Bittersweet Ending,0.8798,1
It's here somewhere.,contemplative,0.8206,Bittersweet Ending,0.4786,3
"Please, God...",anxious,0.9887,Bittersweet Ending,0.938,2
This is it!,positive,0.9726,Clear Antagonist,0.6123,3
It's that kid.,bittersweet,0.939,Clear Antagonist,0.9488,3
No!,negative,0.9995,Clear Antagonist,0.9388,1
Don't shoot!,negative,0.9896,Pacifism,0.9911,2
Capture her.,contemplative,0.7922,Collective Responsibility,0.8784,2
"Well, if it isn't the little princess.",bittersweet,0.9118,Female Empowerment,0.8906,7
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Damn!,negative,0.9984,Moral Complexity,0.6734,1
"What is it, Colonel?",contemplative,0.9032,Bittersweet Ending,0.3515,4
The last of the pirates.,bittersweet,0.9274,Bittersweet Ending,0.8937,5
There's one right under you.,contemplative,0.6148,Quiet Contemplation,0.3529,5
Yes sir!,positive,0.9952,Elderly Guidance,0.9299,2
"Sheeta, wait for me!",anxious,0.9784,Elderly Guidance,0.9545,4
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Grenades!,very negative,0.3907,Bittersweet Ending,0.3726,1
Is that Pazu?,contemplative,0.9267,Animal Symbolism,0.941,3
What was that?,contemplative,0.8887,Bittersweet Ending,0.3257,3
"No, it wasn't.",negative,0.9989,Bittersweet Ending,0.8947,3
What's wrong?,contemplative,0.7703,Moral Complexity,0.4685,2
Over here!,positive,0.7973,Japanese Collectivism,0.5541,2
The general is over there.,bittersweet,0.5156,Collective Responsibility,0.4309,5
"Militia, fall in on the double.",positive,0.7387,Collective Responsibility,0.934,6
Dola!,negative,0.9967,Musical Expression,0.9384,1
They've got Sheeta.,positive,0.8573,Animal Symbolism,0.9677,3
I'm going after her.,anxious,0.6611,Clear Antagonist,0.9855,4
I'll cut your ropes.,negative,0.9374,Bittersweet Ending,0.8168,4
Get out of here.,negative,0.975,Bittersweet Ending,0.821,4
"Hey, wait!",contemplative,0.9879,Bittersweet Ending,0.8935,2
Take this.,positive,0.9032,Bittersweet Ending,0.779,2
Thanks.,positive,0.9711,Bittersweet Ending,0.8837,1
The boy has become a man.,positive,0.9786,Intergenerational Wisdom,0.8714,6
What!,negative,0.968,Bittersweet Ending,0.8614,1
Muska destroyed all the radio equipment?,negative,0.9708,Bittersweet Ending,0.896,6
"Yes, while the ship was lightly guarded.",contemplative,0.8808,Bittersweet Ending,0.7694,7
Several guards are badly wounded.,bittersweet,0.8164,Collective Responsibility,0.4785,5
The colonel entered the inner palace with the girl.,contemplative,0.7787,Female Empowerment,0.8452,9
The soldiers saw him.,positive,0.7208,Collective Responsibility,0.7906,4
That upstart's finally showing his colors.,positive,0.9843,Musical Expression,0.6298,6
Hunt him down and arrest him!,anxious,0.9179,Collective Responsibility,0.9518,6
All units!,positive,0.761,Collective Responsibility,0.9717,2
Hey!,positive,0.9615,Bittersweet Ending,0.8948,1
Hurry!,anxious,0.9945,Collective Responsibility,0.604,1
Shoot if he resists!,very negative,0.9115,Moral Complexity,0.6275,4
Find the entrance.,contemplative,0.7181,Collective Responsibility,0.6407,3
"Where are we, Colonel?",anxious,0.8855,Bittersweet Ending,0.2476,4
Laputa's core.,contemplative,0.9056,Cultural Identity,0.9478,2
The castle above is just a trifle.,bittersweet,0.8883,Bittersweet Ending,0.9817,7
All of Laputa's knowledge is crystallized here.,very positive,0.815,Intergenerational Wisdom,0.7834,7
You two wait here.,contemplative,0.9935,Collective Responsibility,0.9708,4
Colonel!,positive,0.8178,Collective Responsibility,0.5468,1
Only royalty may enter the sacred area.,contemplative,0.7606,Traditional Values,0.6914,7
What is this!,contemplative,0.6442,Bittersweet Ending,0.242,3
The roots have invaded...,negative,0.9299,Traditional Values,0.687,4
"Eventually, we'll burn them all.",negative,0.9116,Acceptance of Death,0.7517,5
"Come, this way.",positive,0.9436,Elderly Guidance,0.9159,3
Darn it...,negative,0.9991,Bittersweet Ending,0.9976,2
Yes...,positive,0.9974,Bittersweet Ending,0.9628,1
This is it!,positive,0.9726,Clear Antagonist,0.6123,3
"Here, too!",positive,0.6388,Collective Responsibility,0.7371,2
Screw it...,negative,0.9992,Technology Skepticism,0.8151,2
Found it!,positive,0.9798,Spiritual Connection,0.625,2
Behold the giant crystal!,positive,0.6628,Magical Transformation,0.685,4
Source of Laputa's power.,positive,0.5726,Spiritual Connection,0.73,4
Fantastic.,positive,0.9991,Female Empowerment,0.7206,1
It has awaited the king's return for 700 years.,anxious,0.9964,Intergenerational Wisdom,0.7576,9
700 years?,contemplative,0.9344,Bittersweet Ending,0.7687,2
Your family forgot even that?,contemplative,0.9349,Bittersweet Ending,0.6872,5
The black rock!,very negative,0.8976,Nature Worship,0.7441,3
As the epics described!,positive,0.1149,Romantic Resolution,0.1127,4
I can read it.,contemplative,0.9188,Bittersweet Ending,0.8439,4
I know what it says!,contemplative,0.8175,Bittersweet Ending,0.6988,5
Just who are you?,contemplative,0.9442,Moral Ambiguity,0.2163,4
"I too have an ancient, secret name, Lucita.",contemplative,0.9714,Intergenerational Wisdom,0.6852,8
My name is Romuska Palo Ur Laputa.,contemplative,0.8731,Cultural Identity,0.9785,7
We are descended from the same royal family.,contemplative,0.5136,Intergenerational Wisdom,0.9404,8
Later it split into two branches.,bittersweet,0.5258,Bittersweet Ending,0.7445,6
Not even a crack.,neutral,0.946,Quiet Contemplation,0.9422,4
It's indestructible.,positive,0.9749,Japanese Collectivism,0.5626,2
Deploy all our explosives.,positive,0.3231,Collective Responsibility,0.9442,4
"Force won't be necessary, Your Excellency.",positive,0.9248,Bittersweet Ending,0.516,6
"Muska, where are you!",anxious,0.985,Animal Symbolism,0.9875,4
"What are you waiting for, General?",contemplative,0.973,Bittersweet Ending,0.5567,6
"All right, after me!",contemplative,0.7497,Bittersweet Ending,0.5806,4
Forward!,positive,0.9988,Romantic Resolution,0.8728,1
What is this!,contemplative,0.6442,Bittersweet Ending,0.242,3
"Muska, where are you?",anxious,0.9695,Animal Symbolism,0.9838,4
Silence!,negative,0.9933,Quiet Contemplation,0.9753,1
What on earth!,very negative,0.8931,Moral Complexity,0.648,3
Watch your tongue.,negative,0.9942,Elderly Guidance,0.9684,3
You're in the presence of Laputa's king.,contemplative,0.7734,Animal Symbolism,0.8445,7
Are you insane?,very negative,0.9255,Technology Skepticism,0.5656,3
Let's celebrate Laputa's return with a demonstration of its power.,positive,0.9751,Animal Symbolism,0.7012,10
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Behold Laputa's thunder!,positive,0.6993,Animal Symbolism,0.9346,3
Sheeta.,negative,0.9862,Bittersweet Ending,0.9781,1
It's the heavenly fire that destroyed Sodom and Gomorrah.,negative,0.93,Clear Antagonist,0.2577,9
It's the Ramayana's Arrow of Indra.,positive,0.502,Clear Antagonist,0.0641,6
The world shall bow down before Laputa once more!,positive,0.8155,Intergenerational Wisdom,0.708,9
"Wonderful, Muska.",very positive,0.999,Musical Expression,0.969,2
You're a hero.,very positive,0.9987,Hero's Journey,0.744,3
A monumental achievement.,positive,0.9907,Japanese Collectivism,0.5072,3
What?,contemplative,0.9244,Bittersweet Ending,0.6608,1
I grow tired of your stupid face.,negative,0.9909,Clear Antagonist,0.5726,7
"Run, everyone!",positive,0.8879,Collective Responsibility,0.9832,2
Die!,negative,0.9995,Clear Antagonist,0.948,1
It's those monsters!,very negative,0.9371,Animal Symbolism,0.9913,3
Look at them...,contemplative,0.9267,Japanese Collectivism,0.5572,3
Run!,very negative,0.9297,Bittersweet Ending,0.735,1
Are the Flaptors okay?,contemplative,0.8845,Animal Symbolism,0.9777,4
Ready to fly!,positive,0.9652,Female Empowerment,0.8632,3
Let's hurry!,anxious,0.9939,Collective Responsibility,0.7923,2
Quiet.,contemplative,0.997,Quiet Contemplation,0.9441,1
Keep your voice down.,contemplative,0.91,Pacifism,0.9474,4
What are those two doing?,contemplative,0.6043,Moral Complexity,0.294,5
I'll have to leave them behind.,bittersweet,0.9828,Bittersweet Ending,0.9644,6
I advise you not to anger me.,negative,0.9396,Elderly Guidance,0.9803,7
We'll be alone here for a long time.,contemplative,0.9947,Quiet Contemplation,0.9088,8
They should've escaped.,bittersweet,0.9637,Bittersweet Ending,0.897,3
You think you can fight me?,anxious,0.8185,Clear Antagonist,0.5852,6
Robots!,positive,0.1279,Technology Skepticism,0.3861,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Fantastic!,very positive,0.9993,Female Empowerment,0.7447,1
"A marvelous display, no?",very positive,0.9981,Romantic Resolution,0.8063,4
"Die, you insects!",negative,0.9984,Animal Symbolism,0.7853,3
How dare you!,very negative,0.99,Moral Complexity,0.511,3
Damn.,negative,0.9976,Bittersweet Ending,0.9716,1
"Be a good girl, give it back.",positive,0.9508,Intergenerational Wisdom,0.9809,7
"Please, open!",anxious,0.98,Spiritual Connection,0.8166,2
Just where will you go?,contemplative,0.887,Moral Ambiguity,0.2282,5
Open!,positive,0.9938,Spiritual Connection,0.9321,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Pazu!,positive,0.9959,Spiritual Connection,0.9464,1
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
I'm coming.,positive,0.8869,Romantic Resolution,0.7551,2
Damn.,negative,0.9976,Bittersweet Ending,0.9716,1
Get back!,negative,0.9672,Collective Responsibility,0.7939,2
"Take this, hurry!",anxious,0.9935,Japanese Collectivism,0.672,3
"Muska's coming, quick!",anxious,0.9949,Animal Symbolism,0.9932,3
Throw it into the sea.,negative,0.9836,Traditional Values,0.8101,5
Sheeta!,negative,0.9991,Bittersweet Ending,0.9942,1
Hold onto that stone.,contemplative,0.9881,Elderly Guidance,0.9352,4
I'll trade her life for it.,positive,0.955,Bittersweet Ending,0.8101,6
Get up!,anxious,0.8174,Collective Responsibility,0.8801,2
No more hide and seek.,positive,0.8513,Female Empowerment,0.7205,5
How delightful that it should end in the throne room.,very positive,0.9958,Bittersweet Ending,0.9804,10
Come here!,positive,0.9364,Spiritual Connection,0.8244,2
The throne room?,contemplative,0.9218,Bittersweet Ending,0.5433,3
This will be our grave.,negative,0.999,Acceptance of Death,0.9682,5
What is a king when his country lies ruined?,negative,0.9745,Moral Complexity,0.589,9
I won't give you the stone.,negative,0.9969,Bittersweet Ending,0.9643,6
"You'll die, trapped here with me.",negative,0.996,Acceptance of Death,0.9545,6
There's no escape.,negative,0.9868,Collective Responsibility,0.9493,3
This is why Laputa died out.,negative,0.9883,Bittersweet Ending,0.4574,6
There's a song in my valley...,contemplative,0.8315,Musical Expression,0.9647,6
Put down your roots in the soil Live together with the wind Pass the winter with the seeds Sing in the spring with the birds Your weapons may be powerful.,contemplative,0.9758,Intergenerational Wisdom,0.9573,30
Your pitiful robots may be numerous.,very negative,0.8428,Bittersweet Ending,0.2921,6
But you can't survive away from the earth.,negative,0.876,Moral Complexity,0.4033,8
Laputa will not die.,positive,0.986,Animal Symbolism,0.9908,4
It will rise again.,positive,0.9852,Bittersweet Ending,0.9397,4
Its power is the stuff of humanity's dreams.,very positive,0.9674,Spiritual Connection,0.4531,8
"Next, I shoot off your ears!",negative,0.9639,Clear Antagonist,0.5115,6
Beg for your life.,negative,0.9146,Bittersweet Ending,0.7716,4
Make the kid hand over the stone.,contemplative,0.7549,Moral Complexity,0.8503,7
Wait!,contemplative,0.992,Bittersweet Ending,0.9282,1
The stone's hidden.,contemplative,0.9809,Quiet Contemplation,0.8059,3
"You can shoot, but you won't get it.",negative,0.988,Bittersweet Ending,0.6944,8
"Stay away, Pazu.",negative,0.9993,Elderly Guidance,0.9146,3
He'll kill us both.,negative,0.9935,Acceptance of Death,0.7424,4
I'll spare her life if you tell me where the stone is.,positive,0.8954,Moral Complexity,0.8908,12
Or do you intend to conquer me with that cannon of yours?,anxious,0.822,Moral Complexity,0.8227,12
Let me talk to Sheeta alone.,contemplative,0.9698,Elderly Guidance,0.9295,6
Run away.,negative,0.8869,Bittersweet Ending,0.763,2
Take the stone and run!,negative,0.8616,Pacifism,0.775,5
Three minutes.,contemplative,0.9251,Bittersweet Ending,0.7697,2
Pazu.,contemplative,0.9091,Animal Symbolism,0.8977,1
"Sheeta, calm down and listen.",anxious,0.9931,Elderly Guidance,0.9834,5
