text,sentiment,sentiment_score,theme,theme_score,length
We did use live-action reference for both Ariel and Eric to help the animators to get a jumping off point.,uncertain,0.3829,Resilience,0.1965,20
"Sherri Stoner was an actress, a great improv comedian, and just brought a lot of spark to it and helped to inspire Glen Keane.",positive,0.4645,Personal Growth,0.5684,24
The combination really worked into some very nice acting.,positive,0.5503,Family,0.7456,9
You seem very familiar to me.,uncertain,0.3983,Identity,0.844,6
Have we met?,neutral,0.4558,Resilience,0.2226,3
We have met.,neutral,0.501,Friendship,0.8373,3
I knew it.,uncertain,0.421,Family,0.8633,3
"You're the one, the one I've been looking for.",uncertain,0.4298,Identity,0.8951,9
"Glen animated this scene here, where she's trying to do her pantomime thing 'cause she can't speak.",uncertain,0.3755,Family,0.7613,17
And how can she put over what she did?,uncertain,0.377,Trauma,0.8112,9
And it's just a tour de force.,uncertain,0.3609,Family,0.821,7
Animation is great when you have to rely on pantomime to really put over the ideas.,uncertain,0.433,Resilience,0.3308,16
"Certainly, early on in this movie, there was a lot of controversy over the idea that our leading character would not speak for a big portion of the movie.",negative,0.4617,Family,0.7218,29
"And certainly in story reels, it was a problem, because she seemed to disappear a lot in the scenes where she didn't speak.",uncertain,0.3732,Resilience,0.4678,23
"But we were kind of saying when she's animated, when the acting is there, it will be different.",neutral,0.5326,Family,0.7182,18
"And Glen Keane and Mark Henn, who did a lot of this material where she doesn't speak.",uncertain,0.4425,Family,0.7491,17
I think that was the case.,neutral,0.5025,Family,0.8309,6
"Once the animation got in, she was alive and she kept alive.",uncertain,0.4041,Resilience,0.9441,12
"And it's a tribute to the art of animation, but that's animation acting at its best.",uncertain,0.3941,Family,0.458,16
"Pantomime can be a tough sell, as we found out with the carpet in Aladdin, similar idea that...",uncertain,0.4249,Family,0.004,18
"You have to say ""Trust us"" a lot.",uncertain,0.3736,Family,0.6596,8
"""Trust us.",uncertain,0.3123,Family,0.876,2
"It will work."" One of the things that I guess also helps keep her alive without her voice is that music plays a role.",uncertain,0.4406,Resilience,0.7795,24
"-Yeah, absolutely.",uncertain,0.3675,Family,0.8756,2
It was key.,uncertain,0.386,Family,0.8433,3
The underscore becomes basically her voice.,uncertain,0.3767,Personal Growth,0.6012,6
It does become her voice.,uncertain,0.4202,Resilience,0.6683,5
Yeah.,uncertain,0.3646,Family,0.8922,1
"This sequence in the earlier version of the film, as we were working on it, had been longer, and it was felt that this needed to be paced up a little bit.",negative,0.5147,Family,0.6555,32
"So, this whole section was trimmed down a little bit.",negative,0.4668,Family,0.7128,10
These washerwomen had a longer rant that they talked about.,uncertain,0.4012,Personal Growth,0.3941,10
All this got compressed and turned into one little set piece of mistreatment of the crab.,uncertain,0.3939,Trauma,0.9233,16
"There's also a bit with Max the dog chasing the crab around the castle, that got cut.",uncertain,0.3531,Resilience,0.2145,17
We had trouble with that shot.,negative,0.5578,Family,0.6378,6
"Making it read, I think.",uncertain,0.3677,Family,0.6888,5
We did it four or five times.,neutral,0.5728,Family,0.8756,7
Yeah.,uncertain,0.3646,Family,0.8922,1
Just wasn't clear that those were stuffed crabs or something.,uncertain,0.3567,Trauma,0.1656,10
Just something about it wasn't so clear.,uncertain,0.3617,Family,0.5806,7
"Here, again, for all you continuity fans, you can watch the knives and forks jump around on the sides of the plate.",uncertain,0.3424,Family,0.4277,22
"And one scene they're there, one scene they're not.",neutral,0.686,Family,0.4151,9
"You got a napkin, you got no napkin.",uncertain,0.2739,Family,0.7891,8
"I don't know how we let all that through, but we did.",uncertain,0.4226,Family,0.8499,12
This is one of my favorite scenes where she walks into the tight.,uncertain,0.383,Family,0.7443,13
Mark Henn animated it.,uncertain,0.4196,Family,0.7818,4
"Just the staging of it and the layout, Dave Dunnet is our head of layout, I don't know if that was Dave's layout, but it's one of my favorite scenes.",uncertain,0.385,Family,0.6773,30
We always called this the Cinderella scene.,uncertain,0.3906,Romantic Love,0.0006,7
She's coming out in her magic dress and everything.,very positive,0.4953,Family,0.7786,9
"Let me help you, my dear.",very positive,0.5152,Empathy,0.9076,6
There we go.,neutral,0.5941,Family,0.7744,3
That's better.,uncertain,0.2908,Family,0.8084,2
"See, now, she had a napkin in that last scene and no napkin now.",uncertain,0.3297,Trauma,0.7738,14
"No plate, either.",very negative,0.4582,Personal Growth,0.672,3
"Grimsby is Ben Wright, who is a great character actor.",uncertain,0.3804,Family,0.3072,10
And we cast him.,uncertain,0.3797,Family,0.7917,4
"We loved what he did in the reading, we cast him based on that, not realizing that he was actually the voice of Roger in 101 Dalmatians, and that he also did a voice in Jungle Book.",positive,0.508,Personal Growth,0.2379,37
But we didn't know that when we cast him.,uncertain,0.4079,Family,0.7593,9
Yeah.,uncertain,0.3646,Family,0.8922,1
"Carlotta's voice is Edie McClurg, who's a great comic actress who's done a lot of work in film and television, and was on Pee-wee's Playhouse and various things, but a wonderful comedian.",uncertain,0.4159,Family,0.6386,32
I know we tested a fair amount of actors for Louis.,neutral,0.5125,Resilience,0.2619,11
"And there again, whenever Howard's done the demo, you feel like you got to find somebody that is at least where Howard is at and hopefully can bring something more to it.",uncertain,0.4231,Resilience,0.5168,32
And that's not easy.,negative,0.4673,Resilience,0.6876,4
"I knew René Auberjonois more as a dramatic actor, and I didn't know him so much doing comedy, but when he came in and read for the part and did this song, he really brought a lot of comedy to it.",positive,0.5382,Family,0.547,41
"Of course, in different countries, they dub Louis differently.",neutral,0.495,Resilience,0.1417,9
"So, in France, I think he becomes an Italian chef.",uncertain,0.2952,Personal Growth,0.6914,10
-Is that right?,uncertain,0.4349,Family,0.7353,3
Yeah.,uncertain,0.3646,Family,0.8922,1
That's right.,neutral,0.5056,Family,0.8355,2
It's always somebody else.,neutral,0.5354,Resilience,0.2511,4
"You look at Chef Louis and you go, ""Would we get away with a song in an animated now"" ""in which basically one of our characters"" ""is literally describing how you're going to kill?"" -Right.",neutral,0.5143,Trauma,0.0893,35
They're tight.,uncertain,0.3926,Family,0.981,2
"And all the imagery, knives and axes and all that.",uncertain,0.3185,Trauma,0.1448,10
We loved it.,very positive,0.4617,Family,0.9427,3
And we did it as was constructed.,neutral,0.6159,Family,0.7882,7
"But now, I think they would give us a hard time.",uncertain,0.3258,Family,0.9106,11
"Well, because people overthink things.",uncertain,0.3807,Family,0.488,5
Les Poissons is a very slight song.,positive,0.4766,Romantic Love,0.0868,7
It's very French musical.,uncertain,0.3825,Romantic Love,0.7145,4
It's very deliberately in that style.,uncertain,0.4218,Family,0.814,6
And it's mostly a comedy song.,neutral,0.7298,Family,0.1614,6
"And this song as a song is a fairly compact, short song, which really completes itself with the chase sequence at the end.",uncertain,0.415,Resilience,0.6973,23
"Originally, this was a longer thing, too.",uncertain,0.4105,Family,0.6973,7
"Howard had a whole, ""Class, do this and class, do this."" It was just a little too long, so we had to tighten it up a bit.",uncertain,0.3829,Resilience,0.3107,27
Gary Trousdale story-boarded it.,uncertain,0.4065,Family,0.8085,4
"Don Martin, Mad Magazine sort of drawing.",uncertain,0.3506,Loneliness,0.0417,7
"Like many other sequences, I remember it was a lot of trial and error for the chase, for the music we used and the length of it.",uncertain,0.3977,Family,0.3134,27
"And it also had the demo love aspect in that I really did not want to use the cancan, Offenbach...",uncertain,0.4143,Romantic Love,0.7896,20
I really wanted to use...,uncertain,0.2829,Family,0.6616,5
And for whatever reason...,uncertain,0.3934,Family,0.4404,4
Did we give you a hard time about that?,uncertain,0.2862,Family,0.7633,9
I don't remember.,uncertain,0.4024,Trauma,0.283,3
"I just finally said, you know what, somehow the cancan, it really worked better for all of us.",very positive,0.4985,Family,0.8831,18
"And I just went, ""Okay."" And I think I may have played with it, and in the end we said, ""You know what,"" ""we're trying to reinvent the wheel.",uncertain,0.4439,Family,0.6503,29
"Let's just go with the wheel."" And the association of the original cancan, which everyone knew, was so strong.",very positive,0.5446,Resilience,0.0982,19
It was a question in a Disney film how far you can go.,uncertain,0.376,Personal Growth,0.2241,13
And I think Howard found which was right.,uncertain,0.3872,Family,0.7999,8
"Had he gone a little further than this, it might've been too far, but I think it really works well.",uncertain,0.4289,Family,0.5835,20
-Cruelty can be very funny.,uncertain,0.2867,Trauma,0.1524,5
Yes.,uncertain,0.3673,Family,0.9347,1
"And his sense of humor, of course, was...",uncertain,0.4095,Family,0.7242,8
He loved to beat up his characters and just make merciless fun of them.,positive,0.4966,Family,0.4724,14
Howard was so smart and had such a tough sensibility.,very positive,0.6042,Resilience,0.8562,10
-He was caustic.,uncertain,0.2953,Trauma,0.5562,3
"Caustic, I think, is the word.",very positive,0.4678,Family,0.4078,6
Alan did something on this movie that we haven't done in any other movie.,neutral,0.5817,Family,0.6164,14
"And he actually wrote, in effect, the silent film score, where he on a solo piano recorded a bunch of themes that we then put against the action.",uncertain,0.3487,Family,0.4519,28
"Again, many of which Alan recorded without having seen the action.",neutral,0.4817,Family,0.5628,11
There were ideas of sketches of tones and things like that.,neutral,0.7082,Family,0.5177,11
And we fitted to that in cases.,uncertain,0.4485,Resilience,0.7071,7
"Occasionally, it seems to me, he did it live.",uncertain,0.382,Family,0.4648,9
"That is, you're just watching the picture and doing music, reacting to the picture and...",neutral,0.4776,Family,0.4196,15
"There were times where we got so used to Alan's solo piano underscore that even when we heard the whole orchestra, there were a few spots where I missed the solo piano, and I actually said to the orchestra a little bit, I wasn't sure, ""What if we just left those in as solo piano?"" I was thinking specifically of the scene where Ariel is brushing her hair, and she's out on the balcony at night and there was a beautiful theme.",neutral,0.5215,Resilience,0.2621,82
"It still is, the music that's there, but it was just the solo piano that had a wistfulness or something, so we got used to those things.",uncertain,0.3693,Romantic Love,0.5603,27
"-Well, it's called demo love.",uncertain,0.3825,Romantic Love,0.0047,5
"Yeah, right.",neutral,0.5551,Family,0.7745,2
"Yes, we've had a lot of that, unfortunately.",uncertain,0.3822,Trauma,0.7791,8
"It's very tough when you get very used to things that are temporary, but they're there for maybe three years before they get replaced.",uncertain,0.2653,Family,0.5836,24
And this was another scene that Howard rewrote our dialogue on.,uncertain,0.3067,Family,0.5914,11
-Is that right?,uncertain,0.4349,Family,0.7353,3
Yeah.,uncertain,0.3646,Family,0.8922,1
"""Just pucker up your lips."" These are Howard's dialogue.",uncertain,0.3803,Personal Growth,0.7363,9
"We talked about her bedroom, the design of it.",neutral,0.5668,Resilience,0.4642,9
"Howard mentioned, ""I think it should be very Laura Ashley."" And so, that was one of the things we were going for when we designed her bedroom.",uncertain,0.2902,Personal Growth,0.0022,27
And the lighting on this was really nice.,positive,0.4649,Family,0.6367,8
"There again, we had to pick our spots, but this has a nice -warm feeling to it.",uncertain,0.3716,Family,0.8135,17
"""You are hopeless, child."" And Duncan Marjoribanks did the pucker up scene.",very positive,0.4622,Loneliness,0.8398,12
That's a beautiful scene of Sebastian.,uncertain,0.3664,Romantic Love,0.7353,6
"John directed that sequence, but the little bedroom scene is one of my favorite scenes in the movie.",neutral,0.5514,Resilience,0.5287,18
"You are hopeless, child.",uncertain,0.3929,Loneliness,0.9768,4
You know that?,uncertain,0.3715,Family,0.7689,3
Disney had gotten away from those kinds of lyrical scores that go along with the visuals and accent the visuals.,uncertain,0.3244,Family,0.4414,20
"You really brought that back, I think, which was good and we wanted that.",very positive,0.5547,Family,0.8543,14
"I think people think just because something is retro, going back to the '30s and '40s, that the reference will mean nothing because our audience are kids.",neutral,0.4705,Family,0.5839,27
And they don't realize how much in the subconscious of our culture can be accessed by artists.,uncertain,0.3708,Family,0.4226,17
It's not just whatever is contemporary.,neutral,0.5529,Resilience,0.326,6
There's a lot that's timeless in this.,uncertain,0.3547,Family,0.7995,7
"We wanted to keep the King alive and the story of the lonely King, where's his daughter at, 'cause the father-daughter story was so strong.",uncertain,0.3862,Loneliness,0.6436,25
"Occasionally in these films, I get to write standalone pieces of music.",neutral,0.5374,Resilience,0.6267,12
The Tour of the Kingdom is one of them.,uncertain,0.4061,Resilience,0.001,9
"Yeah, I love what Alan did on this.",positive,0.458,Family,0.8083,8
"Again, we had a piano track version of this that we were animating to, originally.",uncertain,0.4167,Family,0.6975,15
That was a very simple thing.,uncertain,0.2901,Family,0.6621,6
"You don't often get to, as a composer, write a continuous piece of music that lasts more than about 15 seconds.",neutral,0.586,Resilience,0.5941,21
And I loved that Penny Lane horn in there.,very positive,0.4575,Personal Growth,0.2216,9
-That was neat.,uncertain,0.4272,Family,0.7829,3
"That was very cool, I thought.",very positive,0.6675,Family,0.7797,6
"Brenda Chapman story-boarded this sequence, and we struggled with this goofy puppet show, trying to make it read and yet be quick and funny.",uncertain,0.4429,Family,0.6264,24
-Probably a little too quick.,uncertain,0.4222,Family,0.7366,5
"Yeah, too quick, probably.",neutral,0.5383,Family,0.7165,4
Here are some thoughts from an earlier interview with myself and Howard Ashman.,neutral,0.4973,Personal Growth,0.5724,13
"When I had been offered the opportunity to write the underscore for the entire picture, I was looking for, ""How do you do this?"" And there's nobody around who does this anymore, really, this kind of underscore.",uncertain,0.3824,Family,0.5148,37
"In a sense, you're choreographing like you would a ballet.",uncertain,0.3822,Romantic Love,0.0465,10
You're choreographing the movie.,uncertain,0.4392,Family,0.2707,4
"Therefore, you're pulling from traditions that haven't been putted from in years, in terms of underscore.",uncertain,0.3986,Family,0.5898,16
"In the old days, a lot of the music was written first before they animated a thing.",neutral,0.4941,Family,0.5472,17
Just even the background music was written first.,uncertain,0.2704,Resilience,0.6905,8
"And in some ways, we've gone back to some parts of that old tradition in deciding the songs as the story itself is getting developed.",neutral,0.5049,Family,0.5911,25
So there are lots of places where they have animated right to the music.,uncertain,0.4303,Family,0.6338,14
If there's a little...,neutral,0.4767,Resilience,0.5826,4
They've animated to that.,uncertain,0.4157,Family,0.882,4
That...,uncertain,0.4111,Family,0.8339,1
was in the little demo recording that we made.,uncertain,0.3802,Family,0.6498,9
And it's been there for three years.,uncertain,0.43,Family,0.7821,7
And finally it becomes a little dance step.,positive,0.5612,Personal Growth,0.6268,8
It's amazing to see.,very positive,0.6335,Family,0.8032,4
Now we come up to Kiss the Girl.,uncertain,0.3754,Romantic Love,0.8412,8
"If there was gonna be a single, it was gonna be Kiss the Girl.",uncertain,0.4049,Romantic Love,0.3956,14
But that never really developed.,uncertain,0.4019,Loneliness,0.075,5
"When we wrote our original treatment, we had a little sequence, and Howard said, ""I think there could be a serenade."" And so that evolved into this, Kiss the Girl.",uncertain,0.4127,Romantic Love,0.1594,30
"And the stakes in that song, they really help give a dramatic tension to this.",uncertain,0.4465,Family,0.6503,15
And it has a plot point.,neutral,0.4608,Family,0.4018,6
"We could never get Howard to just say, ""I'm going to write a song for the pop market,"" until Beauty and the Beast.",uncertain,0.3099,Resilience,0.0326,23
We basically took the rock riff...,uncertain,0.3512,Family,0.0066,6
"Which is the standard riff you'd think of, in terms of Phil Spector or Billy Joel, and just turned it on its ear in a little bit of a Caribbean way with a...",uncertain,0.368,Family,0.1977,33
"And just built up through all the animals into the various sounds, into a full arrangement.",uncertain,0.395,Resilience,0.5897,16
Those reeds that are coming up are reused from The Old Mill.,uncertain,0.3912,Resilience,0.9367,12
The old 1937 Silly Symphony.,uncertain,0.3969,Family,0.0005,5
We try not to steal things from other movies too often.,negative,0.472,Family,0.4094,11
Unless they're great.,uncertain,0.2314,Family,0.4968,3
We all steal what we have to.,very positive,0.5031,Resilience,0.1182,7
"I actually did a little corrected animation on that one scene of Ariel, just sort of looking over.",uncertain,0.401,Resilience,0.4496,18
"Somebody adjusted the timing, so one of the few scenes I quasi had something to do with animating in the movie.",positive,0.4832,Family,0.505,21
"It's strange, but I did.",neutral,0.4927,Resilience,0.5783,5
Howard Ashman again.,uncertain,0.2943,Resilience,0.5272,3
"Kiss the Girl has a little bit of a Caribbean or maybe even a little Latin feeling to it, and I'm a doo-wop person, so it's got just a little bit of...",neutral,0.4968,Romantic Love,0.0375,32
Thrown in there for spice and for fun.,uncertain,0.272,Personal Growth,0.1985,8
Sing with me now.,uncertain,0.429,Family,0.763,4
"It's a good time to talk about the voice of Jodi Benson, which we hear as the voice of Ariel and then it becomes the entire emotional impetus for Eric.",positive,0.5513,Empathy,0.5568,30
Jodi is somebody who had worked with Howard in Smile.,uncertain,0.3081,Friendship,0.1358,10
And I had known Jodi for years in New York.,uncertain,0.3744,Family,0.988,10
"Very talented actress, singer, dancer, the whole deal.",very positive,0.536,Resilience,0.4923,8
"We had auditions here in L.A., we had auditions in New York that Howard supervised.",neutral,0.5404,Resilience,0.4065,15
"And we heard her audition, not having been there, present at the audition, but she did such a great job.",uncertain,0.4257,Family,0.7221,20
"In most of the auditions, people would come in and sing Over the Rainbow or something like that.",neutral,0.5021,Personal Growth,0.0078,18
"And then on call backs, I think they did Part of Your World.",uncertain,0.3766,Empathy,0.0182,13
"But I think Jodi was very comfortable with doing those slips between speaking some lines, singing some lines.",very positive,0.4631,Family,0.7769,18
"There's a very real quality in Jodi's voice and she has the classic Menken voice, which I really like, someone who can give you a good Broadway belt but then mix into a soprano.",positive,0.5136,Family,0.6074,34
One of the things we did totally differently than any other picture was we went directly from our demos and we had all of the vocal performances done to synthesizers.,uncertain,0.3613,Family,0.4712,30
And then we wiped away the synth tracks and recorded orchestral parts -to replace them.,uncertain,0.3613,Resilience,0.6432,15
Which was the wrong way to do it.,very negative,0.6406,Family,0.7084,8
"Occasionally, we got into some trouble on that.",uncertain,0.4457,Family,0.4232,8
"'Cause the mistake that we made was, we animated to those tracks.",uncertain,0.2554,Family,0.5757,12
"Unfortunately then, those tracks all had to be replaced at the end, and they had to hit all these musical accents.",uncertain,0.3701,Family,0.5781,21
"So it made a nightmare for the musicians at the end of the line, trying to hit these on-stage musical hits that we had animated to.",very negative,0.5555,Family,0.517,26
It was a slight nightmare when we were recording.,very negative,0.693,Trauma,0.8749,9
But they were great synth tracks.,uncertain,0.3694,Trauma,0.5389,6
And it gave the studio the comfort to move forward with the project without having to spend a fortune up front.,uncertain,0.3887,Resilience,0.7831,21
"Disney animation is always done in the warm-cool thing here, where you play off warm things against cool.",uncertain,0.4171,Friendship,0.4174,18
So the little fireflies against the blue background.,uncertain,0.3246,Family,0.2889,8
I just like that play of color.,uncertain,0.3418,Family,0.5797,7
And it's our homage to Pirates of the Caribbean or something.,uncertain,0.438,Resilience,0.0006,11
-Really?,uncertain,0.3088,Family,0.7209,1
Yeah.,uncertain,0.3646,Family,0.8922,1
"We had originally written a longer scene between the Prince and Ariel, hadn't we, at the end of that, that we wound up doing away with...",uncertain,0.3531,Trauma,0.2165,26
There was a whole scene that was gone.,negative,0.4612,Trauma,0.5729,8
"Where the Prince talked about his conflict, of he likes her, but there's this other girl that he's heard her voice, and rubbing it in a little bit, it was a Hans Christian Andersen-y scene.",neutral,0.5066,Trauma,0.3466,35
"But we certainly had to cut things down a lot, in terms of the story, it got simpler as it went along and essentially, that didn't seem like it was necessary, that you got the Prince's conflict without him having to articulate it.",uncertain,0.2929,Family,0.6683,43
So we took that whole scene out before we ever animated it.,uncertain,0.3559,Family,0.5942,12
This idea coming up wasn't in the Andersen fairytale.,negative,0.5992,Personal Growth,0.4652,9
"The Prince was getting married to another girl, but it wasn't the witch.",uncertain,0.4159,Family,0.9341,13
"The witch was more prominent in our thing, in the idea of the witch actually using her voice and transforming into something to thwart Ariel from winning the Prince's heart.",positive,0.5929,Trauma,0.0524,30
That was an idea that we added to the Hans Christian Andersen fairytale.,uncertain,0.4133,Romantic Love,0.1901,13
Also one of the things that surprised me in our early screenings was that scene when the Prince looks in the window and you see Ariel combing her hair with a fork.,uncertain,0.4059,Personal Growth,0.6571,32
"It got a strong reaction, and it's something that you'd almost take for granted as you're working on the movie, and the fact that people really responded seemed to indicate like they were getting something here, they were really into that.",positive,0.4899,Family,0.5136,41
Howard again.,uncertain,0.2915,Personal Growth,0.5252,2
It's just amazing the way the animators enrich and bring to life and cause something inanimate to act.,very positive,0.6301,Family,0.4647,18
It's like having the greatest actors in the world performing your material.,very positive,0.6423,Resilience,0.5638,12
And it's just what we had in mind.,neutral,0.4878,Family,0.8751,8
"And it is what we conceived, in terms of tone and in terms of content.",neutral,0.832,Family,0.7273,15
"There's just something about the Disney fairytale cartoons, going all the way back to Snow White and then to Pinocchio.",neutral,0.5837,Resilience,0.0512,20
I grew up on Pinocchio and Peter Pan.,uncertain,0.4268,Resilience,0.0073,8
"And the idea of doing one of those, it's like there's all these library books on the shelf.",uncertain,0.3642,Resilience,0.4894,18
"There's Snow White and there's Sleeping Beauty and there's Cinderella, there's Peter Pan, there's Pinocchio, and to try to make something that fits comfortably on the shelf with those, what a difficult thing to do, but what a great thing to try to do.",neutral,0.6567,Resilience,0.0915,44
"It's a humbling experience, I'll tell you.",uncertain,0.3778,Personal Growth,0.8397,7
But to try to do something that could actually be comfortable in that line of titles is pretty amazing.,uncertain,0.4249,Family,0.5557,19
I think it does give you latitude to work in all kinds of musical styles and just to dream.,uncertain,0.388,Family,0.4912,19
"And this is one of early CGI, computer-animated steps, was still the infancy of computer animation, but we used it.",uncertain,0.3688,Family,0.5372,20
"It generated a 2D drawing that then was painted, but the actual stairs were built in the computer and then painted by hand based on the drawings generated from that.",neutral,0.6948,Resilience,0.6649,30
"Congratulations, my dear.",very negative,0.6557,Family,0.9555,3
"Patty Disney, the wife of Roy Disney, I remember her talking after the preview.",uncertain,0.3155,Family,0.9834,14
Where this scene coming up is one of Patty Disney's favorite scenes.,uncertain,0.3593,Family,0.7589,12
"Where she's hearing the news, and she does this little thing with her hands, and she's just kind of disturbed, and she always singled this out -as one of her favorite scenes.",uncertain,0.354,Trauma,0.7434,32
That's Mark Henn.,uncertain,0.4206,Identity,0.6783,3
"And Renee Holt, I think, did the cleanup on this.",positive,0.4772,Family,0.9189,10
"The cleanup on the movie Vera Lanpher supervised, and the cleanup staff did a great job.",positive,0.557,Family,0.6784,16
"Yeah, and the cleanup animation is...",neutral,0.5696,Family,0.3073,6
The animators actually work rough and there are other artists that clean up their work.,uncertain,0.4155,Resilience,0.4347,15
They take the scribbler drawings and make them tighter and more precise for painting later.,uncertain,0.4329,Family,0.5435,15
"In this case, we used black Xerox for the characters, but we wanted a delicacy to it, so people actually used a mechanical pencil to give a very fine line, which almost gave an ink look, in the sense that the lines were thin enough, they would pick up some of the color around it.",uncertain,0.4124,Family,0.2129,55
And it gave a delicacy to it.,positive,0.485,Family,0.7552,7
It was hard to do.,negative,0.5057,Family,0.7494,5
But they did a great job on the cleanup.,uncertain,0.4437,Family,0.9435,9
"Roy Disney's involvement in the film, certainly Roy had a nautical background, he was a yachtsman, he loved the sea, so there were various points in terms of terminology, he changed some of our dialogue to reflect the truer nauticalisms.",neutral,0.6424,Family,0.6801,40
"I think he changed something we had to ""a following sea."" I still don't know what a following sea is, but we used that line based on Roy's suggestion.",neutral,0.5428,Family,0.4292,29
"I think Jodi enjoyed also playing this sort of villainous character when Ursula has gained Jodi's voice, so to speak.",positive,0.5117,Trauma,0.2761,20
She was sick of being sweet.,negative,0.5625,Family,0.6299,6
Gave her a little angle to play with.,uncertain,0.3883,Family,0.6255,8
The sea witch!,very positive,0.5796,Resilience,0.0051,3
"Oh, no!",very negative,0.5702,Family,0.8729,2
She's gonna...,uncertain,0.3392,Family,0.8789,2
I gotta...,uncertain,0.3478,Personal Growth,0.8304,2
"We first started to record the actors in 1987, and some of the recording continued till 1989.",neutral,0.4706,Family,0.5927,17
"So it was about a two-year period from beginning to end, in terms of recording sessions.",neutral,0.6677,Family,0.6819,16
We actually recorded the entire movie.,very positive,0.5234,Family,0.5775,6
"Everybody was out for a week where we recorded all the dialogue in the script, all the songs in terms of that week, and we started since we had all the actors, we did a reading of the entire script with the songs, everybody singing the songs and the actors doing their dialogue.",uncertain,0.3636,Family,0.6052,53
"And it was pretty exciting, except that when it was over, it turned out that nobody had pressed record.",neutral,0.5101,Family,0.7492,19
We hadn't recorded the entire reading.,very negative,0.4756,Family,0.6834,6
And we actually then went back and did it again.,very positive,0.4709,Resilience,0.9128,10
We did the second take of the entire film.,uncertain,0.3929,Resilience,0.6221,9
I guess I blocked all of this out.,uncertain,0.3449,Family,0.5954,8
"You were there, Alan, but it's okay not to remember it.",neutral,0.5974,Family,0.76,11
"It was a horrifying thing for us, we felt responsible and we were.",very negative,0.6893,Trauma,0.8901,13
"I think we were probably the ones who should have told someone to press record, but...",uncertain,0.2824,Family,0.8769,16
"It's like nobody said action, so they didn't roll the film and they blew up the fort.",uncertain,0.2718,Family,0.0541,17
"But at the same time, after it's going for an hour, it seemed like maybe someone might have wondered whether or not it was supposed to be recorded, but it didn't happen.",neutral,0.5027,Family,0.807,32
'Cause we had had table readings before that that affected the writing of the script and the casting of the characters a little bit.,negative,0.622,Family,0.6596,24
"But at that point, I think we got a sense of the actors playing off of each other more so than anything.",uncertain,0.4324,Family,0.6467,22
We were happy 'cause we usually hear the actors in isolation and don't hear them as much together in the same room.,uncertain,0.3693,Family,0.6182,22
"And we got a good sense of Ken Mars really feeling like he could be her father, and the difference in voice quality between the crab and Ken and all that.",positive,0.5588,Family,0.9481,31
"I think it came to life in the room, but I don't think that we really rewrote much based on that reading.",uncertain,0.344,Family,0.6597,22
"No, I don't think we did a lot of rewriting.",uncertain,0.3901,Family,0.8146,10
"I know we were a little concerned at the time, because we may have been a little over-rehearsed at this point, which is the difference between Broadway and movies.",neutral,0.4988,Family,0.4913,29
"In animation, normally, we don't rehearse a lot.",uncertain,0.4361,Resilience,0.5792,8
"The actor comes in kind of familiar, but there's a freshness to that.",neutral,0.4967,Family,0.6375,13
"As they're just doing the dialogue spontaneously, that we realized that the actors had learned this like a stage play.",uncertain,0.4321,Family,0.5886,20
"But there's a certain slight sense of losing spontaneity that way, so that they almost had to work in the recording to try to get the spontaneity back.",negative,0.4738,Family,0.643,28
"Usually, the way we did the recording of the actors, Ron would be out in the recording studio with the actor helping prompt them and give them specific on-site direction.",neutral,0.6399,Resilience,0.5486,30
I would be in the recording booth trying to hear it more the way an animator would hear it.,uncertain,0.386,Resilience,0.6015,19
"I didn't almost look at the actor, and I would just listen to the tracks and try and just listen to the vocal performance.",neutral,0.6296,Family,0.6995,24
"And Ron was doing that with Buddy, and Buddy didn't like having somebody breathing down his neck.",uncertain,0.3715,Family,0.9648,17
"So, he did mention to Ron, ""I'd like to do this again.",positive,0.4653,Family,0.7396,12
"Alone."" And I slumped out.",uncertain,0.4399,Loneliness,0.9784,5
"We did a little sound trick on her voice there when it's this disembodied voice, we made it sound a little bit more ethereal, and then as it comes back into her throat, then we dissolved off that effect to give it more of Jodi's natural voice.",negative,0.5249,Family,0.6999,47
"In our first script, our first treatment even, it's very easy to write that she has the most beautiful singing voice anyone has ever heard.",very positive,0.6027,Family,0.6896,25
And now comes the point...,uncertain,0.3039,Family,0.5546,5
"Now, you've gotta find somebody who can live up to that.",uncertain,0.3354,Resilience,0.6613,11
But I think Jodi was the girl.,very positive,0.5228,Family,0.8923,7
"One thing I do remember is throughout the whole process, dreading the post-production in which we were going to have to thread that voice through, and orchestrate around it and somehow make it work.",uncertain,0.3191,Resilience,0.5474,34
It's very complicated.,uncertain,0.448,Family,0.7294,3
I know that the earlier scene where Ariel loses her voice and it goes into the shell works beautifully.,uncertain,0.3409,Trauma,0.7673,19
"And it seemed like it might be problematic, but you really have the sense that she's singing, and yet suddenly, the voice is now in the shell and it's not in her anymore.",uncertain,0.3382,Family,0.5174,33
"And through the mixing and through the performance, everything, -that just really sold the idea.",very positive,0.5191,Resilience,0.6972,15
Disney has great sound people.,positive,0.5278,Resilience,0.336,5
Great mixers.,uncertain,0.375,Family,0.7318,2
Mel Metcalfe was the music mixer on this.,uncertain,0.3719,Family,0.7909,8
Terry Porter was the head mixer and Mel did the music mix.,positive,0.5154,Family,0.7651,12
Terry Porter did all the dialogue mixing and made all the different recordings -to match perfectly with the rich vocals.,positive,0.4587,Resilience,0.7603,20
Fantastic guys.,very positive,0.5801,Family,0.9109,2
