text,sentiment,score
I suppose I do.,neutral,0.7527
But I've never seen my father.,neutral,0.5281
My Mother's always working and barely has any time for me.,negative,0.8851
Is that so?,neutral,0.7823
I would really like to know your name.,positive,0.7085
You can call me Sho.,neutral,0.8244
Do you even have one?,neutral,0.7606
Oh do you?,neutral,0.7345
Of course I have a name!,positive,0.5952
It's Arrietty.,neutral,0.6385
Arrietty.,neutral,0.7069
.,neutral,0.5136
.Arrietty...,neutral,0.8028
That's so very pretty name.,positive,0.9818
Would it be posible for me to see you then?,neutral,0.8568
Even if it's just for a moment?,neutral,0.7759
Oh just a little peek.,neutral,0.7717
Oh please?,neutral,0.765
What's going on here?,neutral,0.7388
Ah!,positive,0.4984
it's a crow!,neutral,0.5755
You can't come in here!,negative,0.5506
Get Out!,neutral,0.6245
What got into that bird?,neutral,0.7402
I've never seen that behave like that before.,negative,0.6702
Perhaps it's time for their nesting season.,neutral,0.8901
I need to replace this screen.,negative,0.7026
Where do we keep them?,neutral,0.7588
"Master Sho, it's high time.",neutral,0.776
"You should to,..",neutral,0.7953
you should take some of your medicine now.,neutral,0.6088
"Thank you, Haru.",positive,0.883
I..,neutral,0.6775
I really feel fine.,positive,0.9467
Thanks.,positive,0.6284
Hmmm....,neutral,0.6568
"The nesting season, eh?",neutral,0.8037
Have yourself a lovely long rest.,positive,0.8972
Father!,neutral,0.5548
I told you to stay away.,neutral,0.5702
I'm sorry.,negative,0.6455
I thought I should take care of myself.,neutral,0.6968
Father he really didn't see me.,negative,0.5221
Your actions put your family in danger.,negative,0.9522
I won't say it again.,negative,0.5903
Understood?,neutral,0.8143
Yes.,positive,0.461
I think it's time to start looking.,neutral,0.783
For a new home.,neutral,0.7152
Oh Pod...,neutral,0.6157
"""You forgot something"" Hello!",neutral,0.4595
Got a package for you.,neutral,0.6197
Thanks a lot for the drink.,positive,0.9774
It's so hot today.,positive,0.9631
Do you know of any good pest control companies around here?,neutral,0.8593
Oh let's have a look!,neutral,0.5823
Here's one.,neutral,0.6047
"""Squeaky Clean Services.",neutral,0.787
"Pest Control"" Squeaky Clean Services?",neutral,0.7291
I'll write it down.,neutral,0.7684
You having problems with mice?,neutral,0.4981
"Maybe it's mice, Maybe it's something more interesting.",positive,0.6512
"Between you and me, it's little people.",neutral,0.7214
I've seen them myself.,neutral,0.7448
Hmmm ...,neutral,0.7048
"I hear, a crow tried to fly into your room?",neutral,0.596
I hope it didn't scare you.,neutral,0.6953
I'm fine aunt Sadako.,positive,0.7183
Haru chased it away.,neutral,0.7732
I've never seen anything like...,negative,0.5811
A huge grey beast of the crow...,neutral,0.6654
Excitement is the worst possible thing in the world for his heart.,negative,0.8383
Haru!,neutral,0.6009
Sho came here for some peace and quiet.,neutral,0.7867
If anything were to happen before the operation...,neutral,0.82
Of course madam.,neutral,0.7296
Gracious!,positive,0.9059
I realize Sho's mother's work is terribly important to her.,positive,0.5569
But to go abroad on business and leave a sick child behind?,negative,0.889
It's never easy for a young boy to be without his mother.,negative,0.7202
You shouldn't worry about it.,neutral,0.6574
I don't mind.,neutral,0.6624
I suppose the divorce was inevitable but why she can't be here when her only child needs her so?,negative,0.7638
"But why can't she be here, when he needs her so?",neutral,0.5376
"Aunt Sadako, who made that little wooden house in my room?",neutral,0.8971
Looks amazing.,positive,0.9717
"Ah, You mean the dolls' house?",neutral,0.7136
It belongs to your mother.,neutral,0.7828
When she was a small child.,neutral,0.7536
She had to leave it here years ago when she moved away.,neutral,0.7426
It was Mom's?,neutral,0.8427
My father had it made specially to order...,neutral,0.8641
...As a place for all the little people to live in.,neutral,0.7192
Litle ...,neutral,0.7517
Father always said he wants so little people in our home.,neutral,0.6966
He waited for years.,neutral,0.5396
In the hope of seeing them again He always said that the house was a present for them.,positive,0.6579
I'm afraid they never did show themselves again.,negative,0.7911
"Not in my father's lifetime, and regrettably, not in mine.",negative,0.6772
"Master Sho, I don't suppose you saw any little people in your room?",neutral,0.7345
Ummm...Unfortunately...not.,negative,0.7646
The dolls' house has been passed down from my father.,neutral,0.8671
I'm sure your mother would be very happy for you to have it now.,positive,0.88
Do..,neutral,0.6795
do you mean that?,neutral,0.7095
Yes.,positive,0.461
Have you looked inside?,neutral,0.8073
It's really quite beautiful!,positive,0.987
"Haru, would you be so kind to turn off the lights?",neutral,0.8061
Madam.,neutral,0.7253
This is the living room.,neutral,0.8016
All the furnitures were hand-made by a real furniture maker.,neutral,0.7929
Beautiful!,positive,0.9589
Don't you think?,neutral,0.756
Here's the library on the first floor.,neutral,0.8785
There's even a study.,neutral,0.7742
Wait untill tou see the next room.,neutral,0.8475
That's my personal favourite.,positive,0.9663
"Haru, yould you be so kind?",neutral,0.5841
My Certainly!,positive,0.7495
I think it opens this way.,neutral,0.7142
Wonderfull!,positive,0.9555
It is perfectly detailed and just like the real thing.,positive,0.8205
even the oven works.,neutral,0.5774
You could use it for baking.,neutral,0.6776
Ah!,positive,0.4984
it's Beautiful.,positive,0.9558
It is a pity Father's dream never came true.,negative,0.8902
And it's been so long...,negative,0.4761
Maybe the little people are gone now.,negative,0.5695
"Mother, these same pictures have been here for years.",neutral,0.5564
Can't we change them?,neutral,0.5607
I truly love those pictures.,positive,0.9878
I wish that one day I'd get to see the real ocean.,positive,0.6564
"Anyway, there's no point changing now.",neutral,0.7197
Father's a bit late.,negative,0.5322
I hope he didn't get caught in that downpour.,negative,0.605
It's father!,neutral,0.6583
Sounds like he's at the back door.,neutral,0.7479
Father!,neutral,0.5548
Are you okay?,neutral,0.7918
I've twisted my leg.,negative,0.8408
"Luckily Spiller here, helped me.",positive,0.8167
Pod?,neutral,0.6949
Oh no!,negative,0.7263
you're hurt!,negative,0.8896
Hurry!,neutral,0.5702
bring him in!,neutral,0.5866
Does it hurt?,neutral,0.617
"No, it's not broken.",neutral,0.6523
I'll be fine in no time.,positive,0.7629
Come in.,neutral,0.744
I'll get you some cold water.,neutral,0.7817
"Here's a towel, dry yourself.",neutral,0.7385
You?,neutral,0.6413
I knew it!,positive,0.5172
It's not just the three of us after all.,neutral,0.7229
I got to go.,neutral,0.6448
Please don't.,negative,0.5407
Stay with us.,neutral,0.5841
Have some tea.,neutral,0.803
I can attend to your father.,neutral,0.8466
And you get Spiller a cup of tea.,neutral,0.835
Of Course!,positive,0.7192
Oh!,neutral,0.5628
"Thank you, Spiller.",positive,0.8528
Father's so lucky you came along.,positive,0.9471
We're so in debt to you.,negative,0.9286
"Spiller, have you seen other Borrowers?",neutral,0.8445
"You see, we thought we might be the only one that were left in the whole world.",neutral,0.7025
I think this many.,neutral,0.7475
Ah!,positive,0.4984
Then Cousin Lupy must be alright!,positive,0.7463
Is that a bow you have?,neutral,0.8394
Can I look?,neutral,0.8074
How you use this for borrowing?,neutral,0.8603
Give that back Arrietty.,neutral,0.6799
It's not a toy.,negative,0.5233
Give.,neutral,0.5908
Got to go.,neutral,0.6343
But...,neutral,0.7123
but...,neutral,0.6737
We just about to eat something.,neutral,0.8565
Would you like to join us?,neutral,0.8231
You eat this?,neutral,0.6905
Hmmm...,neutral,0.6874
Whoa!,neutral,0.4812
cricket's leg!,neutral,0.6616
Want some?,neutral,0.7778
It's so good.,positive,0.985
No thank you!,positive,0.4341
Get well.,positive,0.5982
I thank you again.,positive,0.9511
I'll see him out.,neutral,0.6976
Did you go looking for a new home then?,neutral,0.9035
After I tripped and fell in the woods.,negative,0.7119
Couldn't move untill Spiller found me.,neutral,0.7193
You were lucky.,positive,0.802
Spiller lives in the land on the otherside of river really well.,positive,0.6034
"He's told me, he knows about few places where we could look to build a new home.",neutral,0.7029
"That's good, I suppose.",positive,0.8807
I'm not looking forward sleeping rough I wonder if we find anything as nice as this though.,negative,0.7031
I'm glad there are more like us.,positive,0.9261
It's make me feel better.,positive,0.9042
Oh Spiller!,neutral,0.6437
Do you never have been with your family?,negative,0.5421
Family?,neutral,0.6892
"No, just me.",neutral,0.704
All right.,neutral,0.4897
Please come.,neutral,0.529
Visit us again.,positive,0.4972
My mother makes really amazing stew.,positive,0.9736
Okay Haru?,neutral,0.8
"Arrietty, your stitches need to be neater.",neutral,0.5741
You have to start over.,neutral,0.5892
What what is this big bag for?,neutral,0.6618
why we'll need it?,neutral,0.7952
I think I go and see how father is.,neutral,0.8526
"Father, may I come in?",neutral,0.9001
How's your leg?,neutral,0.814
"Ah, I'll be walking very soon.",positive,0.5319
Father?,neutral,0.7309
Are we going to move away?,neutral,0.8667
The human beings have seen us.,neutral,0.7616
We have no choice but to move.,neutral,0.7337
I don't think that every human being is dangerous.,negative,0.6754
Arrietty...,neutral,0.7498
"Long before you were born, there were two other families living in this house.",neutral,0.8081
One of them went missing.,negative,0.7126
They just disappeared.,negative,0.544
The other one moved away.,neutral,0.7424
They were seen by human beings.,neutral,0.8158
"No matter what happens, this family must survive.",positive,0.6151
Father.,neutral,0.6912
Oh My...What happened?,negative,0.622
Earthquake!,neutral,0.7758
Mother!,neutral,0.5851
It won't open.,negative,0.6871
The frame's buckled.,neutral,0.5455
Uh...not the wall!,negative,0.5634
Homily!,positive,0.7321
Homily!,positive,0.7321
I always dreamed of having a kitchen like this.,positive,0.685
Gather only the things we need.,neutral,0.7608
We won't be able to carry all that.,negative,0.6786
"And Homily, take nothing from the doll house.",neutral,0.7129
Please.,neutral,0.6087
I'll go ahead and make sure it's safe.,neutral,0.5816
Stay here with your mother.,neutral,0.7788
Yes.,positive,0.461
You finally came back.,positive,0.5856
"So, what do you think of the new kitchen?",neutral,0.9045
Our house is in really a big mess.,negative,0.9568
But it doesn't matter.,neutral,0.602
I came to say goodbye today.,neutral,0.7444
Can I look at you?,neutral,0.8435
Beautiful!,positive,0.9589
We are going to move away from here.,neutral,0.8211
We have been seen by human beings.,neutral,0.7689
Borrowers aren't meant to be seen.,negative,0.7661
Oh...,neutral,0.6291
Borrowers...?,neutral,0.7683
We borrow things from human beings.,neutral,0.6245
We take things we need.,neutral,0.7839
and they won't miss.,neutral,0.6807
"Soap, cookies, sugar, Electricity and gas, too.",neutral,0.7392
Even my great-grandfather was a Borrower.,neutral,0.6735
And no body seen them?,neutral,0.5385
Never?,neutral,0.6271
Probably.,neutral,0.5871
I think this is all my fault.,negative,0.8947
Ah!,positive,0.4984
Niya!...,neutral,0.7345
Niya!,neutral,0.5817
don't be like that.,negative,0.7182
Be nice to her.,positive,0.6598
"Arrietty, are there other little people like you living hidden away in the house?",neutral,0.6069
"No, it's just my father, mother and I.",neutral,0.7958
What about elsewhere?,neutral,0.8666
I'm sure there's more.,neutral,0.6725
But I've only met one so far.,neutral,0.7152
Oh.,neutral,0.5443
"So, one day you might be the only one left.",neutral,0.7374
Every year you get less and less.,negative,0.82
That would mean you're a doomed species.,negative,0.9428
That's not true!,negative,0.7501
There's lots more of us.,neutral,0.5867
Spiller said so!,neutral,0.6536
Spiller?,neutral,0.7446
He's one of us.,neutral,0.7628
And Spiller says there are many more of us out there.,neutral,0.6936
"Do you have any idea, how many people there are living in the world?",neutral,0.7102
6.7 billion.,neutral,0.7688
Six point seven billion...?,neutral,0.8367
And how many of you?,neutral,0.7752
I don't know.,neutral,0.5667
There's probably just a few of you left.,neutral,0.7737
"Before my mother told me, I didn't know borrowers even existed.",neutral,0.6089
"There are so many rare species, thay have already died out.",negative,0.7115
"I've only read about them in my school books, though.",neutral,0.7603
So many beautiful creatures...,positive,0.9417
...,neutral,0.6204
have ended up dying out as the environment changes.,negative,0.8678
It's...,neutral,0.7347
"It's sad, but may be that's what the fate has stored for the borrowers.",negative,0.7773
"Fate, you say?",neutral,0.7754
You're the ones who changed things.,neutral,0.6483
and we are the ones who have to move away.,negative,0.6166
Fathe said that we must survive.,neutral,0.7343
By own means.,neutral,0.6823
"So we're moving away, even though it's dangerous.",neutral,0.5693
"We'll make do, we always have.",positive,0.6025
You don't know anything about us!,negative,0.6238
But we will survive this.,positive,0.4855
And we will not just simply die out.,neutral,0.5142
I'm sorry.,negative,0.6455
You're right of course.,positive,0.4909
In fact I'm the one who's going to die out.,negative,0.7181
What?,neutral,0.5653
It's my heart.,positive,0.7564
"They're going to operate on it next week, but it's hopeless.",negative,0.6912
Your heart...?,neutral,0.8116
I've been sick since I was a little child.,negative,0.9676
I could never play with other kids.,negative,0.9342
"When I saw you, I wanted to protect you, but I failed.",negative,0.6339
I can't even do that.,negative,0.8969
I hope that you have forgive me.,positive,0.7063
You are in this really that bad?,negative,0.8529
What on the earth is this doing in here?,negative,0.8927
Oh!,neutral,0.5628
the kitchen from the dolls' house!,neutral,0.7199
I found you!,positive,0.8841
What is it?,neutral,0.75
My mother!,neutral,0.612
I heard her voice.,neutral,0.6431
This really is a great kitchen.,positive,0.9828
"And you're not the only one little here, I bet.",neutral,0.6896
I have to go.,neutral,0.562
Help!,neutral,0.6156
Let me out!,neutral,0.6271
Help me!,neutral,0.617
The ceiling's been moved.,neutral,0.7564
"Hello, Paste Control.",neutral,0.7206
Hello?,neutral,0.643
Squeaky Clean Services?,neutral,0.8619
Yeah that's us.,neutral,0.685
Can you make an urgent house call?,neutral,0.8623
Yeah sure.,positive,0.5397
"We have something small in the house, but not mice.",neutral,0.7719
No!,neutral,0.4416
mice?,neutral,0.6484
I don't want them killed.,negative,0.8303
You need trapping services ?,neutral,0.8293
Yes.,positive,0.461
I want you to trap them.,neutral,0.6075
Sho!,neutral,0.6325
Sho!,neutral,0.6325
Sho!,neutral,0.6325
Sho!,neutral,0.6325
Arrietty!,neutral,0.6864
My mother's gone!,negative,0.7364
Someone took the roof off.,neutral,0.5653
I think a human being got her!,neutral,0.5439
Mother...,neutral,0.6758
I'll help you to find her.,neutral,0.6791
Someone's locked the door.,neutral,0.5359
Let's try the room next door.,neutral,0.8378
It won't budge.,neutral,0.6765
Wait!,neutral,0.6225
Here's a way in.,neutral,0.5949
Amazing!,positive,0.9069
"No, that's not it.",negative,0.7317
Farther down you will see a dirt track.,neutral,0.8018
You turn in there.,neutral,0.7411
- Before the bridge?,neutral,0.8462
"No, no, after it!",neutral,0.4921
Haru's opened this.,neutral,0.7944
Then Haru must've taken mother someplace.,neutral,0.8251
Are you alright?,neutral,0.8015
Oh dear...,negative,0.553
dear...,neutral,0.5722
What's taking them so long?,negative,0.6885
Mother!,neutral,0.5851
Where are you?,neutral,0.7606
But I locked the...,neutral,0.7052
Locked?,neutral,0.7333
Can I have some hot milk please?,neutral,0.8284
Yes!,positive,0.8097
Of course!,positive,0.7768
Of course!,positive,0.7768
Just a moment.,neutral,0.7333
"Thanks, so much.",positive,0.9086
So hungry.,negative,0.4633
Can I have any cookies?,neutral,0.9152
Mother!,neutral,0.5851
Mother!,neutral,0.5851
Mother?,neutral,0.6897
Arrietty!,neutral,0.6864
Here!,positive,0.5584
here I am!,positive,0.561
I'm here mother!,positive,0.6005
Arrietty!,neutral,0.6864
Oh!,neutral,0.5628
at last!,positive,0.7285
They finally found the right road.,positive,0.662
Uh!...,neutral,0.5945
Another human being!,positive,0.4805
Mother!,neutral,0.5851
It's okay.,positive,0.7313
"Pardon madam, we'd like to take a look around the house first, if It's so worthwhile.",neutral,0.7188
Take your time.,neutral,0.769
Now who could this be?,neutral,0.7142
Haru?,neutral,0.6981
Haru!,neutral,0.6009
Madam!,neutral,0.7171
What are they doing here?,neutral,0.7715
My madam!,positive,0.5028
The little people here!,positive,0.4781
Little people?,neutral,0.5572
Yes!,positive,0.8097
Little people who steal.,negative,0.9246
It's true!,positive,0.7468
really!,positive,0.5214
They steal things from all over the house.,negative,0.7372
That's why so much was going missing.,negative,0.7486
"Haru, what's got into you?",neutral,0.8323
All these I might thought.,neutral,0.7906
it was my imagination.,neutral,0.718
"Well, it wasn't.",neutral,0.5801
You certainly didn't need to call in paste control.,neutral,0.5924
We better hurry.,neutral,0.6537
The house is full of them!,neutral,0.5079
You'll believe me when you see this.,positive,0.5371
This is their nest.,neutral,0.5785
Nest?,neutral,0.7071
It looks like a pile of old junk to me.,negative,0.9469
Huh?,neutral,0.6584
What?,neutral,0.5653
What happened?,neutral,0.6705
I swear I saw it.,neutral,0.6022
I swear!,neutral,0.4894
"Haru, I'm sending paste controls away.",neutral,0.5528
"No, wait just a minute.",neutral,0.5338
The dolls' house!,neutral,0.6465
Master Sho?,neutral,0.8514
May we come in?,neutral,0.8678
Of course!,positive,0.7768
Hard to believe.,negative,0.5339
They've even stolen the little kitchen.,negative,0.7264
"You'll see, it's gone.",neutral,0.7247
Not gone!,neutral,0.5895
This kitchen always looks so nice.,positive,0.99
"Please, please, wait madam.",neutral,0.6681
I've caught one in a jar.,neutral,0.7615
That's strange!,negative,0.4594
I wonder what's steepling Haru.,neutral,0.8531
Hmm?,neutral,0.702
What wonderful fresh herbs.,positive,0.9609
Ah!,positive,0.4984
Someone has been making tea!,neutral,0.7451
It's just as my father said.,neutral,0.7771
There are little people living here.,neutral,0.4954
"Yes, there are.",neutral,0.5613
So Haru really did see them.,neutral,0.864
Though she accused them of stealing.,negative,0.5303
They're not stealing at all!,neutral,0.5829
They're Borrowers.,negative,0.549
Sorry?,neutral,0.5276
"I mean, I wish I could see them.",neutral,0.5832
"I'm sure, they're here somewhere.",neutral,0.7888
I think so too.,neutral,0.5933
Madam!,neutral,0.7171
"Oh Excuse me, madam!",neutral,0.5541
Is there any place you'd like us to start?,neutral,0.9143
"Oh, Are you all right?",neutral,0.8121
It got out.,neutral,0.6955
I had it right in here!,positive,0.582
It's not my imagination.,neutral,0.5875
There are little people!,neutral,0.4728
Next time I swear I'll get them!,positive,0.5371
How far is it to where we're meeting Spiller?,neutral,0.9288
It's just the end of this woods.,neutral,0.6015
Then we head down the river.,neutral,0.8158
I'm so exhausted.,negative,0.9129
I really don't think I can make it that far.,negative,0.8504
Let's move.,neutral,0.6509
I can't do it...,negative,0.9041
Better eat something now.,neutral,0.7679
We'll likely to be walking through till sunrise.,neutral,0.8098
I'm sorry.,negative,0.6455
We had to leave our lovely house beacuse of my stupid selfishness.,negative,0.8538
That's in the past.,neutral,0.6568
"We'll make another lovely home, with the three of us together.",positive,0.9751
I'm going outside for some air.,neutral,0.7846
Don't stray too far.,neutral,0.7674
It's Niya!,neutral,0.5597
Niya...,neutral,0.6271
Niya...,neutral,0.6271
Just a little further.,neutral,0.8084
Spiller!,neutral,0.6556
That's everything.,positive,0.6527
Now let's get moving.,neutral,0.6445
Okay.,neutral,0.5844
"Mother, you allright?",neutral,0.8312
Arrietty!,neutral,0.6864
Sho!,neutral,0.6325
Arrietty...,neutral,0.7498
We're just about to leave.,neutral,0.7804
I'm glad I got here in time.,positive,0.9301
Niya showed me the way.,positive,0.5351
Thank you.,positive,0.853
Look after yourself.,neutral,0.6733
I...,neutral,0.7305
I brought you this.,neutral,0.757
"I'd very happy, if you could accept it this time.",positive,0.9398
Oh!,neutral,0.5628
Thank you.,positive,0.853
I must go now.,neutral,0.6213
When's your operation?,neutral,0.8406
In two days.,neutral,0.7707
I'll be okay.,positive,0.6732
"It's you, who gave me the courage to live.",positive,0.7982
It will bring you luck.,positive,0.643
Thanks.,positive,0.6284
Thank You for having protected me.,positive,0.9286
Arrietty...,neutral,0.7498
You take care of yourself.,neutral,0.7053
Goodbye.,neutral,0.5621
"Arrietty, you're in my heart now and for always.",positive,0.8241
"I'll never forget you, ever.",positive,0.7057
"I'm fourteen years old, I am pretty.",positive,0.961
"I'm a teeny tiny girl, a little lady.",neutral,0.5347
I live under the kitchen floor.,neutral,0.6663
"Right here, not so far from you Sometimes I feel happy, sometimes I feel blue In my dreams oh I wish I could Feel my hair blowing in the wind See the sky in the summer rain Pick a flower from the garden for you Beyond the lane there's another world Butterflies floating in the air Is there someone out there for me?",positive,0.8177
"And so life goes on day after day With knick-knacks on the floor, nooks and crannies I live in a tiny world, I live in a tiny world.",neutral,0.6399
But out there someone waits for me I wish I had someone to watch over me In my dreams oh I wish I could Feel my hair blowing in the wind See the sky in the summer rain Pick a flower from the garden for you Now I know there's another world Butterflies floating in the air There is someone out there for me Feel my hair blowing in the wind See the sky in the summer rain Pick a flower from the garden for you Now I know there's another world Butterflies floating in the air There is someone out there for me A Studio Ghibli Film THE END,neutral,0.6688
"In ancient times, the land lay covered in forests, where, from ages long past, dwelt the spirits of the gods.",neutral,0.873
PRINCESS MONONOKE Yakul!,neutral,0.726
Ashitaka!,neutral,0.6299
The wise woman wants everybody back to the village at once.,neutral,0.6842
We just came from Ji-san.,neutral,0.8571
Ji-san?,neutral,0.8348
"Yes, in the forest.",neutral,0.7423
Something's wrong.,negative,0.8654
The birds have gone.,neutral,0.6111
The animals too.,neutral,0.6004
I'll go check with Ji-san.,neutral,0.8438
You three hurry back home.,neutral,0.7821
Something's there.,neutral,0.6458
"Ji-san, did you see it too?",neutral,0.8903
I did.,neutral,0.5961
It isn't human.,negative,0.8545
The wise woman's calling everybody back to the village.,neutral,0.6986
There.,neutral,0.551
Look.,neutral,0.6185
It's some kind of demon!,negative,0.8335
A demon?,neutral,0.6865
"Run, Yakul!",neutral,0.6811
It's headed for the village.,neutral,0.7871
I've got to stop it.,negative,0.59
Ashitaka!,neutral,0.6299
That thing is cursed!,negative,0.9541
Don't let it touch you!,neutral,0.58
Yakul!,neutral,0.6347
"Calm your fury, O mighty Lord!",neutral,0.5612
"Whatever you may be, god or demon, please leave us in peace!",neutral,0.4972
The monster!,negative,0.5543
Come on!,positive,0.6006
Go back!,positive,0.5108
Leave our village alone!,negative,0.6177
Stop!,negative,0.5341
Please!,neutral,0.5394
Get up!,positive,0.6083
He killed it!,positive,0.8304
Ashitaka!,neutral,0.6299
Fetch the wise woman!,neutral,0.6148
Don't put the fire out yet.,negative,0.595
Ashitaka!,neutral,0.6299
"Kaya, don't touch it.",neutral,0.6085
This wound is evil.,negative,0.968
Ashitaka is hurt!,negative,0.8636
Where is the wise woman?,neutral,0.7787
"You must keep away from him, all of you.",neutral,0.5323
"Everyone, stay back.",neutral,0.7519
What shall we do?,neutral,0.9006
"Take this and pour it over his wound, child, slowly.",neutral,0.6026
All right.,neutral,0.4897
"O nameless god of rage and hate, I bow before you.",negative,0.8074
Where you have fallen we will raise a mound and perform rites.,neutral,0.8594
Pass on in peace and bear us no hatred.,neutral,0.65
"Disgusting little creatures, soon all of you will feel my hate and suffer as I have suffered.",negative,0.9771
I'm afraid this is very bad.,negative,0.9646
The stones tell me the boar god came from far to the west.,neutral,0.8225
"He had some kind of poison inside him, driving him mad, a poisonous hatred that consumed his heart and flesh...",negative,0.9543
and turned him into a demon monster.,negative,0.7817
Prince Ashitaka?,neutral,0.8846
Yes?,neutral,0.7116
Show everyone your right arm.,neutral,0.6304
Hii-sama!,neutral,0.722
"My prince, are you prepared to learn what fate the stones have foretold you?",neutral,0.8282
"Yes, I was prepared the very moment that I let my arrow fly.",neutral,0.6625
"The infection will spread, cause you great pain and kill you.",negative,0.9619
Is there no way we can stop it?,negative,0.5484
The prince got that wound by defending our village and saving our lives!,positive,0.5696
Do we just sit here and watch him die?,negative,0.6875
"You cannot alter your fate, my prince.",neutral,0.6446
"However, you can rise to meet it, if you choose.",positive,0.5255
Look at this.,neutral,0.7571
This iron ball was found in the boar's body.,neutral,0.8589
It shattered his bones and burned its way deep inside him.,negative,0.8925
This is what turned him into a demon.,negative,0.9091
"There is evil at work in the land to the west, Prince Ashitaka.",negative,0.8347
It's your fate to go there and see what you can see with eyes unclouded by hate.,neutral,0.7077
You may find a way to lift the curse.,neutral,0.6698
You understand?,neutral,0.7375
Yes.,positive,0.461
We are the last of the Emishi.,neutral,0.8461
It's 500 years since the emperor destroyed our tribe...,negative,0.7376
and drove the remnants of our people to the east.,negative,0.5274
"Some managed to survive here for all these years, but our tribe's blood has grown thinner and weaker with each generation.",negative,0.7739
"Now our last prince must cut his hair and leave us, never to return?",negative,0.7317
Sometimes I think the gods are laughing at us.,neutral,0.5268
"Our laws forbid us from watching you go, Ashitaka.",negative,0.6404
Farewell.,neutral,0.5942
Ashitaka!,neutral,0.6299
"Kaya, what are you doing here?",neutral,0.8627
You know it's forbidden.,negative,0.5029
Do you think I care about that?,neutral,0.7365
I came to give you this so you won't forget your little sister.,neutral,0.569
Your crystal dagger.,neutral,0.8064
"Kaya, I can't take this.",negative,0.9117
"Please, keep it with you, brother, to protect you.",neutral,0.6003
"Please, I want you to have it, so you won't...",neutral,0.5967
forget.,neutral,0.491
"Kaya, you know I could never forget you.",positive,0.4741
A battle?,neutral,0.7303
Move in!,neutral,0.5884
Look!,positive,0.5707
"Up there, on the hill!",positive,0.5713
His head is mine!,positive,0.53
Stop!,negative,0.5341
My arm!,neutral,0.6503
What's happening to me?,neutral,0.5334
Hurry!,neutral,0.5702
Stop him before he gets away!,negative,0.6083
Let me pass!,neutral,0.6422
I'm warning you!,neutral,0.4855
A demon.,negative,0.7503
The mark is getting bigger.,neutral,0.6758
Are you selling soup or donkey piss?,negative,0.5993
There he is now.,neutral,0.8041
Will this be enough?,neutral,0.7209
What are you trying to pull?,neutral,0.8359
This isn't money.,negative,0.641
"Give me back my rice, you little thief.",negative,0.8751
"Excuse me, but might I inspect that?",neutral,0.7355
"But this is a lump of pure gold, you silly woman!",negative,0.9114
"If it's money you want, I'll pay for the rice and take this nugget off your hands.",neutral,0.6083
"My good people, is there a money changer who could tell us how much this is worth?",neutral,0.837
No?,neutral,0.6175
All right.,neutral,0.4897
"Now, I'm just a monk, but I'd say three bags of rice at least.",neutral,0.883
"That's right, maybe even more.",positive,0.6596
"Hey, wait a minute.",neutral,0.6118
Give me my gold!,neutral,0.5216
Hey!,neutral,0.5279
You can't just rush off now.,neutral,0.495
Don't you even think of thanking me.,negative,0.5672
It was my pleasure.,positive,0.9517
"In fact, I should be thanking you, really.",positive,0.8793
"You see, I was caught in that battle.",neutral,0.5939
I saw what you did to those samurai.,negative,0.6075
You fight like a demon.,negative,0.8977
Where'd you learn to fight like that?,negative,0.6488
I see you noticed we're being followed.,neutral,0.7746
That's what we get for waving gold.,neutral,0.6582
"They'll wait till we're asleep, then slit our throats.",negative,0.8169
What to you say we give 'em a little demonstration of how fast we can run?,neutral,0.8621
So the demon monster turned out to be a giant boar.,neutral,0.6138
"I followed its trail westward through the mountains, but then-- You lost it.",neutral,0.7036
That's life.,neutral,0.5677
See this place here?,neutral,0.8738
"When I came here last, a few years back, this was a lovely little village.",positive,0.9226
But then there must have been a flood or a landslide.,neutral,0.681
Everybody's dead.,negative,0.7912
"These days, there are angry ghosts all around us, dead from wars, sickness, starvation.",negative,0.9562
And nobody cares.,negative,0.7238
So you say you're under a curse?,neutral,0.5084
So what?,neutral,0.6823
So's the whole damn world.,negative,0.8332
"Ah, this is good!",positive,0.9911
I was wrong to fight in that village.,negative,0.9362
Two men are dead because of me.,negative,0.9366
Samurai thugs.,negative,0.6203
"You win some, you lose some.",neutral,0.7203
Hand me your bowl.,neutral,0.667
"My point is, everybody dies.",negative,0.8188
"Some now, some later.",neutral,0.8017
Beautiful bowl.,positive,0.9441
I've seen one other like it.,neutral,0.7234
Have you ever heard of the Emishi people?,neutral,0.8533
They're said to ride red elks.,neutral,0.8728
They also use stone arrowheads just like you.,neutral,0.5449
"Of course, they were all wiped out 500 years ago.",negative,0.7161
Don't worry.,positive,0.5337
I won't tell anyone where you're from.,neutral,0.766
"Anyway, I've got much bigger fish to fry.",neutral,0.5863
Have you ever come across anything like this before?,neutral,0.6847
Never have.,neutral,0.4938
It was inside the giant boar.,neutral,0.7999
I'm sure it was that ball that killed him.,negative,0.7765
There's a place high in the mountains far to the west of here.,neutral,0.8832
"It's where the Forest Spirit dwells, and it's very dangerous for humans.",negative,0.919
To enter there is certain death.,negative,0.6862
The Forest Spirit?,neutral,0.8942
"I've been told the beasts there are all giants, just as they were in the dawn of time.",neutral,0.7387
"See ya there, my friend.",neutral,0.6836
"The sooner we get this rice home, the sooner we eat.",neutral,0.7348
