text,sentiment,sentiment_score,theme,theme_score,length
"You can just fly away on a broomstick, but...",uncertain,0.3745,Personal Growth,0.5034,9
This is all I can do.,uncertain,0.3717,Family,0.7249,6
I don't find flying that much fun.,negative,0.4921,Personal Growth,0.2579,7
It's more of a job to me.,uncertain,0.4293,Resilience,0.2089,7
But I think it's wonderful that you can put your talents to work.,very positive,0.5675,Personal Growth,0.5991,13
I sort of feel my confidence slipping.,uncertain,0.3996,Personal Growth,0.747,7
But I'm glad I came with you today.,uncertain,0.3995,Friendship,0.9149,8
I feel better sitting by the ocean.,uncertain,0.3206,Personal Growth,0.6281,7
I could bring you here anytime you want and train myself at the same time.,neutral,0.4745,Personal Growth,0.8633,15
You're a very nice person.,very positive,0.5484,Family,0.8936,5
You just found out?,uncertain,0.3035,Family,0.563,4
I used to think you were a clown.,very negative,0.5934,Trauma,0.1128,8
My mom says the same thing.,uncertain,0.4174,Family,0.9967,6
"""You clown!",very positive,0.574,Trauma,0.4442,2
"Quit looking up to the sky and get back to your books!"" Tombo!",very positive,0.578,Personal Growth,0.5571,13
Huh?,uncertain,0.3473,Personal Growth,0.5272,1
Hey!,uncertain,0.3457,Family,0.7355,1
Guess what!,uncertain,0.4275,Family,0.585,2
What?,uncertain,0.396,Family,0.3908,1
Something good!,positive,0.4668,Personal Growth,0.7864,2
Come here!,very positive,0.604,Family,0.8854,2
I'll be back.,uncertain,0.2705,Resilience,0.8461,3
Wait here.,neutral,0.4906,Family,0.8895,2
They said we could go inside.,uncertain,0.2867,Family,0.8355,6
Coming?,uncertain,0.3779,Family,0.7416,1
They what?,uncertain,0.3133,Family,0.3383,2
Wow!,very positive,0.5691,Family,0.8282,1
Of course!,very positive,0.4849,Family,0.9077,2
"Hey, who's your girlfriend?",uncertain,0.2969,Identity,0.4349,4
That's Kiki the Witch.,uncertain,0.4359,Resilience,0.0014,4
"Come on over, Kiki!",very positive,0.5796,Friendship,0.9152,4
They're gonna show us around inside that dirigible!,very positive,0.4903,Family,0.1309,8
"No, thanks.",uncertain,0.4104,Family,0.8622,2
"Ah, come on.",neutral,0.5369,Family,0.442,3
It'll be fun.,neutral,0.5146,Family,0.8381,3
The delivery girl.,uncertain,0.4434,Resilience,0.5203,3
I'm positive that's her.,uncertain,0.4139,Family,0.9727,4
You mean she's a working girl?,uncertain,0.3587,Identity,0.4,6
"My, how independent.",neutral,0.6564,Personal Growth,0.8149,3
Come on.,uncertain,0.4016,Family,0.8255,2
I'll introduce you.,uncertain,0.4099,Family,0.8012,3
"No, thanks.",uncertain,0.4104,Family,0.8622,2
See you later.,uncertain,0.3747,Family,0.8636,3
What's the matter?,uncertain,0.4424,Trauma,0.3179,3
Hey!,uncertain,0.3457,Family,0.7355,1
What are you so mad about?,uncertain,0.2991,Family,0.1647,6
I'm not mad at all.,very negative,0.4759,Resilience,0.7863,5
"I have a lot of work to do, so just leave me alone.",uncertain,0.4131,Personal Growth,0.74,13
"Tombo, let's go!",uncertain,0.2711,Personal Growth,0.8518,3
I think something's wrong with me.,uncertain,0.3678,Trauma,0.3588,6
"I make friends, then suddenly, I can't bear to be with any of them.",neutral,0.6041,Friendship,0.848,14
"That other me, the cheerful, honest me, went off somewhere.",uncertain,0.3611,Personal Growth,0.8576,10
Some friend you are.,neutral,0.6168,Friendship,0.9871,4
"Jiji, I don't care if you do have a girlfriend.",neutral,0.4733,Personal Growth,0.3746,10
You can't be late for every meal.,uncertain,0.293,Family,0.8234,7
And clean up after yourself.,uncertain,0.4276,Personal Growth,0.6337,5
What are you talking like a cat for?,uncertain,0.3662,Trauma,0.1253,8
Jiji.,uncertain,0.3171,Family,0.5164,1
"Oh, no!",very negative,0.5702,Family,0.8729,2
Talk to me!,uncertain,0.4468,Friendship,0.8936,3
Can't you speak anymore?,uncertain,0.3246,Family,0.5259,4
Jiji!,very positive,0.6642,Personal Growth,0.5671,1
I wonder what happened.,neutral,0.5054,Family,0.2774,4
I can't figure out a word he says anymore.,uncertain,0.4168,Family,0.6096,9
"Oh, my gosh!",very positive,0.5213,Family,0.8414,3
I'm losing my powers.,very negative,0.5585,Trauma,0.4401,4
You can't fly anymore?,very negative,0.5098,Trauma,0.4192,4
Have you lost your magic?,uncertain,0.3145,Family,0.4536,5
"It has become very weak, so I think I should take a break from delivery work.",very negative,0.5544,Family,0.5598,16
"But I'll work really hard in the bakery, so please let me stay in my room.",uncertain,0.2941,Personal Growth,0.8674,16
Of course you can stay.,uncertain,0.3871,Family,0.8876,5
Will your powers come back?,uncertain,0.395,Trauma,0.0744,5
I don't know.,uncertain,0.4149,Personal Growth,0.5138,3
Maybe.,uncertain,0.4288,Family,0.8059,1
"I can make another broom, but...",uncertain,0.339,Personal Growth,0.4238,6
Look!,uncertain,0.4131,Family,0.7393,1
Kiki!,uncertain,0.4231,Friendship,0.6299,1
"It's me, Tombo.",uncertain,0.4415,Identity,0.9919,3
Did you see me?,uncertain,0.3341,Identity,0.823,4
I was waving at you from the dirigible.,uncertain,0.3549,Resilience,0.1982,8
The captain took me on the test flight.,uncertain,0.431,Resilience,0.5306,8
It was great!,uncertain,0.4435,Family,0.9172,3
Hello?,uncertain,0.2903,Personal Growth,0.4987,1
"Kiki, are you there?",neutral,0.4715,Personal Growth,0.4639,4
Please don't call me anymore.,very negative,0.5731,Personal Growth,0.5595,5
What?,uncertain,0.396,Family,0.3908,1
I can barely hear you.,very negative,0.5548,Family,0.7743,5
The captain said he'd like to meet you.,uncertain,0.2944,Personal Growth,0.6924,8
"Hey, come on!",uncertain,0.4187,Personal Growth,0.7294,3
Don't hang up!,very negative,0.5499,Family,0.8897,3
What's wrong?,uncertain,0.3969,Family,0.3095,2
You don't look very well.,negative,0.512,Trauma,0.6205,5
I'm still training to be a witch.,uncertain,0.3151,Personal Growth,0.6825,7
"If I lose my magic, that means I've lost absolutely everything.",uncertain,0.3835,Family,0.2842,11
Kiki!,uncertain,0.4231,Friendship,0.6299,1
Hi!,very positive,0.4551,Family,0.853,1
"You didn't come pay me a visit, so I had to come visit you.",uncertain,0.3645,Family,0.9074,14
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
"Well, I also came to shop a little.",uncertain,0.4179,Resilience,0.4206,8
Come on in.,uncertain,0.3259,Family,0.9562,3
I'm done now.,neutral,0.4861,Family,0.4921,3
We can take a break.,uncertain,0.3702,Family,0.7664,5
You'd better believe I will.,uncertain,0.2694,Family,0.8665,5
Nice place you have.,positive,0.5207,Resilience,0.4889,4
Help yourself to these.,uncertain,0.4245,Family,0.748,4
I'll make some fresh tea.,positive,0.4676,Personal Growth,0.7541,5
"No tea, thanks.",very negative,0.6687,Family,0.679,3
Do you have some milk?,uncertain,0.2961,Family,0.1752,5
Sure.,neutral,0.4996,Family,0.8981,1
Positively amazing.,very positive,0.7626,Family,0.8691,2
The spitting image of that stuffed cat.,uncertain,0.2705,Identity,0.5324,7
"You're Jiji, right?",uncertain,0.3626,Identity,0.9709,3
How's the home delivery business?,neutral,0.5959,Resilience,0.0232,5
"That bad, huh?",very negative,0.5921,Trauma,0.6438,3
I'm taking a break right now.,uncertain,0.3996,Personal Growth,0.7067,6
I see.,neutral,0.4752,Family,0.8388,2
I thought you seemed down.,very negative,0.4892,Loneliness,0.8423,5
I didn't know that happened to witches.,neutral,0.4637,Trauma,0.3179,7
Why not come and stay at my place?,very negative,0.6036,Family,0.8635,8
Tell your boss you need a break.,uncertain,0.4083,Empathy,0.395,7
They'll manage somehow.,uncertain,0.3959,Resilience,0.9329,3
"How about it, Jiji?",uncertain,0.3475,Personal Growth,0.5567,4
Rather be with your girlfriend?,uncertain,0.349,Romantic Love,0.875,5
Come on!,very positive,0.5919,Personal Growth,0.8703,2
Let's go!,very positive,0.4721,Personal Growth,0.855,2
Hurry!,uncertain,0.4101,Family,0.7446,1
It's leaving!,uncertain,0.3884,Family,0.6553,2
I'm bushed!,uncertain,0.3848,Family,0.4977,2
It's so beautiful.,very positive,0.7293,Family,0.8493,3
"Must've been blind, with two beautiful girls in front of him.",uncertain,0.3112,Family,0.9175,11
"What do you mean, you thought I was a boy?",uncertain,0.3343,Trauma,0.7487,10
"Well, look at the way you're dressed.",uncertain,0.3583,Family,0.5427,7
"Tell me what kind of boy has these legs, mister.",very negative,0.4857,Personal Growth,0.4105,10
Crows!,uncertain,0.2971,Trauma,0.0834,1
We've become real close friends.,uncertain,0.4145,Friendship,0.9851,5
Really?,uncertain,0.3086,Family,0.6704,1
"Hello, everybody.",uncertain,0.4134,Family,0.79,2
We're home again.,very positive,0.5536,Family,0.9539,3
Good afternoon.,neutral,0.562,Family,0.8722,2
I'm sorry I bothered you before.,uncertain,0.2411,Family,0.5935,6
Make yourself at home while I get some water.,uncertain,0.4196,Family,0.9469,9
Like it?,uncertain,0.308,Family,0.8344,2
Wonderful.,very positive,0.4714,Family,0.9083,1
I got the idea for it after we met the first time.,uncertain,0.4029,Family,0.8288,12
But I really haven't got the girl's face right.,negative,0.4825,Family,0.8289,9
I've been waiting for you to come back.,neutral,0.551,Family,0.87,8
"You mean, that's me?",uncertain,0.3493,Identity,0.9549,4
Yes.,uncertain,0.3673,Family,0.9347,1
Would you be my model?,uncertain,0.3235,Personal Growth,0.5652,5
But I'm not beautiful.,uncertain,0.4043,Personal Growth,0.4834,4
You've got a great face.,positive,0.4864,Family,0.467,5
"Besides, it's prettier than it was the last time.",uncertain,0.309,Family,0.887,9
Come on.,uncertain,0.4016,Family,0.8255,2
Have a seat.,neutral,0.6413,Family,0.9402,3
Right there.,neutral,0.6367,Family,0.8309,2
Lift up your head a little.,positive,0.5078,Personal Growth,0.9492,6
Look beyond the horizon.,uncertain,0.3139,Personal Growth,0.7552,4
Don't move.,very negative,0.5617,Family,0.9096,2
Very good.,very positive,0.5894,Family,0.8666,2
Painting and magic seem to be similar.,neutral,0.7285,Family,0.0056,7
"Sometimes, I can't paint a thing.",uncertain,0.3863,Family,0.2849,6
You mean it?,uncertain,0.4287,Family,0.7588,3
Then what happens?,neutral,0.5517,Family,0.4259,3
"Kiki, don't look over here.",uncertain,0.4,Family,0.7015,5
"Without even thinking about it, I used to be able to fly.",very negative,0.5487,Personal Growth,0.5512,12
"Now, I can't even begin to remember how I ever managed to do it.",uncertain,0.2564,Family,0.8528,14
"At times like that, you know what I do?",neutral,0.5649,Resilience,0.5171,9
Paint.,uncertain,0.3331,Personal Growth,0.0218,1
That gets rid of my frustrations.,uncertain,0.3911,Family,0.5889,6
"But still, if I can't fly...",uncertain,0.4172,Personal Growth,0.6389,6
Then I just stop.,uncertain,0.2758,Family,0.7585,4
"Take long walks, look at the view, doze off at noon.",uncertain,0.335,Personal Growth,0.6982,11
Don't do anything.,very negative,0.612,Family,0.8049,3
"Then, suddenly, I can paint again.",uncertain,0.3052,Resilience,0.757,6
Maybe that'll help.,uncertain,0.3343,Family,0.792,3
Trust me.,uncertain,0.334,Family,0.8206,2
It'll happen.,neutral,0.7069,Family,0.8149,2
"Come on, don't ruin the pose.",uncertain,0.3224,Family,0.4684,6
"When I was your age, I'd already decided to become an artist.",uncertain,0.3435,Personal Growth,0.9197,12
I loved painting.,positive,0.4551,Family,0.6135,3
So much that I couldn't sleep.,uncertain,0.3564,Family,0.7154,6
"Then one day, for no reason, I couldn't paint.",very negative,0.459,Trauma,0.668,9
"I kept painting, but it was no good.",neutral,0.5209,Family,0.5704,8
I realized that I was just imitating other painters.,uncertain,0.2401,Family,0.456,9
Just copies of paintings I'd seen.,uncertain,0.3347,Family,0.5175,6
I swore I'd paint my own pictures.,uncertain,0.3731,Family,0.428,7
That must've been hard.,uncertain,0.2742,Trauma,0.8418,4
But after that...,uncertain,0.421,Family,0.5858,3
it's not much easier now.,negative,0.5311,Family,0.6636,5
"I think I found what painting means, at least for me.",neutral,0.6147,Resilience,0.4738,11
"To fly, you don't chant a spell or something, right?",uncertain,0.445,Family,0.1857,10
We fly with our spirit.,very positive,0.5265,Personal Growth,0.9005,5
A witch's spirit?,uncertain,0.3148,Grief,0.0067,3
Perfect!,very positive,0.6284,Family,0.9328,1
That's what I'm talking about.,neutral,0.6209,Family,0.7542,5
A witch's spirit.,very positive,0.5329,Resilience,0.0107,3
An artist's spirit.,very positive,0.5019,Personal Growth,0.5053,3
A baker's spirit!,very positive,0.6328,Resilience,0.3633,3
I suppose it must be a power given by God.,uncertain,0.4027,Resilience,0.5828,10
"Sometimes, you suffer for it.",negative,0.5209,Trauma,0.693,5
I guess I never gave witchcraft much thought.,very negative,0.6186,Personal Growth,0.0038,8
That talk about discipline and training was so old-fashioned.,uncertain,0.3275,Personal Growth,0.1765,9
I was so happy that you came all that way to see me.,very positive,0.7414,Family,0.946,13
"Left alone, I would've been one giant ball of frustration.",uncertain,0.4441,Family,0.6517,10
There have been many times I've thought of painting over that painting.,neutral,0.4693,Family,0.6863,12
Why?,uncertain,0.3626,Family,0.3678,1
It's so beautiful.,very positive,0.7293,Family,0.8493,3
"When I saw you today, I saw your sad face and thought, ""I've found it!"" I knew I could paint you.",very positive,0.4955,Trauma,0.8243,21
Not fair!,negative,0.4711,Grief,0.7011,2
Sure it is.,neutral,0.7834,Family,0.8918,3
Let's go to sleep.,uncertain,0.3924,Family,0.889,4
Okay.,neutral,0.7094,Family,0.8657,1
Sorry about taking your bed.,uncertain,0.313,Trauma,0.327,5
Don't worry about it.,very negative,0.4684,Family,0.8132,4
Can I visit you once in a while?,uncertain,0.3847,Empathy,0.7865,8
Sure.,neutral,0.4996,Family,0.8981,1
Anytime during the summer.,neutral,0.5919,Family,0.6425,4
And I'll try to visit you too.,uncertain,0.3489,Friendship,0.8808,7
Okay.,neutral,0.7094,Family,0.8657,1
"The dirigible Freedom Adventurer, recently damaged in a forced landing due to torrential rains just outside the city limits, has now been repaired...",uncertain,0.3715,Resilience,0.9316,23
Hello.,very positive,0.4517,Family,0.8371,1
Gutiokipan Bakery.,uncertain,0.4044,Resilience,0.0427,2
"Ah, Kiki.",neutral,0.5269,Friendship,0.7431,2
Take plenty of time and get rested up.,uncertain,0.3287,Family,0.8414,8
That elderly lady you helped has another job for you.,uncertain,0.396,Resilience,0.4323,10
"Should I tell her ""no""?",uncertain,0.4469,Family,0.8618,5
"I've told her you'd be away for some time, but she kept insisting.",neutral,0.4732,Family,0.9688,13
Then stop on your way back.,uncertain,0.2758,Family,0.7594,6
Bye.,uncertain,0.2816,Family,0.7605,1
"Afternoon, ma'am.",uncertain,0.3805,Personal Growth,0.6557,2
"Well, well.",uncertain,0.4076,Family,0.7984,2
We've been expecting you.,neutral,0.4726,Family,0.979,4
Come in.,uncertain,0.3759,Family,0.9484,2
There are less than five minutes to takeoff now.,uncertain,0.4169,Family,0.7152,9
"Very nice to see you again, ma'am.",very positive,0.5802,Empathy,0.8433,7
I'm glad you came.,positive,0.4945,Family,0.9019,4
"Excuse me for not standing, but my legs are bothering me more than usual.",uncertain,0.2799,Family,0.7207,14
"Bertha, the package.",uncertain,0.2924,Resilience,0.1425,3
Yes!,uncertain,0.4402,Family,0.8961,1
I hope it hasn't taken off yet.,uncertain,0.2621,Family,0.5112,7
Not yet.,uncertain,0.3419,Family,0.6732,2
Bertha's absolutely mad about lighter-than-air travel.,uncertain,0.346,Resilience,0.0125,6
I'm the adventuresome type.,uncertain,0.3595,Personal Growth,0.7954,4
Turn the volume down.,negative,0.5436,Family,0.8944,4
"Kiki, would you open the box?",uncertain,0.3437,Family,0.8041,6
Yes.,uncertain,0.3673,Family,0.9347,1
What's this?,uncertain,0.3125,Personal Growth,0.1427,2
Would you please deliver it to a girl named Kiki?,uncertain,0.3128,Empathy,0.7688,10
She was kind and a tremendous help.,positive,0.4561,Family,0.8664,7
I want to say thank you.,uncertain,0.4078,Family,0.8031,6
And would you find out when her next birthday might be?,neutral,0.4571,Family,0.8553,11
Then I'll be able to bake her another one.,uncertain,0.4081,Family,0.8409,9
Kiki.,neutral,0.5883,Personal Growth,0.4465,1
I will.,uncertain,0.3913,Personal Growth,0.8973,2
"And I'm sure Kiki will want to know the lady's birthday, so she'll be able to give her a present.",uncertain,0.3812,Family,0.863,20
You've got a deal.,uncertain,0.4128,Family,0.7672,4
What happened?,very negative,0.489,Family,0.3208,2
There's been a terrible catastrophe.,very negative,0.7687,Trauma,0.9178,5
"Oh, no!",very negative,0.5702,Family,0.8729,2
The ropes holding the blimp are breaking!,very positive,0.5138,Trauma,0.8354,7
It's drifting straight toward our cameras.,uncertain,0.3573,Family,0.5709,6
"My God, it's going to-- Oh!",very positive,0.624,Family,0.8181,6
They always leave me hanging at the most exciting part!,very positive,0.4988,Family,0.5785,10
These winds always come in midsummer.,uncertain,0.278,Family,0.5876,6
They'll be hitting us pretty soon.,positive,0.5176,Family,0.5989,6
It'll pass by quickly.,neutral,0.4738,Family,0.7545,4
Don't worry.,very negative,0.6097,Resilience,0.7732,2
"Oh, goody, it's back on.",uncertain,0.3311,Family,0.8852,5
It's completely upside-down!,uncertain,0.3465,Family,0.7983,3
The Freedom Adventurer has been shaken by great winds...,uncertain,0.4128,Trauma,0.7379,9
It's like a balloon in that position.,uncertain,0.2691,Trauma,0.349,7
It has broken loose from its mooring and drifted into an upside-down position.,very negative,0.4897,Family,0.5925,13
"A desperate, last-ditch effort is being made to tie the dirigible down and keep it from drifting away.",uncertain,0.4043,Family,0.4601,18
It's extremely doubtful whether it can be done.,very negative,0.7379,Family,0.7324,8
"Oh, no!",very negative,0.5702,Family,0.8729,2
It's useless!,very negative,0.5863,Trauma,0.4099,2
That's my friend Tombo holding on to that rope!,very positive,0.572,Friendship,0.9571,9
...attached to the end of the cable as though it were a toy!,uncertain,0.2918,Family,0.3342,13
There's a young boy hanging on to the cable!,uncertain,0.3044,Resilience,0.9283,9
He's being lifted away along with the police car!,uncertain,0.2772,Trauma,0.7218,9
-I don't believe what I'm seeing!,uncertain,0.3573,Family,0.7446,6
Tombo!,very positive,0.4524,Personal Growth,0.5498,1
Are you sure it's your friend?,uncertain,0.4177,Friendship,0.8944,6
I have to go!,very positive,0.554,Personal Growth,0.8388,4
Be careful!,very positive,0.5058,Family,0.6944,2
"Oh, dear.",very negative,0.7451,Grief,0.8569,2
What's happening?,neutral,0.4975,Family,0.4815,2
"Hold on there, son!",very positive,0.6122,Personal Growth,0.8845,4
Just hold your grip steady!,uncertain,0.391,Resilience,0.8764,5
Release the helium from the tail!,very positive,0.5461,Family,0.5467,6
All citizens are requested to remain calm.,uncertain,0.3985,Family,0.6167,7
Do not panic.,uncertain,0.4436,Resilience,0.9223,3
The helium inside the dirigible will not explode.,uncertain,0.3493,Resilience,0.9589,8
Tombo.,very negative,0.5348,Personal Growth,0.1185,1
Any word about the boy hanging on the rope?,very negative,0.5787,Trauma,0.856,9
The latest report was that the police car dropped into a pool!,uncertain,0.3573,Trauma,0.7531,12
The helium inside the dirigible will not explode.,uncertain,0.3493,Resilience,0.9589,8
Move aside!,uncertain,0.3595,Trauma,0.4988,2
Get on the sidewalk!,uncertain,0.4427,Trauma,0.464,4
Don't block the street!,very negative,0.5733,Trauma,0.4382,4
Are you feeling all right?,uncertain,0.4445,Empathy,0.6692,5
"Please, sir, may I borrow your broom?",uncertain,0.2752,Empathy,0.8928,7
Huh?,uncertain,0.3473,Personal Growth,0.5272,1
I promise I'll bring it right back.,uncertain,0.363,Resilience,0.8764,7
"Well, I suppose so.",neutral,0.624,Family,0.7928,4
Thank you very much!,uncertain,0.4356,Family,0.8787,4
Fly.,uncertain,0.3365,Personal Growth,0.7979,1
"Oh, my goodness!",very positive,0.5764,Family,0.8622,3
"Straighten up and fly right, or I'll burn you!",uncertain,0.2947,Trauma,0.5988,9
"The boy appears safe, but the dirigible is heading straight for the clock tower.",neutral,0.471,Trauma,0.604,14
"If the wind doesn't shift direction, the Freedom Adventurer will surely smash into the tower!",uncertain,0.3102,Trauma,0.1056,15
We gotta get up higher!,uncertain,0.3806,Personal Growth,0.9687,5
We're gonna hit the tower!,uncertain,0.4176,Resilience,0.1702,5
There's not enough helium!,negative,0.5536,Family,0.5581,4
"Before we hit, jump onto the tower!",uncertain,0.3269,Personal Growth,0.7203,7
"Aye, aye, Captain!",very positive,0.7229,Resilience,0.3953,3
Hey there!,uncertain,0.3143,Family,0.7162,2
Over here!,very positive,0.5286,Family,0.764,2
Come on!,very positive,0.5919,Personal Growth,0.8703,2
Get out of the way!,uncertain,0.3315,Family,0.6839,5
Grab hold of this!,uncertain,0.3723,Family,0.7081,4
That way!,very positive,0.5394,Family,0.6639,2
Hurry!,uncertain,0.4101,Family,0.7446,1
Don't you dare!,very negative,0.5674,Family,0.7833,3
That sound is the helium gas leaking.,uncertain,0.3947,Family,0.0177,7
The condition of the boy is unknown.,uncertain,0.3877,Family,0.5098,7
"From where I am-- Oh, no!",uncertain,0.4237,Grief,0.7928,6
"Too much gas has escaped, and it's falling!",very negative,0.4545,Family,0.6584,8
It is snagged on another building!,uncertain,0.3791,Trauma,0.595,6
"Hey, look!",uncertain,0.3252,Personal Growth,0.6084,2
Over there!,uncertain,0.3389,Family,0.7503,2
It's a miracle!,very positive,0.6781,Family,0.7401,3
The boy has managed to hold on!,very positive,0.5173,Resilience,0.9867,7
But how can anyone rescue him now?,uncertain,0.2413,Trauma,0.8386,7
That boy is hanging on for dear life.,very negative,0.6082,Trauma,0.9601,8
Something just flew by!,very positive,0.6265,Family,0.1926,4
Is it a bird?,uncertain,0.3578,Resilience,0.085,4
"No, no, it's a girl!",very positive,0.4588,Family,0.9437,5
A witch!,very positive,0.6252,Personal Growth,0.0083,2
"Yes, there is a young girl soaring through the sky!",very positive,0.5126,Personal Growth,0.8341,10
Wow!,very positive,0.5691,Family,0.8282,1
"Go, Kiki!",very positive,0.5688,Personal Growth,0.9031,2
She can fly now!,very positive,0.6998,Personal Growth,0.9807,4
Get 'em!,very positive,0.5543,Family,0.831,2
Tombo!,very positive,0.4524,Personal Growth,0.5498,1
Kiki!,uncertain,0.4231,Friendship,0.6299,1
Come on!,very positive,0.5919,Personal Growth,0.8703,2
Be a good broom and help me out!,positive,0.4692,Empathy,0.6608,8
"Hang on, young fella!",uncertain,0.2942,Personal Growth,0.9292,4
Don't give up!,very negative,0.5877,Personal Growth,0.9004,3
Hold on!,very positive,0.5301,Resilience,0.7476,2
She's almost there!,very positive,0.5681,Personal Growth,0.8745,3
Tombo!,very positive,0.4524,Personal Growth,0.5498,1
Kiki!,uncertain,0.4231,Friendship,0.6299,1
You can do it!,very positive,0.5692,Personal Growth,0.8498,4
Hold on!,very positive,0.5301,Resilience,0.7476,2
Don't give up now!,very negative,0.5457,Personal Growth,0.8339,4
You can do it!,very positive,0.5692,Personal Growth,0.8498,4
"Don't give up, son.",very negative,0.5371,Personal Growth,0.8818,4
Don't give up!,very negative,0.5877,Personal Growth,0.9004,3
Don't give up!,very negative,0.5877,Personal Growth,0.9004,3
She caught him in midair!,very positive,0.4821,Resilience,0.56,5
I've never seen anything so amazing!,very positive,0.841,Family,0.7196,6
They've landed safely.,uncertain,0.4279,Family,0.926,3
What a sight to see!,uncertain,0.4246,Family,0.8644,5
Everyone onboard appears to be fine.,neutral,0.5732,Resilience,0.7913,6
That broom is mine.,uncertain,0.4463,Identity,0.8583,4
I gave it to her myself.,uncertain,0.4308,Family,0.9447,6
She did it!,positive,0.4751,Family,0.9351,3
"You're so brave, Kiki.",very positive,0.6877,Resilience,0.8826,4
You did a great job!,positive,0.5228,Family,0.8285,5
Better call the hospital.,uncertain,0.3375,Trauma,0.8627,4
I'll be ready any minute now.,uncertain,0.3592,Family,0.8275,6
Jiji!,very positive,0.6642,Personal Growth,0.5671,1
We just got a letter from Kiki!,very positive,0.4709,Resilience,0.5028,7
"""Dear Mother and Father, how are you doing?",uncertain,0.3785,Family,0.995,8
"Jiji and I are fine."" Everything at work is falling into place.",neutral,0.5997,Resilience,0.8595,12
I'm gaining confidence.,positive,0.4524,Personal Growth,0.9929,3
"There are still times when I feel sad, but all in all, I sure love this town.",uncertain,0.3638,Resilience,0.744,17
THE END,uncertain,0.3197,Family,0.3163,2
