text,sentiment,sentiment_score,theme,theme_score,length
"""Mend the bond torn by pride."" The witch gave us the answer.",uncertain,0.3704,Family,0.8003,12
The tapestry.,uncertain,0.3428,Resilience,0.0984,2
"Mum, do you have a better idea?",very positive,0.4651,Family,0.987,7
That'll do.,uncertain,0.3699,Family,0.8349,2
No more talk.,very negative,0.5647,Family,0.7438,3
No more traditions.,very negative,0.4545,Family,0.1769,3
We settle this now!,very positive,0.5515,Family,0.8323,4
You're the King.,very positive,0.6666,Identity,0.8941,3
You decide which one of our sons your daughter will marry.,neutral,0.5968,Family,0.9865,11
None of your sons are fit to marry my daughter.,negative,0.4572,Family,0.9814,10
Then our alliance is over!,uncertain,0.2802,Trauma,0.2931,5
This means war!,uncertain,0.3807,Identity,0.0003,3
They're gonna murder each other.,uncertain,0.3123,Trauma,0.3613,5
You've got to stop them before it's too late.,uncertain,0.352,Family,0.7145,9
"I know, I know!",very positive,0.4893,Family,0.7054,4
But how do we get you through there and up to the tapestry with the lot of them boiling over like that?,uncertain,0.3499,Family,0.8984,22
Oh!,uncertain,0.3701,Family,0.7929,1
"What are you doing, lass?",neutral,0.4936,Personal Growth,0.4365,5
"It's all right, Dad.",uncertain,0.4436,Family,0.9936,4
"I, um...",neutral,0.5013,Identity,0.8313,2
I have...,neutral,0.5662,Family,0.865,2
"Well, you see, I...",uncertain,0.4068,Personal Growth,0.7854,4
I have been in conference with the Queen.,neutral,0.5437,Resilience,0.4313,8
Is that so?,neutral,0.4809,Family,0.6359,3
"Aye, it is.",neutral,0.784,Family,0.8725,3
"Well, where is she, then?",neutral,0.6077,Family,0.8036,5
"She, uh...",uncertain,0.3654,Family,0.8932,2
How do we know that this isn't some trick?,uncertain,0.3066,Family,0.6406,9
I'd never...,very negative,0.6121,Family,0.5895,2
This is highly irregular.,uncertain,0.3965,Trauma,0.5234,4
What are you playing at?,neutral,0.5735,Personal Growth,0.2494,5
Where is the Queen?,uncertain,0.3891,Family,0.5877,4
We will not stand for any more of this jiggery-pokery.,very negative,0.7053,Family,0.6902,10
That's right.,neutral,0.5056,Family,0.8355,2
Let's see her.,uncertain,0.3871,Family,0.7585,3
Shut it!,uncertain,0.2192,Family,0.7247,2
"Well, I, uh...",neutral,0.4881,Personal Growth,0.6881,3
Uh...,neutral,0.4839,Family,0.7665,1
Once there was an ancient kingdom.,uncertain,0.3743,Resilience,0.2202,6
What is this?,uncertain,0.3607,Personal Growth,0.0527,3
That kingdom fell into war and chaos and ruin...,very negative,0.7667,Trauma,0.9182,9
"Och, we've all heard that tale.",uncertain,0.3581,Trauma,0.2445,6
Lost kingdom.,very negative,0.4963,Grief,0.0942,2
"Aye, but it's true.",neutral,0.5681,Family,0.7987,4
I know now how one selfish act can turn the fate of a kingdom.,very positive,0.4535,Trauma,0.5164,14
"Bah, it's just a legend.",uncertain,0.3581,Resilience,0.0318,5
Legends are lessons.,uncertain,0.3726,Personal Growth,0.0402,3
They ring with truths.,very positive,0.4757,Family,0.6939,4
Our kingdom is young.,very positive,0.5363,Personal Growth,0.8638,4
Our stories are not yet legend.,uncertain,0.3592,Family,0.2963,6
"But in them, our bond was struck.",uncertain,0.4272,Friendship,0.9352,7
Our clans were once enemies.,uncertain,0.3594,Family,0.5171,5
"But when invaders threatened us from the sea, you joined together to defend our lands.",uncertain,0.3536,Family,0.9102,15
You fought for each other.,uncertain,0.4278,Family,0.9589,5
You risked everything for each other.,very negative,0.503,Family,0.9603,6
"Lord Mac Guffin, my dad saved your life, stopping an arrow as you ran to Dingwall's aid.",very positive,0.6785,Family,0.9936,17
"Aye, and I'll never forget it.",uncertain,0.4471,Family,0.8389,6
"And, Lord Macintosh, you saved my dad when you charged in on heavy horse and held off the advance.",very positive,0.5167,Family,0.9345,19
And we all know how Lord Dingwall broke the enemy line.,very negative,0.5405,Resilience,0.4588,11
With a mighty throw of his spear!,uncertain,0.4023,Personal Growth,0.4629,7
"I was aiming at you, you big tumshie.",uncertain,0.3804,Trauma,0.4951,8
The story of this kingdom is a powerful one.,uncertain,0.4433,Resilience,0.5157,9
My dad rallied your forces and you made him your king.,positive,0.5335,Family,0.9204,11
It was an alliance forged in bravery and friendship and it lives to this day.,very positive,0.4527,Friendship,0.9838,15
But I've been selfish.,very positive,0.4505,Trauma,0.2483,4
I tore a great rift in our kingdom.,uncertain,0.4229,Trauma,0.8484,8
There's no one to blame but me.,uncertain,0.4361,Trauma,0.6172,7
And I know now that I need to amend my mistake and mend our bond.,uncertain,0.2582,Family,0.9306,15
"And so, there is the matter of my betrothal.",neutral,0.4764,Romantic Love,0.1971,9
I've decided to do what's right and...,neutral,0.53,Family,0.8499,7
...and...,neutral,0.4981,Family,0.777,1
...and...,neutral,0.4981,Family,0.777,1
...break tradition.,uncertain,0.3431,Family,0.5886,2
My mother...,uncertain,0.3403,Family,0.9982,2
"...the Queen, feels...",uncertain,0.378,Empathy,0.7914,3
"...uh, in her heart that I...",very positive,0.5839,Family,0.8386,6
...that we be free to...,uncertain,0.3094,Personal Growth,0.6576,5
...write our own story...,uncertain,0.3476,Personal Growth,0.7313,4
...follow our hearts and find love in our own time.,uncertain,0.3991,Personal Growth,0.9193,10
That's beautiful.,very positive,0.5973,Family,0.8358,2
"The Queen and I put the decision to you, my lords.",very positive,0.5623,Family,0.9279,11
Might our young people decide for themselves who they will love?,uncertain,0.3123,Personal Growth,0.9016,11
Huh?,uncertain,0.3473,Personal Growth,0.5272,1
"Well, since you've obviously made up your minds about this, I have one thing to say.",uncertain,0.2737,Family,0.6561,16
This is...,neutral,0.5441,Family,0.8265,2
A grand idea!,uncertain,0.4229,Resilience,0.6366,3
Give us our own say in choosing our fate.,uncertain,0.2539,Family,0.7178,9
What?,uncertain,0.396,Family,0.3908,1
Aye.,neutral,0.6908,Family,0.8471,1
Why shouldn't we choose?,uncertain,0.4216,Family,0.5005,4
But she's the princess.,uncertain,0.3282,Identity,0.6634,4
I did not pick her out.,uncertain,0.4483,Resilience,0.5089,6
It was your idea.,uncertain,0.422,Family,0.8538,4
And you...,uncertain,0.3208,Family,0.8317,2
You feel the same way?,neutral,0.488,Empathy,0.8352,5
Good?,uncertain,0.4045,Family,0.7866,1
"Well, that settles it.",uncertain,0.3367,Family,0.8126,4
Let these lads try and win her heart before they win her hand.,uncertain,0.4019,Family,0.6768,13
If they can.,neutral,0.5955,Family,0.7151,3
"I say, the wee Dingwall has a fighting chance.",positive,0.4621,Resilience,0.9688,9
"Fine, then.",neutral,0.6512,Family,0.8835,2
Seems for once we agree.,uncertain,0.4202,Family,0.7731,5
It was my idea in the first place.,uncertain,0.309,Personal Growth,0.771,8
Just like your mum.,uncertain,0.3371,Family,0.9955,4
You devil.,very positive,0.5909,Trauma,0.6526,2
Uh...,neutral,0.4839,Family,0.7665,1
Everyone to the cellar!,very positive,0.4815,Family,0.9626,4
Let's crack open the King's private reserve to celebrate!,uncertain,0.4097,Personal Growth,0.7735,9
Oh.,uncertain,0.3785,Family,0.8249,1
"Whoa, whoa, whoa.",neutral,0.6943,Family,0.7458,3
Psst.,uncertain,0.3397,Family,0.539,1
Bring the tiny glasses.,uncertain,0.2692,Family,0.8833,4
"Oh, the tapestry!",uncertain,0.3972,Resilience,0.0624,3
Mend the bond...,uncertain,0.3395,Family,0.8248,3
Mend the bond.,uncertain,0.4102,Family,0.7933,3
Stitch it up.,uncertain,0.4301,Family,0.7563,3
This'll change you back.,very positive,0.588,Personal Growth,0.8594,4
We just need needle and thread.,uncertain,0.3858,Resilience,0.4406,6
Mum?,very positive,0.5141,Family,0.9867,1
Mum?,very positive,0.5141,Family,0.9867,1
Not now.,negative,0.4672,Family,0.694,2
No.,very negative,0.4577,Family,0.8406,1
"Please, not now.",uncertain,0.3697,Family,0.8397,3
Mum...,uncertain,0.4101,Family,0.9961,1
Shh.,neutral,0.4578,Family,0.9297,1
"Elinor, dear, you'll never guess who just solved our little suitor problem.",very negative,0.6159,Resilience,0.5772,12
Elinor!,very positive,0.7277,Family,0.8,1
It can't be true!,uncertain,0.3441,Family,0.78,4
"Elinor, answer me, lass!",very positive,0.5868,Family,0.7737,4
Elinor!,very positive,0.7277,Family,0.8,1
Merida.,very negative,0.5171,Resilience,0.5435,1
What?,uncertain,0.396,Family,0.3908,1
"Dad, no!",very negative,0.5369,Family,0.9861,2
It's not what you think.,uncertain,0.4488,Family,0.5931,5
"Merida, get back!",very positive,0.5453,Family,0.7065,3
No!,very negative,0.5534,Family,0.9037,1
"No, Dad!",very negative,0.5699,Family,0.9907,2
Don't hurt her!,very negative,0.5691,Family,0.9656,3
Get out of here!,uncertain,0.3883,Trauma,0.7201,4
Merida!,very positive,0.7129,Friendship,0.745,1
No!,very negative,0.5534,Family,0.9037,1
No!,very negative,0.5534,Family,0.9037,1
Mum.,very positive,0.508,Family,0.9937,1
It's all right.,neutral,0.5232,Family,0.8957,3
I'm all right.,uncertain,0.4249,Resilience,0.9051,3
It's nothing.,uncertain,0.4388,Resilience,0.1191,2
It's just a little scratch.,negative,0.5756,Family,0.5428,5
Mum!,very positive,0.6408,Family,0.9931,1
My liege!,very positive,0.6636,Family,0.7335,2
Fergus.,very negative,0.6702,Family,0.9688,1
Bear!,very positive,0.4653,Resilience,0.2769,1
Dad!,uncertain,0.4203,Family,0.9946,1
"Count your stars, lass.",very positive,0.4899,Personal Growth,0.7387,4
It almost had you.,very positive,0.6252,Trauma,0.714,4
Are you hurt?,uncertain,0.2967,Trauma,0.4561,3
"It's your wife, Elinor.",very positive,0.509,Family,0.9951,4
Close the gate!,very positive,0.5335,Family,0.7462,3
You're talking nonsense!,very negative,0.5469,Family,0.6709,3
It's the truth!,very positive,0.6453,Family,0.7511,3
There was a witch and she gave me a spell.,positive,0.458,Resilience,0.0733,10
It's not Mor'du.,negative,0.5001,Family,0.3835,3
"Mor'du or not, I'll avenge your mother!",very positive,0.6719,Family,0.923,7
"I'll not risk losing you, too.",uncertain,0.3822,Family,0.9726,6
"No, Dad!",very negative,0.5699,Family,0.9907,2
Just listen to me.,uncertain,0.3015,Family,0.8017,4
Listen!,uncertain,0.3831,Family,0.8344,1
You can't!,very positive,0.4549,Family,0.7963,2
It's your wife Elinor!,very positive,0.666,Family,0.9969,4
"Maudie, keep this and don't let her out.",uncertain,0.2332,Family,0.9747,8
What about the bear?,uncertain,0.3689,Trauma,0.5721,4
Just stay put.,uncertain,0.3014,Family,0.9054,3
Oh...,uncertain,0.3841,Family,0.7784,1
"Come on, you sorry bunch of galoots!",uncertain,0.2492,Grief,0.5826,7
Yah!,uncertain,0.4045,Family,0.8414,1
Mum!,very positive,0.6408,Family,0.9931,1
No.,very negative,0.4577,Family,0.8406,1
No.,very negative,0.4577,Family,0.8406,1
Mum.,very positive,0.508,Family,0.9937,1
Maudie.,uncertain,0.3307,Family,0.2897,1
Maudie!,very positive,0.4718,Family,0.5518,1
I need you!,uncertain,0.4336,Personal Growth,0.8314,3
Now!,very positive,0.572,Family,0.6186,1
"Oh, no.",uncertain,0.4435,Family,0.826,2
Maudie.,uncertain,0.3307,Family,0.2897,1
Get the key.,uncertain,0.33,Family,0.5888,3
Yah!,uncertain,0.4045,Family,0.8414,1
"Oh, Maudie!",very negative,0.4926,Family,0.9011,2
Needle and thread.,uncertain,0.3842,Resilience,0.5315,3
Needle and thread.,uncertain,0.3842,Resilience,0.5315,3
Needle and thread.,uncertain,0.3842,Resilience,0.5315,3
There he goes!,uncertain,0.4479,Personal Growth,0.8542,3
Needle and thread.,uncertain,0.3842,Resilience,0.5315,3
Needle and thread.,uncertain,0.3842,Resilience,0.5315,3
Needle and thread.,uncertain,0.3842,Resilience,0.5315,3
"Ah, you beauty!",very positive,0.5684,Romantic Love,0.6572,3
"One, two...",neutral,0.7328,Family,0.8719,2
Huh?,uncertain,0.3473,Personal Growth,0.5272,1
Oh!,uncertain,0.3701,Family,0.7929,1
"Steady, Hamish.",uncertain,0.3779,Family,0.9277,2
There he goes.,neutral,0.6201,Personal Growth,0.827,3
We've got his track!,very positive,0.4769,Resilience,0.3267,4
"Back, back, back!",uncertain,0.4046,Family,0.6665,3
Get him!,very positive,0.4913,Personal Growth,0.7588,2
Angus!,uncertain,0.3769,Personal Growth,0.7502,1
"Easy, laddie.",uncertain,0.4326,Friendship,0.8276,2
"Hubert, Harris, help Hamish.",uncertain,0.299,Family,0.9869,4
Watch your blade!,very positive,0.6163,Trauma,0.1211,3
You're going to take somebody's arm off!,uncertain,0.3149,Trauma,0.7235,7
"Aye, we've got you now!",very positive,0.5546,Family,0.814,5
Give me a hand over here!,very positive,0.5346,Empathy,0.7162,6
"Put your back into it, Dingwall!",very positive,0.5182,Personal Growth,0.8871,6
I'm doing all the pulling here.,uncertain,0.3016,Personal Growth,0.6895,6
"Down you go, you scoundrel.",uncertain,0.3867,Trauma,0.3433,5
Done!,uncertain,0.3909,Family,0.7979,1
(HIGH-PITCHED CALLS) Yah!,very negative,0.5144,Family,0.7828,3
Hah!,very negative,0.5342,Family,0.6383,1
Get back.,uncertain,0.3331,Resilience,0.812,2
That's my mother.,uncertain,0.3612,Family,0.9977,3
"Are you out of your mind, lass?",uncertain,0.2836,Trauma,0.6642,7
"Mum, are you hurt?",uncertain,0.3489,Family,0.9898,4
Merida!,very positive,0.7129,Friendship,0.745,1
I'll not let you kill my mother.,uncertain,0.4073,Family,0.9911,7
Boys!,uncertain,0.3599,Personal Growth,0.7494,1
Boys?,uncertain,0.3545,Personal Growth,0.4395,1
Mor'du!,very positive,0.4854,Family,0.6509,1
Kill it!,very positive,0.5601,Family,0.4758,2
You scoundrel!,very positive,0.4782,Trauma,0.3978,2
Come on!,very positive,0.5919,Personal Growth,0.8703,2
I'll take you with my bare hands!,uncertain,0.3094,Romantic Love,0.2972,7
Mum!,very positive,0.6408,Family,0.9931,1
The second sunrise.,uncertain,0.3067,Personal Growth,0.4358,3
No...,uncertain,0.4386,Family,0.7869,1
I don't understand.,uncertain,0.3883,Family,0.6363,3
I...,uncertain,0.4219,Identity,0.9149,1
"Oh, Mum, I'm sorry.",very positive,0.4946,Family,0.993,4
This is all my fault.,very negative,0.5737,Trauma,0.691,5
I did this to you.,positive,0.4633,Trauma,0.7962,5
To us.,uncertain,0.4294,Family,0.9535,2
You've always been there for me.,uncertain,0.364,Family,0.975,6
You've never given up on me.,very negative,0.7602,Family,0.9735,6
I just want you back.,uncertain,0.4487,Grief,0.8164,5
"I want you back, Mummy.",very positive,0.6029,Family,0.9855,5
I love you.,very positive,0.4616,Family,0.9732,3
Mum!,very positive,0.6408,Family,0.9931,1
You're back!,very positive,0.6642,Resilience,0.8527,2
You changed!,very positive,0.6981,Personal Growth,0.9815,2
"Oh, darling, we both have.",uncertain,0.4358,Family,0.96,5
Elinor!,very positive,0.7277,Family,0.8,1
"Oh, oh, oh!",uncertain,0.2731,Family,0.8572,3
Elinor!,very positive,0.7277,Family,0.8,1
Oh!,uncertain,0.3701,Family,0.7929,1
Ah!,very positive,0.493,Family,0.7938,1
Er...,uncertain,0.3499,Family,0.7585,1
Urgh!,uncertain,0.3492,Grief,0.8598,1
"Oh, dear.",very negative,0.7451,Grief,0.8569,2
You're back.,uncertain,0.3661,Resilience,0.8949,2
She came back to us.,very positive,0.479,Family,0.9844,5
It's a great day for this kingdom.,positive,0.5377,Resilience,0.7025,7
The curse is broke.,very negative,0.4877,Family,0.2497,4
Oh!,uncertain,0.3701,Family,0.7929,1
Mum.,very positive,0.508,Family,0.9937,1
Ooh.,neutral,0.4778,Family,0.7762,1
Erm...,uncertain,0.3847,Family,0.6656,1
Dear?,uncertain,0.3423,Grief,0.4336,1
Eh?,neutral,0.5738,Family,0.6501,1
I'm naked.,uncertain,0.4117,Personal Growth,0.575,2
Naked as a wee babby.,uncertain,0.2986,Personal Growth,0.7493,5
Don't just stare at me.,uncertain,0.404,Personal Growth,0.7034,5
Do something!,uncertain,0.3677,Personal Growth,0.6853,2
What the...,uncertain,0.421,Family,0.6202,2
"Avert your eyes, lads!",very positive,0.5284,Family,0.8923,4
Show some respect!,positive,0.5068,Family,0.7571,3
Now that's what I call a wee naked babby!,uncertain,0.2296,Personal Growth,0.3547,9
"Merida, Elinor, hurry up.",uncertain,0.2985,Family,0.9356,4
They're leaving.,uncertain,0.3743,Family,0.8969,2
Mum!,very positive,0.6408,Family,0.9931,1
They're off!,uncertain,0.3554,Family,0.7517,2
Come on!,very positive,0.5919,Personal Growth,0.8703,2
We've got to wave them off!,uncertain,0.3533,Family,0.8513,6
Come along!,uncertain,0.4093,Family,0.8949,2
Though I may speak some tongue of old Or even spit out some holy word I have no strength with which to speak Oof!,uncertain,0.3635,Loneliness,0.6199,24
When you sit me down and see I'm weak Goodbye!,very negative,0.5551,Trauma,0.7404,10
All the best!,very positive,0.7209,Family,0.8893,3
Fair wind to your sails!,very positive,0.4977,Friendship,0.9784,5
We will run and scream You will dance with me But how did this...,very positive,0.4856,Romantic Love,0.8995,14
"There are those who say fate is something beyond our command, that destiny is not our own.",uncertain,0.4118,Family,0.467,17
But I know better.,uncertain,0.2967,Family,0.8066,4
Our fate lives within us.,very positive,0.6268,Identity,0.7861,5
You only have to be brave enough to see it.,uncertain,0.3898,Family,0.6413,10
"We will run and scream You will dance with me We'll fulfil our dreams and we'll be free We will be who we are And then heal our scars Sadness will be far away So I had done wrong But you put me right My judgement burned in the black of night When I give less than I take It is my fault, my own mistake We will run and scream You will dance with me We'll fulfil our dreams and we'll be free We will be who we are And then heal our scars Sadness will be far away Delivery.",very negative,0.5808,Personal Growth,0.9502,101
"Sign here, sign here.",uncertain,0.3559,Family,0.6513,4
"Come on, birdbrain.",uncertain,0.3537,Personal Growth,0.5668,3
I haven't got all day.,uncertain,0.4313,Family,0.555,5
