text,sentiment,sentiment_score,theme,theme_score,length
It's not cursed.,uncertain,0.4025,Family,0.8202,3
Shark head.,uncertain,0.3479,Trauma,0.3681,2
It is not cursed.,uncertain,0.3052,Family,0.8352,4
Cursed.,very negative,0.6776,Trauma,0.8228,1
What can I say except We're dead soon We're dead soon Can you at least try?,uncertain,0.4175,Family,0.8841,16
Giant hawk.,uncertain,0.3044,Resilience,0.3248,2
"Hey, it's okay, it's okay We're dead soon All right, break time's over.",neutral,0.4727,Family,0.8299,13
Get up.,uncertain,0.3873,Personal Growth,0.9835,2
Why?,uncertain,0.3626,Family,0.3678,1
Are you gonna give me a speech?,uncertain,0.3766,Family,0.3328,7
"Tell me I can beat Te Kā 'cause I'm ""Maui?"" Take a hike, Tiny.",uncertain,0.3136,Identity,0.9328,14
How do you get your tattoos?,uncertain,0.3725,Family,0.1651,6
They show up.,uncertain,0.4178,Family,0.9159,3
When I earn them.,uncertain,0.2864,Personal Growth,0.7454,4
How'd you earn that one?,uncertain,0.3294,Personal Growth,0.5642,5
What's that for?,neutral,0.4612,Family,0.2366,3
That's man's discovery of Nunya.,uncertain,0.3465,Personal Growth,0.0149,5
What's Nunya?,uncertain,0.3741,Family,0.0307,2
Nunya business.,uncertain,0.2981,Loneliness,0.0533,2
I'll just keep asking.,uncertain,0.3837,Family,0.7485,4
What's it for?,neutral,0.4813,Personal Growth,0.2055,3
You need to stop doing that.,uncertain,0.3862,Family,0.6812,6
Back off.,uncertain,0.3714,Family,0.7485,2
Just tell me what it is.,neutral,0.5406,Personal Growth,0.1146,6
I said back off.,uncertain,0.3744,Trauma,0.5298,4
Is it why your hook's not working?,uncertain,0.3991,Family,0.0981,7
"You don't wanna talk, don't talk.",uncertain,0.448,Loneliness,0.7905,6
You wanna throw me off the boat...,uncertain,0.3078,Trauma,0.7679,7
throw me off.,uncertain,0.4115,Trauma,0.5032,3
You wanna tell me I don't know what I'm doing...,uncertain,0.3855,Personal Growth,0.735,10
I know I don't.,uncertain,0.4389,Identity,0.6707,4
I have no idea why the ocean chose me.,neutral,0.4877,Resilience,0.4483,9
You're right.,neutral,0.5339,Family,0.7645,2
But my island is dying...,very negative,0.5673,Grief,0.6998,5
so I am here.,uncertain,0.3374,Identity,0.9346,4
It's just me and you.,very positive,0.648,Identity,0.9541,5
And I want to help...,uncertain,0.4408,Family,0.846,5
but I can't if you don't let me.,neutral,0.5013,Family,0.8285,8
I wasn't born a demigod.,uncertain,0.3293,Personal Growth,0.6015,5
I had human parents.,uncertain,0.3211,Family,0.9928,4
They took one look and decided...,uncertain,0.3903,Family,0.869,6
they did not want me.,uncertain,0.3485,Loneliness,0.853,5
They threw me into the sea...,uncertain,0.3672,Trauma,0.9551,6
like I was nothing.,very negative,0.5085,Loneliness,0.886,4
"Somehow, I was found by the gods.",very positive,0.6742,Identity,0.6722,7
They gave me the hook.,uncertain,0.4495,Family,0.7206,5
They made me...,very positive,0.4766,Family,0.9668,3
Maui.,uncertain,0.3212,Resilience,0.6943,1
And back to the humans I went.,uncertain,0.3984,Family,0.5462,7
"I gave them islands, fire, coconuts.",very positive,0.4598,Resilience,0.6432,6
Anything they could ever want.,uncertain,0.3649,Family,0.7227,5
You took the heart for them.,very positive,0.5064,Empathy,0.9381,6
You did everything for them.,very positive,0.5204,Family,0.9088,5
So they'd love you.,very positive,0.515,Family,0.9471,4
It was never enough.,very negative,0.5897,Family,0.8205,4
Maybe the gods found you for a reason.,uncertain,0.395,Resilience,0.6576,8
Maybe the ocean brought you to them...,uncertain,0.4477,Resilience,0.4892,7
because it saw someone who was worthy of being saved.,uncertain,0.3423,Empathy,0.7099,10
But the gods aren't the ones who make you Maui.,uncertain,0.3436,Personal Growth,0.532,10
You are.,neutral,0.5926,Identity,0.9896,2
"Okay, okay.",neutral,0.7579,Family,0.7632,2
"I love you, too, buddy.",uncertain,0.351,Family,0.9713,5
Cheeeehoooo!,uncertain,0.4167,Family,0.7249,1
Yeah!,uncertain,0.3534,Family,0.8606,1
"Next stop, Te Fiti.",uncertain,0.3586,Family,0.088,4
What?,uncertain,0.396,Family,0.3908,1
I figured it out.,uncertain,0.421,Family,0.7911,4
"You know, the ocean used to love when I pulled up islands...",uncertain,0.3659,Resilience,0.472,12
'cause your ancestors would sail her seas and find 'em.,uncertain,0.3672,Family,0.9561,10
"All those new lands, new villages.",very positive,0.5258,Resilience,0.1425,6
It was the water that connected 'em all.,very positive,0.4769,Family,0.6558,8
And if I were the ocean...,neutral,0.5825,Resilience,0.2492,6
I think I'd be looking for a curly-haired non-princess...,uncertain,0.3563,Personal Growth,0.5797,9
to start that again.,uncertain,0.265,Family,0.7138,4
That is literally the nicest thing you've ever said to me.,very positive,0.8068,Family,0.781,11
Probably should have saved it for Te Fiti.,uncertain,0.2934,Resilience,0.1504,8
I did.,neutral,0.4724,Family,0.8655,2
Moana of Motunui...,uncertain,0.2925,Family,0.8695,3
I believe you have officially delivered Maui across the great sea.,very positive,0.5557,Resilience,0.7096,11
Moana!,very positive,0.5244,Personal Growth,0.0756,1
Moana!,very positive,0.5244,Personal Growth,0.0756,1
Moana!,very positive,0.5244,Personal Growth,0.0756,1
You're so amazing!,very positive,0.7485,Personal Growth,0.8256,3
It's time.,neutral,0.6991,Personal Growth,0.7222,2
Go save the world.,very positive,0.5619,Resilience,0.231,4
Cheeeehoooo!,uncertain,0.4167,Family,0.7249,1
Maui!,very positive,0.5062,Personal Growth,0.5425,1
What are you doing?,neutral,0.5407,Personal Growth,0.5829,4
Finding you a better way in!,uncertain,0.4273,Personal Growth,0.7818,6
We won't make it!,very negative,0.61,Family,0.8313,4
"Yes, we will!",very positive,0.5803,Family,0.9393,3
Turn around!,uncertain,0.3969,Personal Growth,0.8874,2
No!,very negative,0.5534,Family,0.9037,1
"Moana, stop!",uncertain,0.2525,Trauma,0.3432,2
No!,very negative,0.5534,Family,0.9037,1
Are you okay?,neutral,0.5205,Empathy,0.7858,3
Maui?,uncertain,0.2611,Resilience,0.3449,1
I told you to turn back.,uncertain,0.333,Trauma,0.6256,6
I thought we could make it.,uncertain,0.3162,Family,0.8248,6
We?,uncertain,0.2775,Family,0.6686,1
I thought I could make it.,uncertain,0.2932,Personal Growth,0.7677,6
We can fix it.,uncertain,0.2578,Family,0.81,4
It was made by the gods.,very positive,0.5019,Resilience,0.5348,6
You can't fix it!,uncertain,0.3741,Family,0.8019,4
Next time we'll be more careful.,uncertain,0.3925,Family,0.8153,6
Te Kā was stuck on the barrier islands.,negative,0.5594,Loneliness,0.4986,8
"It's lava, it can't go in the water.",very negative,0.5187,Trauma,0.0048,8
We can find a way around.,uncertain,0.4107,Resilience,0.6726,6
I'm not going back.,negative,0.4545,Personal Growth,0.7087,4
We still have to restore the heart.,very positive,0.461,Personal Growth,0.7184,7
My hook is cracked.,very negative,0.5404,Trauma,0.8959,4
"One more hit, and it's over.",uncertain,0.3667,Family,0.5627,6
"Maui, you have to restore the heart.",very positive,0.5115,Personal Growth,0.7485,7
"Without my hook, I am nothing.",very negative,0.6744,Identity,0.5407,6
That's not true!,uncertain,0.4314,Family,0.6449,3
"Without my hook, I am nothing!",very negative,0.7171,Identity,0.4241,6
We are only here...,uncertain,0.3645,Identity,0.8588,4
because you stole the heart in the first place.,uncertain,0.4106,Trauma,0.9591,9
"No, we're here because the ocean told you you're special...",uncertain,0.3598,Personal Growth,0.3608,10
and you believed it.,neutral,0.4522,Family,0.8298,4
I am Moana of Motunui.,uncertain,0.2884,Identity,0.9782,5
You will board my boat...,uncertain,0.3657,Resilience,0.691,5
"Goodbye, Moana.",uncertain,0.2956,Grief,0.176,2
...sail across the sea...,uncertain,0.2842,Resilience,0.2939,4
I'm not killing myself...,uncertain,0.3043,Resilience,0.801,4
so you can prove you're something you're not!,uncertain,0.3928,Identity,0.5657,8
...and restore the heart of Te Fiti!,very positive,0.5851,Family,0.9282,7
The ocean chose me!,very positive,0.6637,Identity,0.6929,4
It chose wrong.,very negative,0.4737,Family,0.8065,3
Maui!,very positive,0.5062,Personal Growth,0.5425,1
Why did you bring me here?,uncertain,0.3071,Personal Growth,0.4934,6
I'm not the right person.,negative,0.5322,Identity,0.766,5
You have to choose someone else.,neutral,0.7453,Personal Growth,0.431,6
Choose someone else.,neutral,0.4997,Personal Growth,0.5924,3
Please.,uncertain,0.3244,Family,0.8544,1
No.,very negative,0.4577,Family,0.8406,1
You're a long ways past the reef.,uncertain,0.3396,Personal Growth,0.5732,7
Gramma?,very negative,0.4526,Family,0.9839,1
Guess I chose the right tattoo.,uncertain,0.2619,Family,0.6788,6
Gramma!,uncertain,0.352,Family,0.9952,1
"I tried, Gramma.",uncertain,0.4234,Family,0.9893,3
I couldn't do it.,very negative,0.4984,Family,0.768,4
It's not your fault.,uncertain,0.3461,Family,0.7178,4
I never should have put so much on your shoulders.,very negative,0.5237,Trauma,0.6939,10
If you are ready to go home...,uncertain,0.3255,Family,0.4575,7
I will be with you.,uncertain,0.3332,Friendship,0.9406,5
Why do you hesitate?,uncertain,0.4123,Family,0.5427,4
I don't know.,uncertain,0.4149,Personal Growth,0.5138,3
"I know a girl from an island She stands apart from the crowd She loves the sea and her people She makes her whole family proud Sometimes the world seems against you The journey may leave a scar But scars can heal and reveal just Where you are The people you love will change you The things you have learned will guide you And nothing on earth can silence The quiet voice still inside you And when that voice starts to whisper Moana, you've come so far Moana, listen Do you know who you are?",very positive,0.4735,Personal Growth,0.959,95
Who am I?,uncertain,0.4473,Identity,0.942,3
I am a girl who loves my island And the girl who loves the sea It calls me I am the daughter of the village chief We are descended from voyagers Who found their way across the world They call me I've delivered us to where we are I have journeyed farther I am everything I've learned and more Still it calls me And the call isn't out there at all It's inside me It's like the tide Always falling and rising I will carry you here in my heart You remind me That come what may I know the way I am Moana I am Moana of Motunui.,very positive,0.7441,Family,0.9593,109
Aboard my boat...,very negative,0.6708,Resilience,0.693,3
I will sail across the sea...,uncertain,0.389,Resilience,0.5281,6
and restore the heart of Te Fiti.,very positive,0.5139,Family,0.9063,7
Te Kā can't follow us into the water.,uncertain,0.4334,Resilience,0.4698,8
We make it past the barrier islands...,uncertain,0.3977,Resilience,0.7718,7
we make it to Te Fiti.,uncertain,0.3995,Resilience,0.3448,6
None of which you understand...,very negative,0.4894,Trauma,0.4097,5
because you are a chicken.,uncertain,0.3726,Trauma,0.4899,5
No!,very negative,0.5534,Family,0.9037,1
Heihei!,very positive,0.6334,Identity,0.9619,1
"No, no, no!",very negative,0.5215,Family,0.9186,3
Nice work!,uncertain,0.395,Family,0.7836,2
Te Fiti.,uncertain,0.2579,Family,0.9795,2
Maui!,very positive,0.5062,Personal Growth,0.5425,1
You came back.,very positive,0.5203,Resilience,0.9766,3
But your hook.,uncertain,0.3259,Personal Growth,0.5502,3
One more hit and...,uncertain,0.3962,Family,0.5254,4
Te Kā's gotta catch me first.,uncertain,0.3801,Personal Growth,0.762,6
"I got your back, Chosen One.",very positive,0.5898,Empathy,0.8747,6
Go save the world.,very positive,0.5619,Resilience,0.231,4
Maui.,uncertain,0.3212,Resilience,0.6943,1
Thank you.,positive,0.5047,Family,0.8872,2
You're welcome.,positive,0.4571,Family,0.8921,2
Cheeeehoooo!,uncertain,0.4167,Family,0.7249,1
"Hot-hot-hot, hot-hot-hot!",very positive,0.4985,Family,0.8641,2
"Hey, Te Kā!",uncertain,0.3525,Friendship,0.8599,3
Shark head!,uncertain,0.4411,Trauma,0.2979,2
Cheeeehoooo!,uncertain,0.4167,Family,0.7249,1
Moana!,very positive,0.5244,Personal Growth,0.0756,1
Get the heart to the spiral!,very positive,0.5809,Personal Growth,0.7772,6
Te Fiti...,uncertain,0.2742,Family,0.9871,2
it's gone.,negative,0.4527,Family,0.6839,2
Te Kā!,uncertain,0.4384,Family,0.7963,2
Let her come to me.,uncertain,0.4224,Family,0.9094,5
I have crossed the horizon to find you I know your name They have stolen the heart from inside you But this does not define you This is not who you are You know who you are Who you truly are.,uncertain,0.407,Trauma,0.7691,41
Te Fiti!,very positive,0.6377,Family,0.9753,2
The chicken lives.,uncertain,0.2929,Resilience,0.9829,3
I'm sorry about your hook.,neutral,0.4698,Trauma,0.4048,5
"Well, hook, no hook...",neutral,0.5244,Family,0.6191,4
I'm Maui.,uncertain,0.2806,Identity,0.9836,2
Te Fiti!,very positive,0.6377,Family,0.9753,2
"Hey, I mean, how you been?",uncertain,0.4182,Empathy,0.8815,6
"Look, what I did was...",neutral,0.509,Resilience,0.5841,5
wrong.,uncertain,0.4045,Family,0.6837,1
I have no excuse.,very negative,0.5196,Trauma,0.3543,4
I'm sorry.,uncertain,0.3758,Grief,0.7358,2
"You know, it'd be rude to refuse a gift from a goddess.",uncertain,0.3848,Resilience,0.2853,12
Cheeeehoooo!,uncertain,0.4167,Family,0.7249,1
Thank you.,positive,0.5047,Family,0.8872,2
Your kind gesture is deeply appreciated.,very positive,0.5832,Family,0.8106,6
Cheeeehoooo.,uncertain,0.3301,Family,0.7518,1
"Gonna miss you, drumstick.",uncertain,0.3108,Grief,0.9544,4
"You could come with us, you know.",uncertain,0.3372,Family,0.9404,7
My people are going to need a master wayfinder.,uncertain,0.3294,Family,0.6383,9
They already have one.,uncertain,0.2869,Family,0.8649,4
"See you out there, Maui.",uncertain,0.33,Personal Growth,0.7972,5
"See you out there, Moana.",uncertain,0.301,Personal Growth,0.6274,5
Cheeeehoooo!,uncertain,0.4167,Family,0.7249,1
Mom!,very positive,0.4899,Family,0.9947,1
Dad!,uncertain,0.4203,Family,0.9946,1
Moana!,very positive,0.5244,Personal Growth,0.0756,1
I may have gone a little ways past the reef.,uncertain,0.4414,Personal Growth,0.687,10
It suits you.,uncertain,0.4333,Personal Growth,0.8468,3
She's back!,very positive,0.5931,Resilience,0.9378,2
Moana!,very positive,0.5244,Personal Growth,0.0756,1
Pua!,very positive,0.5039,Family,0.7197,1
Moana!,very positive,0.5244,Personal Growth,0.0756,1
Welcome home!,very positive,0.6075,Family,0.9696,2
"We set a course to find A brand new island everywhere we roam We keep our island in our mind And when it's time to find home We know the way We are explorers reading every sign We tell the stories of our elders In a never-ending chain We know the way Shiny I'm so shiny Didn't help me though, did it?",uncertain,0.3909,Personal Growth,0.4299,62
Still upside down here.,uncertain,0.324,Family,0.7774,4
Just need a little push.,uncertain,0.3448,Personal Growth,0.8609,5
Can we be real?,uncertain,0.3997,Family,0.6579,4
If my name was Sebastian and I had a cool Jamaican accent...,uncertain,0.3368,Personal Growth,0.7598,12
you'd totally help me.,very positive,0.5988,Empathy,0.7492,4
You would.,neutral,0.4931,Family,0.9042,2
You know you would.,neutral,0.5289,Family,0.8899,4
