text,sentiment,score
She froze my heart and only an act of true love can save me.,neutral,0.5614
A true love's kiss.,positive,0.6522
"Oh, Anna...",neutral,0.7445
If only there was someone out there who loved you.,neutral,0.5249
What?,neutral,0.5653
You said you did.,neutral,0.6978
"As thirteenth in line in my own ...kingdom, I didn't stand a chance.",negative,0.6593
I knew...,neutral,0.6755
I'd have to marry into the throne somewhere...,neutral,0.755
What are you talking about?,neutral,0.7887
"As heir, Elsa was preferable, of course.",neutral,0.7174
But no one was getting anywhere with her.,negative,0.538
But you...Hans?,neutral,0.8231
"You were so desperate for love, You were willing to marry me, just like that.",negative,0.484
"I figured, after we married, I'd have to stage a little accident for Elsa.",neutral,0.7621
Hans.,neutral,0.615
"No, stop.",negative,0.6837
"But then she doomed herself, and you were ...dumb enough to go after her.",negative,0.8029
Please.,neutral,0.6087
All that's left now is to kill Elsa and bring back summer.,neutral,0.7471
You're no match for Elsa.,negative,0.6937
"No, you're no match for Elsa.",negative,0.6548
"I, on the other hand, am the hero who is going to save Arendelle from destruction.",neutral,0.6242
You won't get away with this.,negative,0.8007
"Oh, I already have.",neutral,0.5908
"Please, somebody help.",neutral,0.6472
"Please, please!",positive,0.5386
It's getting colder by the minute.,negative,0.7787
"If we don't do something soon, We'll all freeze to death.",negative,0.912
Prince Hans...Princess Anna is...,neutral,0.8907
Dead.,negative,0.592
What...?,neutral,0.6402
What happened to her?,neutral,0.6798
She was killed by Queen Elsa.,negative,0.6095
Her own sister.,neutral,0.6566
At least we got to say our marriage vows...,neutral,0.702
before she died in my arms.,neutral,0.5695
"There can be no doubt now, Queen Elsa is a monster and we are all in grave danger.",negative,0.9385
"Prince Hans, Arendelle looks to you.",neutral,0.8896
"With a heavy heart, I charge Queen Elsa of Arendelle with treason and sentence her to death.",negative,0.9298
Hurry Up!,positive,0.7257
She's dangerous.,negative,0.8746
Move quickly and be careful.,neutral,0.7819
The Door not open!,negative,0.7251
"What is it, buddy?",neutral,0.7611
"Hey, watch it.",neutral,0.7719
What's wrong with you?,negative,0.9193
I don't understand you when you talk like that.,negative,0.9684
Ah!,positive,0.4984
Stop it!,negative,0.5914
Put me down!,negative,0.6153
"No, Sven!",neutral,0.5064
We're not going back!,neutral,0.5163
She's with her true love.,positive,0.5594
What the...,neutral,0.5052
Anna!,neutral,0.482
Help.,neutral,0.616
Anna.,neutral,0.6362
Oh no.,negative,0.7034
Olaf?,neutral,0.6687
Olaf.,neutral,0.5518
Get away from there.,neutral,0.557
So this is heat...,neutral,0.552
I love it.,positive,0.9695
Ooh!,neutral,0.554
But don't touch it!,neutral,0.5601
"So, where's Hans?",neutral,0.7915
What happened to your kiss?,neutral,0.6445
I was wrong about him.,negative,0.5912
It wasn't true love.,negative,0.566
Huh.,neutral,0.5985
But we ran all the way here?,neutral,0.7311
"Please Olaf, you can't stay here, you'll melt.",negative,0.7715
I am not leaving here until we find ...some other act of true love to save you.,neutral,0.5541
Do you happen to have any ideas?,neutral,0.8784
I don't even know what love is.,negative,0.7547
"That's okay, I do...Love is...",positive,0.8766
"putting someone else's needs before yours, like, you know, how Kristoff brought you back here to Hans and left you forever.",negative,0.5493
Kristoff loves me?,neutral,0.697
"Wow, you really don't know anything about love, do you?",negative,0.8058
"Olaf, you're melting.",neutral,0.5916
Some people are worth melting for.,positive,0.5745
Just maybe not right this second.,negative,0.9025
"Don't worry, I've got it!",positive,0.8592
We're going to get through...,positive,0.769
"Oh, wait.",neutral,0.5718
Hang on.,neutral,0.7189
I'm getting something.,neutral,0.6964
It's Kristoff and Sven!,neutral,0.6425
They're coming back this way.,neutral,0.7354
They-they are?,neutral,0.7907
"Wow, he's really moving fast.",positive,0.8846
Huh...I guess I was wrong.,negative,0.5242
I guess Kristoff doesn't love ...you enough to leave you behind.,negative,0.8127
"Help me up, Olaf.",neutral,0.5886
Please.,neutral,0.6087
"No, no, no, no, no.",negative,0.7323
You need to stay by the fire and keep warm.,neutral,0.5878
I need to get to Kristoff.,neutral,0.8184
Why?,neutral,0.612
"Oh, oh, oh, I know why.",neutral,0.5206
"There's your act of true love right there, Riding across the fjords like a Valiant, pungent reindeer King!",positive,0.7145
Come on!,positive,0.6006
Look out!,neutral,0.6437
Back this way!,positive,0.5873
We're trapped.,negative,0.6139
"Slide, Anna.",neutral,0.664
We made it!,positive,0.9158
"Go, Go, Go, Go...",positive,0.6275
"Come on, buddy, faster.",neutral,0.6707
Kristoff!,neutral,0.5912
Kristoff!,neutral,0.5912
Sven!,neutral,0.6122
Good boy.,positive,0.9314
Kristoff.,neutral,0.5739
Anna!,neutral,0.482
Elsa.,neutral,0.6084
You can't run from this!,neutral,0.454
Just take care of my sister...Your sister?,neutral,0.8586
She returned from the mountain weak and cold.,neutral,0.703
She said you froze her heart.,negative,0.5358
"I tried to save her, but it was too late.",negative,0.6416
Her skin was ice.,neutral,0.7376
Her hair turned white...,neutral,0.8407
Your sister is dead...,negative,0.8193
because of you.,neutral,0.6283
No!,neutral,0.4416
Kristoff?,neutral,0.7026
Anna!,neutral,0.482
Elsa?,neutral,0.6689
No!,neutral,0.4416
Anna!,neutral,0.482
"Oh, Anna...",neutral,0.7445
no...,neutral,0.5514
"no, please no.",negative,0.7486
Anna.,neutral,0.6362
Anna?,neutral,0.6675
Anna?,neutral,0.6675
"Oh, Elsa.",neutral,0.6441
You sacrificed yourself for me?,neutral,0.4927
I love you.,positive,0.9643
An act of true love will thaw a frozen heart.,positive,0.705
Love...,neutral,0.4829
will thaw...,neutral,0.8327
Love...,neutral,0.4829
Of course.,neutral,0.5552
Elsa?,neutral,0.6689
Love.,positive,0.6701
I knew you could do it.,positive,0.7055
"Hands down, this is the best day of my life...",positive,0.9923
and quite possibly the last.,neutral,0.76
"Oh, Olaf.",neutral,0.6745
"Hang on, little guy.",neutral,0.698
"Hey, my own personal flurry.",neutral,0.7494
Anna?,neutral,0.6675
But she froze your heart.,neutral,0.5536
The only frozen heart around here is yours.,neutral,0.6767
I will return this scoundrel to his country.,negative,0.9733
We shall see what his twelve big brothers think of his behavior.,neutral,0.7373
"Arendelle thanks you, my Lord.",positive,0.8368
This is unacceptable.,negative,0.9589
I am innocent.,neutral,0.4594
I'm a victim of fear.,negative,0.8887
I've been traumatized.,negative,0.9126
Ow!,neutral,0.5515
My neck hurts.,negative,0.9105
Is there a doctor I could...,neutral,0.8474
No?,neutral,0.6175
I demand to see the Queen!,positive,0.6551
I have a message from the Queen.,neutral,0.8717
Arendelle will henceforth and forever ...no longer do business of any sort with Weaseltown.,negative,0.5717
Weselton.,neutral,0.711
It's Weselton!,neutral,0.6137
Come on.,neutral,0.5758
Come on.,neutral,0.5758
Come on.,neutral,0.5758
Come on!,positive,0.6006
"Ow, Okay, Okay...",neutral,0.7854
Pole...Oops.,negative,0.5713
So Sorry.,negative,0.7277
Okay.,neutral,0.5844
Okay.,neutral,0.5844
Here we are.,neutral,0.5567
I owe you a sled.,neutral,0.5729
Are you serious?,neutral,0.5716
Yes.,positive,0.461
And it's the latest model.,neutral,0.8096
No.,neutral,0.4936
I can't accept this...,negative,0.9539
You have to.,neutral,0.7039
No returns.,neutral,0.5694
No exchanges.,neutral,0.5892
Queen's orders.,neutral,0.6093
She's named you the official.,neutral,0.7991
Arendelle Ice Master and Deliverer.,neutral,0.8836
What?,neutral,0.5653
That's not a thing...Sure it is.,neutral,0.4918
And it even has a cup holder...Do you like it?,neutral,0.6543
Like it?,neutral,0.7736
I love it...,positive,0.9655
I could kiss you!,positive,0.8957
I could.,positive,0.5761
I mean I'd like to.,neutral,0.4873
I'd...,neutral,0.7728
may I?,neutral,0.7257
We me...,neutral,0.7967
"I mean, may we?",neutral,0.8449
"Wait, what?",neutral,0.5943
We may.,neutral,0.5937
Summer!,positive,0.7459
Hello.,neutral,0.5209
Are you ready?,neutral,0.7773
I like the open gates.,positive,0.8337
We are never closing them again.,neutral,0.5591
What?,neutral,0.5653
"Oh, Elsa, they're beautiful, but you know I don't ska...",positive,0.5036
"Come on, you can do it!",positive,0.9244
"Hey, girls!",positive,0.5503
"Hey, Guys",neutral,0.6232
